context_id	word	gold_sense_id	positions	context
vischer_aesthetik030201_1852-1464-19	überspannen	sense3	124-134	Das Tonnengewölbe lagert als ungegliedert fortlaufender Halbkreisbogen der Länge nach auf den Mauern, die es der Quere nach überspannt.
wackernagel_poetik_1873-3635-58	überspannen	sense2	323-333	Denn man erwäge, dass ihm noch im dritten Haupttheile eine Anregung bevorsteht, und zwar hier zu dem Zwecke, dass der Wille zu einem nachhaltigen Entschlusse, so und so zu handeln, gelange; die Gefühlsanregungen des Exordiums bezwecken keine so bedeutende Wirkung, es ist dabei nur auf Wohlwollen für den Redner abgesehen: überspannt man das Gefühl also hier schon, so ist das Mittel stärker als die zunächst beabsichtigte Wirkung, und kommt es dann zum dritten Theile, so ist das Gefühl abgespannt, unempfänglich gegen jede nachdrückliche Einwirkung, unfähig zu jeder kräftigen Willensäusserung.
2532889X_1947-07-13_02_059.tcf.xml-16-12	Manschette	sense1	62-73	Mürrisch und knurrig legt er den Gummikragen ab, « treift die Manschetten zum Ellenbogen.
2532889X_1949-10-09_01_039.tcf.xml-11-13	Manschette	sense1	68-79	Der Wolle Dtät lit bekannt: den Kadetten traten sie auf mitsamt den Manschetten.
2532889X_1953-04-22_01_051.tcf.xml-37-29	Manschette	sense1	154-165	Als ich schon einige Jahre in der Lehre war und mithalf, Maschinen zu bauen, kamen mir die Volontäre, die in gebügelten Monteuranzügen, weißen Kragen und Manschetten überall den Arbeitern 'm Wege standen, so lächerlich vor, daß ich mich geschämt hätte, Volontär zu sein.
2532889X_1965-10-24_01_236.tcf.xml-10-3	Manschette	sense1	17-28	Es gibt karierte Manschetten zu einfarbigen Kleidern, es gibt Spitze auf Tuch, Pelz auf Tweed, Perlen auf Seide.
2532889X_1966-11-27_01_243.tcf.xml-5-14	Manschette	sense1	111-122	"KONTEX-KAUFHAUS ^SOLIDARITÄT"",, KÖPENICK. GRUNSTRASSE 24 Damen-Mäntel aus Streichgarnwolle mit Schalkragen und Manschetten aus-Otterkanin, Gr. 76 — 94... 281,60 Damen-Kostüme au& vStreichgarnwolle mit Lammfell-. kragen 231,10 Pullover, sportlich, aus reiner Wolle, mit Rollkrageneinsatz, in Grau und*Blau, Gr. 46 — 50 -. i. i. 152,65"
2532889X_1967-01-15_01_271.tcf.xml-29-5	Manschette	sense4	16-27	"„Du, Purzel hat Manschetten vor die Leitung."""
2532889X_1972-09-02_01_044.tcf.xml-9-23	Manschette	sense4	113-124	Die ganze Zeit hast du dich zusammen mit der FDJ-Leitung dafür eingesetzt, und nun, da es soweit ist, kriegst du Manschetten.
2532889X_1988-08-27_01_200.tcf.xml-20-10	Manschette	sense4	48-59	"„Wir haben alle miteinander, auch ich, wirklich Manschetten davor gehabt, einen deutschen Beitrag zur Teilung Deutschlands zu leisten."""
26120215_1949_11_02_01_037.tcf.xml-38-18	Manschette	sense1	114-124	Drittens aber wußte jeder, daß Leutnant Perl, trotz seines schmalen weißen Kragenrandes und einer fein gestärkten Manschette, ein orthodoxer Jude war, der sich auch an der Front — er verdankte sein E. K. gewissen Monaten am Tivul-Sumpf — unter Entbehrungen unerlaubter Nahrung enthalten hatte.
26120215_1960_08_21_01_550.tcf.xml-1-12	Manschette	sense3	66-77	Ich habe auf meinem Laubengrundstück eine Pumpe, für die ich neue Manschetten und Scheiben brauche.
26120215_1961_11_19_01_252.tcf.xml-6-33	Manschette	sense1	195-206	Gerade in unserer heutigen Mode, die bewußt auf alle verspielten Details verzichtet und dadurch oft ein wenig streng wirkt, ergeben sich viele Möglichkeiten, durch Schals, Krawatten, Gürtel oder Manschetten aus Pelz den Stil unserer Garderobe etwas aufzulockern.
26120215_1965_01_10_01_386.tcf.xml-161-23	Manschette	sense1	102-112	gut erh.. Gr 50, 370 verk Anfr 41 5fl9 Anz Holzer. männlich Damen-Hemdblusen, weiß, Bw „Ig. Ärmel mit Manschette, mit Kopt 1035 Berlin. Bhf Frankfurter A!ee Gr. 82—53. ab 24.40 1017 Berlin, Ehrenbergstr. 11 (Nähe Warschauer Brücke) Handelswlrtschaftl. 25/1. 80. wünscht Bek als Requisit zu kaufen ge-1 Paar Trauringe, 585er, 6 mm br. 500,-m nett.
26120215_1965_12_24_01_260.tcf.xml-7-6	Manschette	sense1	37-48	Am Tatort verlor er den abgebildeten Manschetten knöpf (rechteckiger Stein, Größe 0,8X 1,8 cm, rötlkn-bratm, dunkelbraun-und colddurchzogen, mit gelbem Metall eingefaßt).
26120215_1968_03_31_01_226.tcf.xml-48-44	Manschette	sense4	252-263	Herr Arnold aus Düsseldorf — wir haben; ilk miteinander.; ils uns da am 1. Juli 1941t die Miiiläryouverneurc das Dokument iibei gilben, wonach wir die Möglichkeit h.'ülon. die Bundesrepublik zu begründen, wir haben alle miteinander, auch ich. wirklieh Manschetten davor schabt, einen deutschen Beitrag zur Teilung Deutschlands /u le steiv
26120215_1969_02_02_01_188.tcf.xml-9-11	Manschette	sense1	51-62	Am Mode-Il link « oben sind es der Einsatz und die Manschetten, an dem Kleid daneben ist es der Kragen mit der Krawatte, die jeweils den Blickpunkt am Modell bilden.
26120215_1977_01_03_01_031.tcf.xml-12-1	Manschette	sense3	6-17	68000 Manschetten zusätzlich — Ergebnis seiner Überlegungen, seiner Findigkeit und der Bereitschaft, gemeinsam mit seiner älteren Kollegin Johanna Bischoff von der Drei-zur Fünfpressenbedienung überzugehen.
26120215_1985_04_06_01_236.tcf.xml-6-10	Manschette	sense3	60-71	Selbst wenn noch kein Fettaustritt sichtbar ist. müssen die Manschetten bei Anzeichen von Porosität umgehend ausgewechselt werden.
26120215_1986_08_08_01_111.tcf.xml-6-19	Manschette	sense1	119-130	Ihr Können als Designerin belegt sie mit einer Kollektion meisterhaft gestalteter Abendtaschen,..., Krawatten, Kragen, Manschetten und Besätze aus Pailetten.
26120215_1989_12_09_01_386.tcf.xml-368-2	Manschette	sense1	14-25	Pelzkragen u. Manschetten, 1500,-M, Expertisen vorhanden 5200 db Müh.
arnimb_goethe02_1835-21-13	Manschette	sense1	64-75	Da ziehen sie ihm ein Hemd von Batist an mit frischem Jabot und Manschetten und einem Pelzrock mit prächtigem Zobel gefüttert, der Wärmkorb wird vorangetragen, kommt er aus der Sitzung zurück, so muß er ein bischen schlafen nicht ob er will; so gehts' bis zum Abend in fortwährendem Wiederspruch, wo sie ihm die Nachtmütze über die Ohren ziehen und ihn zu Bette führen.
aston_emancipation_1846-250-11	Manschette	sense1	68-79	Und grade ein schlagendes Beispiel dieser Inquisition, in Frack und Manschetten, glaubte ich dem Publikum vorführen zu können; ein Drama, welches den einzigen Fehler hat, daß ich selbst darin die passive Hauptrolle spiele.
avelallemant_gaunerthum02_1858-2188-11	Manschette	sense1	67-78	Die neuere Mode der weiten Rockärmel, mit locker gehefteten weiten Manschetten, dient ebenfalls den Schottenfellern zu geheimen Taschen für kleinere Waare, namentlich Gold-und Silbersachen.
buechner_werke_1879-5490-17	Manschette	sense1	81-92	Sie sind sehr gebildet, denn die Dame singt alle neuen Opern, und der Herr trägt Manschetten.
falke_trachten02_1858-1207-16	Manschette	sense1	94-105	Der Krause am Halse entsprachen immer kleinere an den Händen, welche steif abstehende Art von Manschetten freilich den Gebrauch der Hände mannigfach erschwerte.
falke_trachten02_1858-1657-40	Manschette	sense1	230-241	Auch die Krause ist ein Allgemeingut geworden selbst bis auf das Landvolk hinaus, und, wenn irgend möglich, läßt sich auch die Handwerksfrau und selbst die Dienstmagd im sonntäglichen Putz oder wohl gar bei der Arbeit die krausen Manschetten nicht nehmen.
falke_trachten02_1858-1840-46	Manschette	sense1	295-306	Zu den Aermeln gehören stets die Manschetten, welche auf ’s genauste die Wandlungen des Kragens mitmachen: sowie die dicke Krause auf die Schulter herunterfällt, legen sich auch die gekrausten Manschetten auf die Arme zurück, und dem schlaffen Spitzenkragen folgen die gleichen spitzenumsäumten Manschetten, mit denen auch der Soldat sein Lederwamms und Büffelcollett verziert.
falke_trachten02_1858-2068-4	Manschette	sense1	26-37	Dadurch erleiden aber die Manschetten keine Aenderung, welche sich wie bei den Herren genau nach dem Kragen richten.
falke_trachten02_1858-2512-40	Manschette	sense1	231-242	Die Aermel schlossen ziemlich eng an, aber sie reichten kaum über den Ellbogen herab und waren hier in breiten verzierten „Palten“ umgeschlagen, aus denen bis zum Handgelenk die weißen, feinen, weitfaltigen Hemdärmel mit schlaffen Manschetten hervortraten.
gutzkow_zeitgenossen01_1842-539-17	Manschette	sense1	86-97	Er zog in lebhafter Unruhe seine Handschuhe aus und an, und zupfte so lange an seinen Manschetten, bis ich ihn erinnern mußte, daß sein Hemde zum Vorschein käme.
heine_lieder_1827-54-16	Manschette	sense1	93-104	Im nächt'gen Traum hab' ich mich selbst geschaut, Im schwarzen Gallafrack und seidner Weste, Manschetten an der Hand, als ging's zum Feste, Und vor mir stand mein Liebchen, süß und traut.
krane_reitpferd_1856-1715-26	Manschette	sense1	160-170	Die Anglomanie hat für das Pferd des Civilisten die Martignal so in allgemeine Anwendung gebracht, dass sie ein Uniformstück aller fashionablen Pferde, wie die Manschette eins der Herren geworden ist.
kuernberger_amerikamuede_1855-849-7	Manschette	sense1	49-60	Der hochgeputzte Neger in weißen Handschuhen und Manschetten, das zarte Phantasiestäbchen balancirend, an seinem Arme die schwarze Schöne, die im weißen Kleide mit Rosaschleifen ihren äthiopischen Teint vortheilhaft, wie sie meint, zu heben weiß, der kurze Dandy-Frack, die strahlende Uniform, die schwere Sammtrobe, der wallende Federhut — das Alles eilte auf einen Schauplatz voraussichtlicher Unreinlichkeit mit größtem Eifer.
meyer_jenatsch_1876-1251-2	Manschette	sense1	7-18	„Seine Manschetten sind so sauber und schmuck wie vordem sein Schulheft im Loch.“
meyer_jenatsch_1876-534-13	Manschette	sense1	79-90	Herr Waser aber klopfte den Staub des Handgemenges aus seinen Kleidern und zog Manschetten und Halskrause zurecht.
michelis_reiseschule_1869-402-1	Manschette	sense1	4-15	Die Manschetten sind angenäht und zwar doppelt und von der althergebrachten Art, nicht von der neumodischen mit Metallknöpfen, von einer Pariser Chemisière et Blanchisseuse de fin eigens für ihre Zwecke und zur Plage der Träger ersonnen.
michelis_reiseschule_1869-404-3	Manschette	sense1	16-27	Jede der beiden Manschetten hat am Saume, wo sie am Bund angenäht ist, einen Knopf, der nur geöffnet zu werden braucht, wenn beide ganz zurückgeschlagen werden sollen.
mommsen_roemische03_1856-1593-11	Manschette	sense1	69-80	Jene elegante Welt der duftenden Haarlocken, der modischen Bärte und Manschetten, so lustig es auch bei Tanz und Citherspiel und früh und spät beim Becher in ihr herging, barg doch in sich einen erschreckenden Abgrund sittlichen und ökonomischen Verfalls, gut oder schlecht verhehlter Verzweiflung und wahnsinniger oder bübischer Entschlüsse.
mosen_galerie_1844-259-42	Manschette	sense1	252-263	Es ist ein blühendes Matronengesicht in sauberem, weißem Häubchen, in schwarzem Obergewande, welches die rothen Aermel des Untergewandes freiläßt, mit einer goldenen Kette um den Leib; daran hängt der Rosenkranz, mit welchem nachlässig ihre mit feinen Manschetten umkräuselten Hände spielen.
paul_titan01_1800-832-144	Manschette	sense1	936-947	Der Exerzitienmeister mit der bunten Flughaut oder Rückenschürze eines gelben Sommerkleidchens gleichsam mit den gelben Oberflügeln eines Buttervogels, dessen dunkle Unterflügel das Gillet (wenn ers aufknöpft) vorstellen; — Wehmeier aber im geräumigen saftgrünen Flause hängend, den ein Zeltschneider um ihn gespannt zu haben scheint, und mit Unterleib und Schenkeln in der schwarzsammtnen Halbtrauer der Kandidaten pulsirend, die sie anlegen, ehe sie sich zur ganzen verkohlen — Falterle hat sein Glatteis von Beinkleidern plattirt um die Beine gegossen und jede Falte in diesen bricht sich in seinem Gesichte zu einer, als wäre dieses das Unterfutter von jenen; indeß an den Schenkeln des Schachtelmagisters die Wendeltreppe seiner Wickel-Modesten aufläuft — jener in Brautschuhen, dieser in Pumpenstiefeln — jener schnalzt als eine weiche schleimige Goldschleie empor mit den Bauchfloßfedern des Jabots, mit den Seitenfloßfedern der Manschetten und mit den Schwanzfloßfedern des an drei Hermelin-Schwänzchen hängenden trinomischen Würzelchens oder Zöpfleins; der Magister sieht in seinem grünen Flause bloß wie der grüne Schnäpel (Weißfisch) oder die Kaulquappe aus — herrlicher Abstich, wiederhol' ich! —
polenz_buettnerbauer_1895-5600-16	Manschette	sense1	86-97	Er war wie ein feiner Herr angezogen, in schwarzen Sachen, mit weißem Vorhemdchen und Manschetten.
raabe_odfeld_1889-2018-4	Manschette	sense1	14-25	Da, drei Paar Manschetten und ein halbes Hemde — hatte denn der Kerl nichts an Proviant bei sich als den Bauerhahnen am Säbelgurt?
storm_immensee_1852-231-13	Manschette	sense1	77-88	Dann kam ein Päckchen mit feiner gestickter Wäsche zum Vorschein, Tücher und Manschetten, zuletzt Briefe von der Mutter und von Elisabeth.
2532889X_1946-12-17_01_045.tcf.xml-14-3	Fuß	sense1	24-28	Gebrechlichkeit, kranke Füße — dös genügte, um dem Tode verfallen zu sein.
2532889X_1949-10-11_01_063.tcf.xml-30-5	Fuß	sense1	32-35	Bolcla probiert mit dem rechten Fuß einen neuen, schwarzen Schuh mit flachem Absatz an.
2532889X_1954-08-31_01_050.tcf.xml-20-15	Fuß	sense4	84-89	Sie erhoben zugleich Anklage gegen das Bonner Regime, das die Rechte der Jugend mit Füßen tritt.
2532889X_1961-09-20_01_030.tcf.xml-3-7	Fuß	sense4	48-53	Die demokratischen Rechte der Bürger wurden mit Füßen getreten.
2532889X_1963-10-02_01_065.tcf.xml-13-38	Fuß	sense4	246-251	Aber nicht nur in Washington, auch in Bonn erweist sich, daß die Bonner Regierung bereit ist, für die allgemeine Wiederaufrüstung und evst recht für die Atomrüstung das Selbstbestimmungsrecht des deutschen Volkes hundertfach preiszugeben und mit Füßen zu treten.
2532889X_1976-01-27_01_037.tcf.xml-0-10	Fuß	sense1	45-48	„Mir wurde geraten, bei dem Wetter lieber zu Fuß zu gehen!
2532889X_1980-01-29_01_067.tcf.xml-53-2	Fuß	sense4	11-16	selbst mit Füßen getretenen Menschenrechte ein von langer Hand vorbereitetes Trommelfeuer sondersgleichen, schafft ein Klima unsäglicher Wirrnis und verderbenibringenden Mißtrauens.
2532889X_1981-06-03_01_055.tcf.xml-18-25	Fuß	sense2	150-153	Wenn wir die Ursachen für die Krise so erklären, dann können wir darauf warten, daß Revisionismus und Opportunismus im Bewußtsein der Menschen festen Fuß fassen.
2532889X_1982-07-31_01_468.tcf.xml-75-11	Fuß	sense7	57-62	"Ein"" Jahr noch in Kleinfurra, der schmucken Ortschaft zu Füßen der Hainleite, mit der Schule und dem Internat, wo sie lernen und ihre Kulturprogramme proben. auf Christine Steus Nähmaschine farbenprächtige Kostüme für ihre Auftritte nähen, mit den deutschen Lehrlingen der Patenklasse LM llc aus der Schule Sportwettkämpfe-und Quizrunden austragen und wo sie an den Wochenenden.kochen, wie es ihre Mütter ' zu Hause tun."
2532889X_1984-03-27_01_120.tcf.xml-15-18	Fuß	sense7	103-108	"Im Laufe von 35 Jahren wechselte sie neunmal den Standort und wurde erst Mitte des 19. Jahrhunderts zu Füßen des „Götterberges"" endlich heimisch,"
26120215_1946_06_28_01_025.tcf.xml-31-46	Fuß	sense1	262-266	Sie schämte sich sogar des väterlichen Berufes, und hatte in der Schule einmal gelogen, ihr Vater sei in dem Badehaus an der Piischkniskaja Straße angestellt, nehme die Kleider der Kundschaft in Verwahrung und wasche den Leuten für zwei Rubel den Rücken und die Füße.
26120215_1953_03_08_01_012.tcf.xml-8-1	Fuß	sense6	3-7	Am Fuße des Sockels leuchten auf Atlas di e goldenen Sterne des Helden der Sowjetunion und des Helden der sozialistischen Arbeit. die Orden und Medaillen, die das Vaterland dem Genossen Stalan verliehen hat.
26120215_1962_06_19_01_227.tcf.xml-2-7	Fuß	sense1	39-43	Der Pfad wurde immer schlechter, meine Füße fingen an zu schmerzen, und auch den andern von der Wachgruppe ging es so.
26120215_1963_02_15_01_093.tcf.xml-44-22	Fuß	sense1	137-140	Doch bei Schichtschluß verstopfen die vielen Autobusse die Straßen, die zu einer Zeit angelegt wurden, als der Bergmann kilometerweit zu Fuß zur Grube laufen mußte.
26120215_1963_06_16_01_335.tcf.xml-14-33	Fuß	sense4	249-254	Die Äußerungen des USA-Präsidenten für eine Minderung der internationalen Spannung seien nicht damit zu vereinbaren, daß amerikanische Militärstützpunkte auf fremdem Territorium bestehenbleiben, daß die USA die souveränen Rechte anderer Staaten mit Füßen treten. daß wildeewordene Politiker der USA unverfroren zu einer offenen und sogar bewaffneten Intervention in die inneren Angelegenheiten Kubas aufrufen.
26120215_1965_05_18_01_034.tcf.xml-71-12	Fuß	sense3	88-92	Immerhin hat der für dieses Meisterstück verantwortliche Richter Dr. Schenk schon kalte Füße bekommen.
26120215_1973_08_09_01_355.tcf.xml-84-20	Fuß	sense7	81-85	Zhz., Bad, viel Neben-Berg m. IWC, Kü. u. Spk. Wel 3061 läufern des Kaulcasus am Fuße des Berges Maschuk.
26120215_1976_08_21_01_073.tcf.xml-68-9	Fuß	sense1	42-47	Er steigt aus der Wanne, tappt auf bloßen Füßen durch die Wohnung, langweilt sich, fühlt sich vernachlässigt, wird hungrig, sucht nach Essen und findet ein halbes Huhn im Kühlschrank.
26120215_1982_12_09_01_088.tcf.xml-48-31	Fuß	sense1	171-174	Aber es blieb ihm auch keine Zeit, darüber zu reflektieren; denn der Mann hinter dem Gitter erstarrte nach diesem Satz in seiner Bewegung, brachte nur langsam den rechten Fuß wieder auf die Erde, machte eine Kehrtwendung auf dem linken Absatz und blickte Frank einige-Sekunden lang forschend an.
beck_eisen02_1895-6868-25	Fuß	sense5	151-155	Dieses Meisterwerk wurde im Jahre 1509 in der dortigen Pfarrkirche aufgestellt und leider schon im Jahre 1655 in eine Kanzel umgewandelt, wobei der 32 Fuss hohe Bau zwar geteilt, aber glücklicherweise nicht beschädigt wurde und nur durch Zubau einer Stiege u. s. w. teilweise Verunstaltungen erlitt.
beck_eisen04_1899-5466-6	Fuß	sense5	35-39	Die Hochöfen in Yorkshire waren 45 Fuss (13,725 m), die bei Newcastle 52 Fuss (15,860 m) hoch.
berg_ostasien03_1873-3201-15	Fuß	sense1	86-90	Dann musst du sie milde behandeln und ihnen nicht Fusstritte geben mit dem Stiefel am Fuss.
bierbaum_stilpe_1897-2124-11	Fuß	sense1	49-54	Ich liebe Dich und glühe mich Dir an, Vor Deinen Füßen lieg ich, sieh mich an, Ein Knabe bin ich, küsse mich zum Mann!
blumenbach_naturgeschichte_1815-2075-6	Fuß	sense1	30-35	Fast alle mit kurzen, starken Füßen, großen, scharfen Krallen, und starkem, gekrümmtem Schnabel, der meist oben auf der Seite in zwey stumpfe, schneidende Spitzen ausläuft, und an der Wurzel mehrentheils mit einer fleischigen Haut (cera) bedeckt ist.
brehm_thierleben02_1865-13135-24	Fuß	sense5	111-114	Seine Länge beträgt gegen 4 Fuß, die des Schwanzes 4, mit dem Haarpinsel 8 Zoll, die Höhe am Widerrist aber 2¼ Fuß.
brehm_thierleben06_1869-18710-26	Fuß	sense5	145-148	Die Höhe, bis zu welcher die Bänke aufgeschichtet liegen, ist verschieden; nach der Aussage verständiger Taucher beträgt sie nicht über 1½ bis 2 Fuß, und ihre Tiefe im Meere reicht oft von 3 bis 15, gewöhnlich 5 bis 8 Faden.“
egger_vater_1895-4426-15	Fuß	sense1	87-90	Du bist die starke Frau, strahlend im ungetrübten Glanze der Heiligkeit, siegreich den Fuß auf das Haupt der Schlange setzend.
eytelwein_faschinenwerke_1800-516-17	Fuß	sense5	87-90	Bei einem niedrigen Ufer darf man nur die Erde schreg abstechen, so daß man etwa einen Fuß unter den Wasserspiegel kommt, auch ist es nicht nöthig, daß die Sohle des Einschnitts horizontal ist, sondern man läßt sie gewöhnlich mit einer vierfüßigen Dossirung nach dem Strom zu, abflächen.
gerstaecker_schiesswaffen_1848-33-38	Fuß	sense5	185-188	Jetzt erst darf das Feuern mit scharfen Patronen beginnen, und es wäre gut, ja es ist sogar, ebenfalls um Munition und Zeit zu sparen, nöthig, daß eine große, wenigstens sechs bis acht Fuß im Durchmesser haltende Scheibe auf etwa dreißig Schritt, oder auch noch näher, aufgestellt wird, damit der Schießende sie gar nicht fehlen kann und nun in verschiedenen Schüssen deutlich sieht, wie seine Kugeln sitzen, ob rechts ob links, ob oben ob unten, und wie er sein Gewehr zu halten habe, um dem Centrum näher zu kommen.
gerstner_mechanik03_1834-10703-3	Fuß	sense5	9-13	Er ist 1 Fuss 3¾ Zoll hoch, am Kopf 5⅔ Zoll im Quadrat und an der Bahn 9 Zoll lang, 1¾ Zoll breit.
grimm_maerchen01_1843-1349-46	Fuß	sense1	204-207	Da reichte ihr die Mutter ein Messer, und sprach ‘ hau ein Stück von der Ferse ab, wann du Königin bist, brauchst du nicht mehr zu Fuß zu gehen. ’ Das Mädchen hieb ein Stück von der Ferse ab, zwängte den Fuß in den Schuh, verbiß den Schmerz, und gieng heraus zum Königssohn.
humboldt_kosmos03_1850-5947-11	Fuß	sense5	53-56	Ich kenne nur zwei Meteorsteine, welche bis 6 und 18 Fuß den lockeren Boden aufgewühlt haben; so der Aërolith von Castrovillari in den Abruzzen (9 Febr. 1583) und der von Hradschina im Agramer Comitat (26 Mai 1751).
humboldt_willdenow_1803-173-3	Fuß	sense5	13-16	Ob dieser 60 Fuß hohe Loranthus es ebenfalls ist, muß man bis auf nähere Nachrichten dahin gestellet sein lassen.
immermann_muenchhausen03_1839-527-21	Fuß	sense1	126-130	Der Bräutigam setzte sich abgesondert von ihr in den hintersten Theil des Fahrzeuges, und die jungen Bursche mußten diesem zu Fuße folgen, da die Ausstattung zu viel Raum einnahm, um ihnen noch Sitze zu gestatten.
