context_id	word	gold_sense_id	positions	context
humboldt_willdenow_1803-173-3	Fuß	sense5	13-16	Ob dieser 60 Fuß hohe Loranthus es ebenfalls ist, muß man bis auf nähere Nachrichten dahin gestellet sein lassen.
immermann_muenchhausen03_1839-527-21	Fuß	sense1	126-130	Der Bräutigam setzte sich abgesondert von ihr in den hintersten Theil des Fahrzeuges, und die jungen Bursche mußten diesem zu Fuße folgen, da die Ausstattung zu viel Raum einnahm, um ihnen noch Sitze zu gestatten.
kleist_kaethchen_1810-143-2	Fuß	sense1	11-14	Wohin sein Fuß, im Lauf seiner Abentheuer, sich wendet: durch den Dampf der Klüfte, durch die Wüste, die der Mittag versengt, durch die Nacht verwachsener Wälder: wie ein Hund, der von seines Herren Schweiß gekostet, schreitet sie hinter ihm her; und die gewohnt war, auf weichen Kissen zu ruhen, und das Knötlein spürte, in des Bettuchs Faden, das ihre Hand unachtsam darin eingesponnen hatte: die liegt jetzt, einer Magd gleich, in seinen Ställen, und sinkt, wenn die Nacht kömmt, ermüdet auf die Streu nieder, die seinen stolzen Rossen untergeworfen wird.
kuernberger_amerikamuede_1855-8717-43	Fuß	sense1	248-251	Ich hatte, als sie mir die erste Wäsche brachte, just eine Anweisung auf zweitausend Dollars an die Gebrüder Sweet u. Comp. in der Wall-Street einzukassiren, was sich freilich nicht so leicht machte, denn ich lag gleichzeitig an einem verstauchten Fuß darnieder, den ich mir Tags zuvor bei dem berühmten Longisland-Wettrennen geholt, indem ich einen schrecklichen Sturz vom Pferde mit angesehen.
nettelbeck_lebensbeschreibung02_1821-1836-37	Fuß	sense5	185-188	Wir hielten also fleissige Nachsuchung, ob wir nicht ausserhalb Bords, unter Wasser, etwas zu erkennen vermöchten; und da fand ich denn endlich, daß an der Seite, und ohngefähr 4 bis 5 Fuß tief unter der Oberfläche, die Spähne von der äussern Haut abstanden.
poelitz_poetik_1825-5331-20	Fuß	sense1	82-86	„Weil nun die Welt gewohnt schon ist, Von Rom zu dependiren; So wird, so lang man Füße küßt, Dieß Reich nicht exspiriren.
steub_tirol_1846-5945-7	Fuß	sense5	34-37	Dank der hohen Lage – 4666 Wiener Fuß über dem Meere – und der Nachbarschaft des Ferners.
urbanitzky_electricitaet_1885-15105-30	Fuß	sense5	195-198	Die Batterie muß hinreichen, auf Station A die Anziehung des Ankers an dem seitlich angebrachten Elektromagnete (v) zu bewirken (3—4 sechszöllige Bunsen’sche Elemente genügen für mehrere Hundert Fuß Entfernung).
beseler_volksrecht_1843-2034-12	Rezeption	sense2	83-92	Wenn wir den innern Entwicklungsproceß, welchen die deutsche Jurisprudenz seit der Reception des römischen Rechts durchgemacht hat, geschichtlich verfolgen, und uns das für die Rechtsbildung durch sie gewonnene Resultat im Allgemeinen vergegenwärtigen, so stellt sich so viel mit Bestimmheit heraus, daß sie vorzugsweise auf dem Gebiete des gemeinen Rechts ihre Wirksamkeit entfaltet hat.
beseler_volksrecht_1843-282-27	Rezeption	sense2	149-158	Die Lösung dieser Frage hängt von der Zukunft, und namentlich von der weiteren politischen Gestaltung Deutschlands ab; aber daß die Art, wie man die Reception des römischen Rechts verstanden hat, nicht immer dieselbe gewesen, sondern zu den verschiedenen Zeiten nach den angedeuteten Momenten gewechselt hat, soll hier in der Kürze gezeigt werden.
beseler_volksrecht_1843-480-5	Rezeption	sense2	31-40	Weit fühlbarer aber mußte jene Reception in Deutschland werden, wo das Römische Recht selbst ein ganz neues, bisher unbekanntes Rechtselement war: freilich den neu entstandenen Lebensverhältnissen angemessen, da es nur dadurch Eingang finden konnte.
beseler_volksrecht_1843-481-11	Rezeption	sense2	76-85	Gerade hier nun ging ein langer und lebhafter Widerstreit der entschiedenen Reception vorher, und dadurch wurde diese Einwirkung des Gewohnheitsrechts sowohl vorbereitet als constatirt.“
beseler_volksrecht_1843-501-8	Rezeption	sense2	42-51	Wenn nun v. Savigny dennoch den Grund der Reception im Gewohnheitsrechte sucht, und dieses gerade dadurch, daß jener Widerstand besiegt worden, constatirt findet, so ist dagegen allerdings, insofern es sich von dem äußeren Factum handelt, nichts einzuwenden; aber seine innere Begründung hat dieses dadurch noch nicht erhalten.
beseler_volksrecht_1843-518-51	Rezeption	sense2	334-343	Indem v. Savigny diese Entartung der Rechtserzeugung nicht anerkennt, sondern stets einen naturgemäßen Entwicklungsproceß vor sich gehen läßt, sieht er sich genöthigt, den heutigen deutschen Rechtszustand nach den von ihm festgehaltenen Principien künstlich zu construiren, — ein Versuch, der schon deswegen mißlingen mußte, weil die Reception des römischen Rechts in ihrem geschichtlichen Verlaufe sich nur als ein Ausfluß des Gewohnheitsrechts im Gegensatz zum Volksrecht erklären läßt.
beseler_volksrecht_1843-601-31	Rezeption	sense2	177-186	Besonders bezeichnend ist aber die Art, wie der Fall behandelt wird, wenn ein Irrthum der Juristen die Veranlassung eines Rechtssatzes geworden ist, — worauf sich etwa auch die Reception des römischen Rechts in Deutschland zurückführen ließe.
beseler_volksrecht_1843-696-16	Rezeption	sense2	103-112	Darauf erwidere ich, daß allerdings die ursprüngliche Absicht der Romanisten darauf gerichtet war, die Reception vollständig durchzuführen; daß ihnen dieß ja aber eben nicht gelungen ist.
brunner_rechtsgeschichte01_1887-319-37	Rezeption	sense2	230-239	Soweit die fremden Rechte sich unabhängig vom deutschen Rechte entwickelt haben, sind sie nicht Gegenstand der deutschen Rechtsgeschichte, wohl aber hat diese die Einwirkungen ins Auge zu fassen, welche die fremden Rechte vor der Rezeption durch die im langobardischen Rechte vertretenen deutschen Rechtsprinzipien erfahren haben, und ebenso die Fortbildung, welche den fremden Rechten auf deutscher Erde zuteil geworden ist.
brunner_rechtsgeschichte01_1887-547-11	Rezeption	sense2	75-84	Das Staatsrecht des deutschen Reiches und seiner Territorien war durch die Rezeption der fremden Rechte thatsächlich so gut wie gar nicht betroffen worden, wogegen sie im Privat-und Prozessrecht das Bewusstsein des Zusammenhangs zwischen Gegenwart und Vergangenheit des Rechtes ausgetilgt oder doch getrübt hatte.
brunner_rechtsgeschichte01_1887-548-6	Rezeption	sense2	38-47	Diesem Unterschied in der Wirkung der Rezeption entkeimte der Gegensatz jener beiden litterarischen Richtungen.
huber_verkehr_1893-1724-15	Rezeption	sense2	73-82	Noch weniger ernst sind die Versuche zu nehmen, die, in Anlehnung an die Rezeption des römischen Rechtes, vielfach angestellt wurden, um einen Rechtsboden durch Uebertragung der Grundsätze des römischen » Cursus publicus « zu schaffen.
jhering_recht01_1852-3084-9	Rezeption	sense2	53-62	Den anderen Völkern ist dies letzte Moment durch die Reception des römischen Rechts von außen und auf Kosten des Moments der Nationalität aufgezwungen.
savigny_system01_1840-427-21	Rezeption	sense2	124-133	So z. B. sind die Bestandtheile des Corpus Juris, als Gesetze von Justinian Rechtsquellen für Justinians Reich, kraft ihrer Reception Rechtsquellen für uns, endlich als noch vorhandene Bücher Quellen unsrer Rechtswissenschaft.
savigny_system01_1840-916-38	Rezeption	sense2	231-240	An solchen Gründen hat es bey der wirklichen Reception gewiß nicht gefehlt; wären nun z. B. damals die Digesten unvollständig geblieben, und hätte man etwa das Infortiatum im sechszehnten Jahrhundert erst gefunden, so würde dessen Reception schwerlich gefehlt haben.
savigny_system01_1840-982-1	Rezeption	sense2	6-15	Diese Reception aber hatte eine verschiedene Bedeutung in verschiedenenen Nationen des neueren Europa, so daß die daraus hervorgehende Neuerung des Rechtszustandes in sehr verschiedenen Graden fühlbar werden mußte.
savigny_system01_1840-986-11	Rezeption	sense2	76-85	Gerade hier nun ging ein langer und lebhafter Widerstreit der entschiedenen Reception vorher, und dadurch wurde diese Einwirkung des Gewohnheitsrechts sowohl vorbereitet, als constatirt. —
schweiger_armenien_1878-2578-27	Rezeption	sense2	207-216	Das Schwergewicht scheint bei diesem frommen Manne, der sich auf seiner Tour durch das türkische Reich hauptsächlich mit der Constatirung der jugendlichen Gedächtnißkräfte in Sachen teologisch-literarifcher Reception beschäftigt zu haben scheint, weit mehr in Koran-Exegesis und dogmatischer Grübelei gelegen zu sein, als in der Nachahmung früherer Gelehrsamkeit, als deren eine Pflanzstätte am Pontus Sinope war.
stein_verwaltungslehre02_1866-2728-59	Rezeption	sense2	399-408	Die Ritterschaft, als die Gemeinschaft der Grundherren, bei denen das staatliche Recht mit dem Grundbesitz verbunden war, kann demgemäß eine Einwanderung nur vermöge des Erwerbes eines landtäflichen, das ist in den Selbstverwaltungskörper der Grundherren gehörigen Grundbesitzes anerkennen; fast immer aber fordern sie neben dem Erwerb einer Grundherrlichkeit auch noch die specielle Aufnahme oder „Reception“ der neuen Familie in den ritterschaftlichen Körper, Landtag, Landtafel, was dann wieder als Rest des Einwanderungsrechts der Geschlechterordnung betrachtet werden muß, die ja bekanntlich in allen Beziehungen mit der Grundherrlichkeit verschmilzt.
stein_verwaltungslehre02_1866-4762-10	Rezeption	sense2	69-78	Die volle Angehörigkeit kann nur geschehen durch förmliche Aufnahme (Reception) in die Körperschaft und gibt daher auch das Recht des Miteigenthums am Vermögen.
valentin_entwicklungsgeschichte_1835-8379-23	Rezeption	sense2	137-146	Jede wahre Aneignung ist aber keine blosse Aufnahme eines Stoffes, wie er unmittelbar von aussen dargeboten wird, sondern besteht in der Reception der tauglichen Theile desselben und der Abstossung und Aussonderung derer, welche von dem individuellen Organismus nicht gebraucht werden können.
wilamowitz_aristoteles02_1893-647-248	Rezeption	sense2	1441-1450	507 hat Kleisthenes in Athen 10 phylen mit hilfe des delphischen gottes gemacht. es war ein act der willkür, aber es gieng sehr bequem. die alten vier mochten als cultverbände weiter existiren, das kümmerte ihn nicht; den Ion behielt er aber natürlich bei, denn Ionier wollten die Athener bleiben. die vier phylen sind nicht mehr wert als die zehn. also schliesse ich, dass sie ebenso künstlich gemacht sind. wenn jeder Athener einen Ἀπόλλων πατϱῷος haben muss, trotz seinem geschlechte und dessen ahnherrn, so ist der ihnen allen einmal verliehen, künstlich, durch einen act. als Attika eine einheit geworden war, bedurfte es allerdings einer gliederung; der regionalismus war damals ungleich gefährlicher als 507, die bestehenden geschlechterverbände ungleich machtvoller. die ideelle einheit lag im dienste Athenas, aber die jungfrau bot keine bequeme gentilicische anknüpfung. da hat man die vier phylen erfunden und die phratrien dazu, oder besser die trittyen; denn phratrien, d. h. gruppen engverbundener geschlechter, haben gewiss vorher nicht gefehlt. die geschlechter aber wurden in diese fächer eingereiht; es ist ganz gut möglich, dass man für sie eine schematische zahl wenigstens prinzipiell aufgestellt hat, wie die Atthis 360 zählt. bewerkstelligt konnte eine solche massregel noch 507 nur durch die sanction eines gottes werden. dass die vier phylen von demselben pythischen Apollon gemacht sind wie die zehn, folgt aus der reception seines cultes als πατϱῷος, den die Ionier doch auch haben müssten, wenn sie die phylen aus Athen mitgenommen hätten. es wird am klarsten sein, wenn ich erzählend darlege, wie ich mir die tatsachen geworden denke. das geeinigte Attika braucht eine organisation, die den formen des geschlechterstaates gemäss in φυλὰς φυλάξαι und ὠβὰς ὠβάξαι bestehen muss. über das prinzip hat man sich geeinigt, ganz wie durch die rhetra in Sparta. die ausführung wird gemacht wie 507; man fragt den gott, und ein staatsmann, der ihm soufflirt, wird auch diesmal nicht gefehlt haben. der gott sagt“ ihr habt vergessen meines lieben sohnes Ion und seiner vier söhne, die doch zuerst euer volk zusammen wohnen gelehrt haben (συνῴκισαν sagt auch Aristoteles), durch sie seid ihr meine kinder, und wenn ihr nach ihnen euch gliedert, wird es euch wol ergehen. ” und so führen die Athener die vierteilung durch und darunter die zwölfteilung; es ist ein ganz äusserlicher auf die verwaltung berechneter schematismus, das leben war und ist nur in den einzelnen gliedern, den geschlechtern und allenfalls den phratrien.
brehm_thierleben06_1869-15516-1	abgebrüht	sense1	4-15	Die abgebrühten Gehäusschnecken kann man, indem der Spindelmuskel sich losgelöst hat, leicht aus dem Gewinde herausdrehen.
davidis_kochbuch_1849-2062-61	abgebrüht	sense1	334-345	Nachdem es gut gewaschen, mit Wasser und Salz rein ausgeschäumt, gibt man die Brühe nach Verlauf von einer starken halben Stunde durch ein Sieb, schwitzt wie in No. 2, Mehl in Butter, schüttet die Kalbfleischbrühe vom Bodensatz langsam hinzu, gibt eine Petersilien-und einige Scorzoner-Wurzeln dazu, so wie ½ Stunde vor dem Anrichten abgebrühten Reis, und kocht die Suppe langsam, fest zugedeckt, gahr.
davidis_kochbuch_1849-2069-31	abgebrüht	sense1	161-170	Es wird dazu ein gutes, fleischiges Stück genommen, wie oben mit etwas Salz ausgeschäumt, die Brühe durch ein Sieb geschüttet, mit Reis, der in kochendem Wasser abgebrüht ist, gahr gekocht.
davidis_kochbuch_1849-2355-12	abgebrüht	sense1	88-99	Ein Suppenteller voll klein geschnittener saurer Aepfel werden mit einer Obertasse voll abgebrühtem Reis in Wasser ganz weich gekocht, durch ein Sieb gerieben, mit Zucker, Zimmet, Zitronenschale und etwas Salz durchgekocht und mit 2 Eidottern abgerührt.
davidis_kochbuch_1849-3482-6	abgebrüht	sense1	33-42	Drei Viertel Pfund Reis wird gut abgebrüht, in Wasser gahr gekocht, doch müssen die Körner ganz bleiben.
davidis_kochbuch_1849-3498-5	abgebrüht	sense1	27-36	Unterdeß wird 1 Pfund Reis abgebrüht, in einem irdenen Geschirr mit reichlich 4 Maß Wasser und dem Pfunde Zucker 3 Stunden gekocht.
davidis_kochbuch_1849-3584-11	abgebrüht	sense1	46-57	Man kocht nach der Größe der Form ½ — ¾ Pfund abgebrühten Reis mit Milch und einem Stück frischer Butter gahr, aber nicht zu weich, rührt den nöthigen Zucker, sowie das von 4—6 Eiern zu steifem Schaum geschlagene Weiße durch.
davidis_kochbuch_1849-3745-3	abgebrüht	sense1	13-22	Ist der Reis abgebrüht, setze man ihn nach vorhergehender Angabe zu Feuer, gebe, wenn er eine kleine Weile gekocht hat, ausgesuchte und gewaschene Rosinen dazu, so wie auch später Zucker und wenig Salz und lasse ihn gahr werden, aber nicht zerkochen.
