context_id	word	gold_sense_id	positions	context
2532889X_1975-12-30_01_066.tcf.xml-6-15	Rezeption	0	122-131	Sie konnten sich auf gute Ergebnisse einer verstärkten ideologischen Beschäftigung mit den Prinzipien der sozialistischen Rezeption von Erbe und Gegenwartsschaffen stützen.
2532889X_1971-04-03_01_273.tcf.xml-5-34	Rezeption	0	216-225	"In seinem mit großem Beifall aufgenommenen Festvortrag „Shakespeare -Sprecher des Volkes und Repräsentant des Humanismus"" ging Willi Schrader, Leiter der Abteilung Theater des Ministeriums für Kultur, auf Fragen der Rezeption des kulturellen Erbes ein."
2532889X_1988-01-30_01_365.tcf.xml-539-26	Rezeption	0	204-213	Die tatsächlichen revolutionären Veränderungen, das Bündnis der Arbeiterklasse mit der werktätigen Bauernschaft und die demokratische Bodenreform, schufen zugleich eine völlig neuartige Grundlage für die Rezeption Müntzers und seines Vermächtnisses.
2532889X_1982-03-22_01_058.tcf.xml-72-37	Rezeption	0	241-250	Dabei geht es ohne Zweifel erstrangig um den Genuß ästhetisch geformter Sprachgebilde, die einerseits auf den ersten Blick eingängig und schlicht erscheinen wie viele Gedichte Goethes, andererseits aber oft ein großes Mau an Anstrengung der Rezeption erfordern.
2532889X_1988-01-30_01_365.tcf.xml-378-9	Rezeption	0	56-65	Er wurde zur Symbolgestalt des Revolutionärs, und seine Rezeption war weithin von der Stellung des Rezipienten zur Revolution abhängig.
26120215_1971_03_25_01_100.tcf.xml-9-5	Rezeption	0	28-37	Die Auflösung und damit die Rezeption der Symbole ist also im Grunde Genommen viel einfacher als es zunächst scheint.
2532889X_1987-09-04_01_061.tcf.xml-36-15	Rezeption	0	84-93	Wir erwarten wieder ein großes Publikum und stellen uns schon letzt darauf ein, die Rezeption durch sachkundige Begleiter zu unterstützen.
26120215_1988_08_06_01_103.tcf.xml-11-30	Rezeption	0	202-211	Bietet jedoch das verbreitete Verharren in untereinander nahe verwandten Haltungen, Gebärden, Gesten und hier auch noch in der Figurengröße vornehmlich demjenigen Teil des Publikums, der an feinsinnige Rezeption unserer Plastik noch weniger gewöhnt ist (und das dürfte die überwiegende Mehrheit der jetzigen Besucher des Ephraimpalais sein), hinreichend Anregungen zu vielgestaltigen Empfindungen beim Betrachten, zum freien Spiel der Gedanken?
26120215_1980_05_30_01_084.tcf.xml-27-21	Rezeption	0	158-167	Selbst bei genauem Durchforsten der gegebenen Details gemäß der Vorgabe durch den Bildtitel und mittels verschiedener gedanklicher Kombinationen muß sich die Rezeption manchmal in vagen Vermutungen darüber erschöpfen, was wohl gemeint sein könnte.
2532889X_1984-06-16_01_322.tcf.xml-12-2	Rezeption	0	10-19	"Auch ihre Rezeption ist berücksichtigt, von Logau, Goethe (hier vermißt man die „Venezianischen Epigramme"")."
2532889X_1976-06-12_01_033.tcf.xml-7-6	Rezeption	0	42-51	Die Aufgabe der Ortsvereinigungen bei der Rezeption des literarischen Erbes ist auch Gegenstand der weiteren Vorträge und Diskussionen der Tagung, die am Sonntag beendet wird.
2532889X_1985-06-12_01_068.tcf.xml-2-4	Rezeption	0	37-46	Eine wissenschaftliche Konferenz zur Rezeption der russischen und sowjetischen Literatur von 1917 bis ' 1985 begann am Dienstag im Haus der Sowjetischen Wissenschaft und Kultur in Berlin.
2532889X_1983-08-06_01_467.tcf.xml-49-16	Rezeption	0	121-130	Viele Inszenierungen setzten, obwohl zunächst heiß umstritten, Markierungspunkte in der Entwicklung von Theaterkunst und Rezeption.
26120215_1987_11_14_01_083.tcf.xml-27-1	Rezeption	0	4-13	Die Rezeption und Würdigung Gerhart Hauptmanns, der kritisch-realistischen Höhepunkte seines Lebenswerkes hat hierzulande bereits eine lange Tradition.
2532889X_1977-10-04_01_044.tcf.xml-4-8	Rezeption	0	55-64	Sie ist Problemen der literarischen Romantik und ihrer Rezeption in unserer Gesellschaft gewidmet und bo rücksichtigt besonders das Werk Kieisis und das E. T. A. Hoffmanns.
2532889X_1988-03-12_01_050.tcf.xml-51-48	Rezeption	0	330-339	Es beweist sich aber auch, wie zutreffend die in den Thesen getroffene Einschätzung ist daß die Traditionen der frühbürgerlichen Revolution erst mit dem Eintritt der Arbeiterklasse in die politische Bewegung zu neuem Leben erweckt wurden und schließlich die revolutionären Veränderungen nach 1945 eine neuartige Grundlage für die Rezeption Müntzers schufen.
2532889X_1984-11-10_01_411.tcf.xml-10-11	Rezeption	0	77-86	So wird zugleich eine Fülle an Informationen über Werdegang, zeitgenössische Rezeption, Schaffensprobleme und Persönlichkeit der Schriftsteller geboten.
26120215_1977_10_14_01_016.tcf.xml-27-9	Rezeption	0	53-62	Entdeckungen an einem wenig bekannten Gorki, die der Rezeption seiner StücKe hierzulande nicht nur neue Impulse verleihen, sondern auch andere Theater zu ihrer szenischen Stellungnahme auffordern.
26120215_1988_10_08_01_377.tcf.xml-12-1	Rezeption	0	4-13	Die Rezeption Büchners auf den Bühnen der DDR untersuchen Ulrich Kaufmann und Frank Hörnigk.
2532889X_1977-07-04_01_056.tcf.xml-16-24	Rezeption	0	151-160	ND: Mit der internationalen Tagung auf Kloster Michaelstem wurde für die Republik ein wichtiger Treffpunkt geschaffen, wo sich Experten mit Fragen der Rezeption des musikalischen Erbes auseinandersetzen können.
26120215_1978_05_23_01_102.tcf.xml-65-9	Rezeption	0	55-64	und dem Leser herzustellen, damit in einer kollektiven Rezeption die produktiven Angebote des besprochenen Buches besser ausgeschöpft werden können.
26120215_1986_10_08_01_044.tcf.xml-9-15	Rezeption	0	90-99	Ein Brief Lion Feuchtwangers — in der Ausstellung ebenfalls zu sehen — berichtet über die Rezeption des Werkes.
2532889X_1990-06-09_01_371.tcf.xml-17-3	Rezeption	0	24-33	"Richtungweisend für die Rezeption moderner mexikanischer Malerei im deutschsprachigen Raum blieben bislang die Arbeiten der Vertreter des „sozialen Realismus""."
26120215_1987_12_23_01_094.tcf.xml-21-15	Rezeption	0	121-130	Dem Publikum wird damit eine bei uns bislang ungewohnte künstlerische Auseinandersetzung mit der Industrieproduktion zur Rezeption und zum verständnisgewinn anempfohlen.
2532889X_1988-11-05_01_065.tcf.xml-20-9	Rezeption	0	59-68	Breiten Raum nahmen überdies auf dem Kolloquium Fragen der Rezeption und der Wirkungsgeschichte Büchners ein.
2532889X_1970-06-21_01_045.tcf.xml-25-3	Rezeption	0	25-34	Andererseits erzeugt die Rezeption hochwertiger Kunstwerke in großem Umfang wieder günstigere Bedingungen dafür, daß sich die Werktätigen aktiv mit den Problemen von Kunst und Kultur auseinandersetzen wollen und können.
2532889X_1972-11-23_01_203.tcf.xml-58-33	Rezeption	0	230-239	Weerth begründete damit eine Tradition, die später unter anderen Voraussetzungen und in anderer Ausprägung von Majakowski, Brecht und Weinert weitergeführt wurde, wenngleich man hier nicht von direkter Beeinflussung oder bewußter Rezeption sprechen kann.
26120215_1988_02_12_01_008.tcf.xml-7-7	Rezeption	0	58-67	Ein weiterer Interessenkreis beschäftigte sich mit Brecht-Rezeption in Lateinamerika,
2532889X_1977-06-18_01_331.tcf.xml-4-11	Rezeption	0	92-101	In mehreren Symposien und wissenschaftlichen Kolloquien werden aktuelle Probleme der Brecht-Rezeption diskutiert.
2532889X_1964-11-14_01_139.tcf.xml-3-7	Rezeption	0	33-42	In einer Vortragsreihe,. die die Rezeption des klassischer Erbes durch die Arbeiterklasse als die führende Kraft der Nation (Eingangsreferat Johanna Rudolph) zum Gegenstand hatte, brachten berufene Literaturwissenschaftler aus der DDR und aus anderen sozialistischen Ländern wertvolle Beiträge zur Übernahme und Pflege des Vermächtnisses unserer Klassiker.
26120215_1977_06_01_01_320.tcf.xml-20-19	Rezeption	0	118-127	"Ein Vergleich dieser Arbeit mit dem Bildwerk „Große Auschwitzgruppe"" von 1974 gibt eine weitere Schwierigkeit bei der Rezeption besonders der in Stein ausgeführten Arbeiten Werner Stötzers zu erkennen."
2532889X_1983-07-09_01_249.tcf.xml-4-2	Rezeption	0	9-18	Auch die Rezeption dieser Kultur in Kunst und Literatur späterer Epochen bis in unsere Zeit wird berücksichtigt, ebenso das moderne Griechenland und das zu 80 Prozent griechiseisprachige Zypern.
2532889X_1984-09-04_01_046.tcf.xml-13-32	Rezeption	0	233-242	Der Kulturbund bemühe sich unter Ausnutzung wissenschaftlicher Konferenzen und Untersuchungen, neue Bevolkerungskreise, besonders aus der Arbeiterklasse und aus der jüngeren Generation, für diese Musik zu interessieren und ihnen die Rezeption zu ermöglichen und zu erleichtern.
26120215_1968_01_14_01_110.tcf.xml-17-9	Rezeption	0	70-79	tischen Charakter den Betrachter emotional packt und der gedanklichen Rezeption Möglichkeiten bietet, neue gesellschaftliche Zusammenhänge zu erschließen.
26120215_1979_02_09_01_096.tcf.xml-29-7	Rezeption	0	46-55	Interessen und Bedürfnisse der Kinder bei der Rezeption von Filmen.
26120215_1980_06_18_01_072.tcf.xml-19-2	Rezeption	0	8-17	Bei der Rezeption dieses Bildes stellen sich unwillkürlich gedankliche und emotionale Verknüpfungen zu Ergebnissen und Problemen des Aufbaus unserer Städte ein.
2532889X_1979-02-01_01_033.tcf.xml-18-21	Rezeption	0	177-186	Im Mittelpunkt des Erfahrungsaustausches mit Regisseuren, Intendanten und weiteren Teilnehmern der I. Werkstatt-Tage des DDR-Musiktheaters stehen Probleme der Theaterpraxis und Rezeption sowie der engere Kontakt mit dem Publikum.
26120215_1985_04_16_01_080.tcf.xml-5-9	Rezeption	0	73-82	Im Mittelpunkt stehen wissenschaftliche Beratungen utoer die Wirkung und Rezeption Goethes im 20. Jahrhundert.
26120215_1971_08_04_02_019.tcf.xml-39-2	Rezeption	0	8-17	Bei der Rezeption von Pioduknonsaeschohen auf dem Theater interessiert ia nicht voi dringlich das Produktionsdetail, sondern der menschliche Hintereiuncl.
2532889X_1970-07-13_01_199.tcf.xml-5-37	Rezeption	0	268-277	Gegenwär tig wird ein zweiter Zyklus vorbereitet, der auf den ersten aufbaut und neben grundlegenden Fragen der gesellschaftlichen Entwicklung der DDR im Perspektivplanzeitraum neue Probleme der Kulturtheorie und Ästhetik wie Fragen des sozialistischen Realismus, der Rezeption des Erbes, der Monumentalität in der Kunsl und andere behandeln wird.
2532889X_1977-08-31_01_064.tcf.xml-19-11	Rezeption	0	74-83	Weiterhin sollten Anregungen gegeben werden, wie die Erkenntnisse für die Rezeption der Dramen und Verse beider Dichter fruchtbar gemacht werden können — zum Beispiel in der Arbeit
2532889X_1982-05-29_01_249.tcf.xml-19-11	Rezeption	0	71-80	Mehrere Beiträge gelten dem Weiterwirken beider Dichter, vor allem der Rezeption der Aischyleischen Prometheus-Gestalt, ferner ganz praktischen. kulturpolitisch wichtigen Fragen wie der, in welcher Weise Aischylos-Dramen noch starker für unsere Bühne zu erschließen sind, sowie der ebenfalls wichtigen Übersetzungsproblematik.
2532889X_1970-12-21_01_062.tcf.xml-20-16	Rezeption	0	124-133	So beschäftigte pich dieser Tage das Aktiv Literaturkritik beim Deutschen Schriftstellerverband auf einer Beratung über die Rezeption der Neutsch-Erzählungen auch mit Meinungsäußerungen, die dem ND zugingen.
2532889X_1981-10-13_01_045.tcf.xml-25-13	Rezeption	0	83-92	(Ein Manko allerdings war die nahezu völlig fehlende Textverständlichkeit, was der Rezeption des Werkes, besonders bei ungeübten Hörern, entgegenwirkt.)
2532889X_1988-01-30_01_365.tcf.xml-550-43	Rezeption	0	303-312	Der Weg zur praktischen Erfüllung dessen, wofür die deutschen Revolutionäre der Vergangenheit gekämpft hatten, die konsequente Orientierung der Kultur-und Bildungspolitik auf eine umfassende Aneignung des humanistischen, revolutionären Erbes schuf in der DDR eine Atmosphäre, die auch die künstlerische Rezeption des Bauernkrieges beflügelte.
2532889X_1983-06-11_01_158.tcf.xml-22-65	Rezeption	0	450-459	"Äußerst wichtig auch die Feststellungen, mit denen sie das über den aktiven Charakter der Aufnahme literarischer Kunstwerke Gesagte weiterführt: daß in die Erarbeitung des Sinnbildes „die historisch-sozialen und individuellen Erfahrungen und Kenntnisse und Erkenntnisse des gesamtgesellschaftlichen und individuellen Subjekts eingehen"" und daß infolgedessen „ein in sich abgeschlossenes Werk, an dessen Text nichts mehr verändert werden kann, in der Rezeption einen historischen Prozeß der Veränderung durchläuft"" (Seite 43)."
26120215_1987_07_30_01_282.tcf.xml-8-9	Rezeption	1	39-48	Den Anzug, den der Anges teilte an der Rezeption trug, hätte man in einem besseren otel längst in die Reinigung geschickt
26120215_1981_10_20_01_303.tcf.xml-117-13	Rezeption	1	73-82	1162 Bin. Furstenwalder Damm 45020 Jahre, sucht Tätigkeit im Hotelwesen, Rezeption oder Arbeiterversorgung, mit Gehaltsangabe, 1-R -Wohnung erforderlich. Zuschr. an 2779 Anz -Smolka. 1162 Bln..
26120215_1974_05_15_01_229.tcf.xml-2-7	Rezeption	1	46-55	Der Vorverkauf von Eintrittskarten hat in der Rezeption bereits begonnen.
26120215_1976_01_13_01_239.tcf.xml-10-26	Rezeption	1	156-165	Im Hotel Cecilienhof ein freies Zimmer zu bekommen, ist also sehr schwer, da überwiegend internationale Touristen schon lange im voraus ihre Wünsche in der Rezeption anmelden.
26120215_1975_03_07_01_123.tcf.xml-12-18	Rezeption	1	109-118	Als Hanspeter schließlich am dritten Tage von der Arbeitssuche ins Hotel zurückkehrte, fragte man ihn an der Rezeption, ob er etwa Wertsachen im Gepäck hätte, denn eine
26120215_1970_10_10_01_207.tcf.xml-3-37	Rezeption	1	232-241	Im Hintergiund von rechts die Mitglieder des Politbüros des Zentralkomitees der SED Albert Norden, Paul Verner, Hermann Matern und Friedrich Ebert Die weiteren Fotos auf dieser Seite xelaen links das weitroumlae Foyer und unten die Rezeption, ein Zimmer und den Zugang su den Lifts.
26120215_1982_12_29_01_164.tcf.xml-29-2	Rezeption	1	7-16	"An der Rezeption der „Ewigen Lampe"" begrüßte ihn der Hotelier mit einem erstaunten „Nanu!"
26120215_1976_06_24_01_384.tcf.xml-3-3	Rezeption	1	15-24	Hinweis an der Rezeption eines Hotels in Boston (USA):
2532889X_1974-10-24_01_115.tcf.xml-32-3	Rezeption	1	13-22	Blick in die Rezeption des Jugendhotels in der Friedrichstraße.
2532889X_1989-08-14_01_151.tcf.xml-14-6	Rezeption	1	35-44	Sie befindet sich gleich neben der Rezeption, die ohnehin ständig besetzt ist.
26120215_1976_11_01_01_199.tcf.xml-6-8	Rezeption	1	45-54	Mehrmals am Tage erkundigte sie sich bei der Rezeption nach irgendwelchen Nachrichten für sie, wurde aber ebenso regelmäßig abschlägig beschieden.
2532889X_1990-07-07_01_209.tcf.xml-60-6	Rezeption	1	34-43	Die hübsche Jannie Nielsen an der Rezeption — Panter hätte seine Freude gehabt sagt mit dem freundlichsten Lachein der Welt, ja, sie habe davon gehört, daß der deutsche Dichter vor langen Jahren hier war, vielleicht kann Direktor Olsen.
2532889X_1990-04-14_01_279.tcf.xml-26-11	Rezeption	1	65-76	dieser Saison werden die Touristen noch in erster Linie über die Rezeptionen auf den Campingplätzen Informationen erhalten.
26120215_1969_06_24_01_119.tcf.xml-16-3	Rezeption	1	20-29	"Die Steinmauern der Rezeption sind hochgezogen, das „stille Postamt"" ist fast fertig, eine Verkaufsstelle wächst, der Berlin-Information-Kiosk steht, der Platz für eine Gaststätte liegt fest, die Sport-und Spielflächen haben bereits eine Kegelbahn."
26120215_1979_01_20_01_314.tcf.xml-35-5	Rezeption	1	28-37	"„Die Verantwortliche an der Rezeption"", ertönte es im Hörer, „Es gibt hier so eine Bestimmung, daß Frauen nicht zu Männern aufs Zimmer gelassen werden."
26120215_1981_08_01_01_383.tcf.xml-109-34	Rezeption	1	161-170	Org., z. Z. tätig als EDV-Org u. Programmierer, su. n. Wirk.-Krs. 29 6173 BV. 1056 Bn. PSF 286 sucht neuen Wirkungskreis 29 6206 BV, 1056 Bln., PSF 286 Leiterin Rezeption, mit FSA, Klubletterin, su. ab 1. 10. 81 int Tat. in Hotel, Ferien h Vet-Heim.
26120215_1976_02_13_01_098.tcf.xml-65-8	Rezeption	1	40-49	Erst gegen siebzehn Uhr hatte er an der Rezeption bezahlt und die Formalitaten erledigt.
26120215_1990_07_03_01_214.tcf.xml-5-14	Rezeption	1	67-76	Für eine DM erhält man auf der Bank, in Wechselstellen oder an der Rezeption in den größeren Hotels zwischen 730 und 740 Lire.
26120215_1976_11_09_01_059.tcf.xml-62-4	Rezeption	1	17-26	Er hatte von der Rezeption nur erfahren können, daß Jeanette Graß abgereist war.
26120215_1983_02_15_01_297.tcf.xml-51-18	Rezeption	1	81-90	Er wandte sich zum Gehen, machte aber noch einmal Halt, ehe er die Tür neben der Rezeption erreicht hatte. und ging halbwegs zum Tisch zurück.
26120215_1979_09_29_01_345.tcf.xml-6-13	Rezeption	1	78-87	Der Brand war in dem fünlstöckigen Haus aus bisher ungeklärter Ursache in der Rezeption ausgebrochen und hatte sich mit großer Geschwindigkeit ausgebreitet.
2532889X_1971-12-02_01_032.tcf.xml-3-36	Rezeption	1	231-240	Morgens 8.30 Uhr begrüßte Hoteldirektor Egon Wendorf den 23-jährigen Feinmechaniker Wolf gang Glimm aus den Jenaer Zeisswerken mit seiner Frau Brigitte und Töchterchen Sylvia,. die sich als erste mit einem FDGB-Ferienscheck an der Rezeption meldeten.
26120215_1987_08_13_01_333.tcf.xml-25-23	Rezeption	1	138-147	Bei einem griechischen Reisebüro hatte er in einem Mittelklassehotel buchen lassen und wurde dort als Grieche geführt, da der Mann an der Rezeption — wie er kalkul hatte — kein Interesse an seinem Paß bekündete. e Anmeldung des Reisebüros erschien ihm ausreichend.
2532889X_1980-09-27_01_390.tcf.xml-4-0	Rezeption	1	0-9	Rezeption, wo die Gaste aus nah und fern erste Bekanntschaft mit dem Personal des Hotels schließen.
26120215_1974_03_28_01_139.tcf.xml-17-15	Rezeption	1	77-86	So kam das Kino auf einige Plätze, wurden am Zeuthener See kleine Häuser mit Rezeption und Bücherei für die „Campingbürgermeister aufgebaut und Parkmöglichkeiten. vor allem am Zeuthener See und Kleinen Müggelsee, geschaffen.
26120215_1981_11_14_01_411.tcf.xml-121-15	Rezeption	1	83-92	Geh. Ende AS. Geh.-Ang. erwünscht an 766850 Anz. Hellsucht ab 82 Tatigk im Hotelw, Rezeption o. mann, 1071 Bln., Kuglerstr. Arb.-vers.. auch artfremd. Geh.-Ang. erb. Maurer in ungek.
26120215_1986_03_12_01_095.tcf.xml-15-5	Rezeption	1	19-28	Nu r unten aus der Rezeption hörte ich manchmal das Gemu mel von Stimmen.
26120215_1983_08_16_01_291.tcf.xml-11-14	Rezeption	1	49-58	"Für mich war es die „BZ"", die ich täglich in der Rezeption meines Hotels in Pomorie (Bulgarien) vorfand."
26120215_1971_03_10_01_245.tcf.xml-2-2	Rezeption	1	7-16	An der Rezeption (Foto oben) werden Zimmerbestellungen bis zu 400 Tagen im voraus gebucht.
26120215_1982_12_30_01_256.tcf.xml-9-26	Rezeption	1	141-150	Szymaniak witterte, daß der wohlerwogene Plan, den er mit Frank noch am Abend bei einer Flasche Burgunder entworfen hatte, schon hier an der Rezeption, zu scheitern drohte — an der Nervenschwäche dieses Clemens Frank —, wenn er nicht augenblicks energisch eingriff.
26120215_1968_10_20_01_464.tcf.xml-5-6	Rezeption	3	30-39	Ist K. Seehgs Arbeit über die Rezeption der klassischen Tragödie hauptsachlich für Theaterpraktiker interessant, so gibt Burkhardt mit konkreten Zahlen und der Darstellung von Problemen jedem am Theater interessierten Leser eine Fülle von Diskussionsstoff
26120215_1972_11_09_01_081.tcf.xml-19-1	Rezeption	3	4-13	Die Rezeption eines Filmes geschieht nun einmal durch das Auge.
2532889X_1977-09-22_01_029.tcf.xml-26-34	Rezeption	5	187-196	Nach den Referaten von B. I. Maruschkin (Moskau) und Prof. Dr. Werner Berthold (Leipzig) vermittelten eine Reihe von Beiträgen, meist in erfreulich knapper Form, einen Überblick über die Rezeption des sowjetischen Geschichtsbildes vom Roten Oktober unmittelbar nach 1917 und in der ideologischen Arbeit der KPD unter Ernst Thälmanns Führung.
26120215_1971_02_11_01_265.tcf.xml-57-9	Rezeption	12	46-55	In der Aussprache werden wir uns auch mit der Rezeption des Erbes beschäftigen.
26120215_1953_02_26_01_184.tcf.xml-13-18	Ackergerät	0	108-120	Die MTS Mnrtinskirchen Im Bezirk Kottbus z. B. hat außer ihren eigenen Reparaturen noch eine nroße Zahl von Ackergeräten für Produktionsgenossenschaften Instand gesetzt.
26120215_1951_03_16_01_105.tcf.xml-15-7	Ackergerät	0	41-52	Mit der planmäßi gen Bereit-Stellung der Ackergeräte holt dl e Industrie Mängel auf, die im vergangenen Jahr durch Rückstände entstanden waren.
26120215_1962_04_13_01_277.tcf.xml-12-21	Ackergerät	0	155-167	Zu jeder Tageszeit begegneten wir Genossenschaftsbauern, Landarbeitern und Traktoristen auf riesigen Schlägen mit Raupen, Schleppern und Pferden vor ihren Ackergeräten, auf dem reizvollen Seelower Hügelland oder tief unten im schwarzerdigen, weiten Oderbruch.
26120215_1951_01_11_01_185.tcf.xml-6-15	Ackergerät	0	106-117	In der MAS-Werkstatt und den privaten Reparaturbetrleben werden die zur Verfügung stehenden Traktoren und Ackergeräte für den Frühjahrseinsatz vorbereitet.
2532889X_1949-12-07_01_018.tcf.xml-6-9	Ackergerät	0	68-80	Die Bauern durch Verbesserung ihrer Belieferung mit Industriewaren, Ackergeräten, Kohle und Düngemitteln und durch die Abnahme ihrer wachsenden freien Spitzen durch die staatlichen Handelsorgane zu wesentlich höheren Preisen als ihre normalen Pflichtablieferungen Di* Intelligenz durch die Fürsorge. d!o ihr durch die Kulturverordnung der Deutschen Wirtschaftskommission zuteil wurde.
2532889X_1975-06-28_01_336.tcf.xml-1-45	Ackergerät	0	244-254	"Oper » Der fliegende Holländer"" von Wagner, 26. DDR-Autor. Die Bilder des Zeugen Schatt-, mann*, 27. Kommandostelle, 28. Leckerei, 30. zeitgenössischer Komponist der Oper. Peer Gynt"", 32. nordspanischer Küstenfluß, 34. Schweizer Bergstock, 35. Ackergerät, 36. Provinzhauptstadt in Oberitalien, 37. Ruhm, 39. Angehöriger eines nomadisierenden Turkstammes, 40. zierlicher Halbaffe des indischen Raumes, 42. Spaß, 43. Schweizer Nebenfluß des Rheins, 46. sowjetischer Bauschaffender und Neuerer, 48. Fernseh-und Tanzmusikkomponist der DDR, 49. erhabenfeierliches Gedicht, 50. äußerer Nachbarpla -"
2532889X_1967-03-04_01_302.tcf.xml-2-6	Ackergerät	0	28-39	Es zog den Pflug und andere Ackergeräte und war für den Transport von Lasten unentbehrlich.
26120215_1958_07_22_01_160.tcf.xml-5-17	Ackergerät	0	111-122	Straßen wurden unpassierbar gemacht, Feldwege bis zu einem Meter tief aufgewühlt, Hecken umgelegt, abgestellte Ackergeräte plattgewalzt.
26120215_1981_12_24_01_057.tcf.xml-13-9	Ackergerät	0	61-72	In zahlreichen Dörfern haben die Bauern durch das Hochwasser Ackergeräte und Vieh verloren.
