lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized
beredning		1829	1	bib13506739_18290725_144030_169_0002_alto.xml-8-33	 	Man att derföre nLgon enda ny Banko- eller RikSgäldSftdet bchöfde utgifwas; — som, i fr8ga om en Ministerial-Stvrelses införande, talat för den; — som, i fr8aan om Allmänna Beredningens afffaffandc, rom rakt till detz bibehållande sissoni kontroll p8 Ministären; men riliika, naift nog, tillkännafiifwtt, att om Ministerial-Styrelsen Kade antagit », f8 K^e kontrollen warit öfwerflödiq; — som, i fr8gan cm arunderna för BewMninren, talar emot p-ogreIionk-systemet, och emot Bewillninaens läggande pa önrcrflödek; — sem, i bränwins-brännkngs-fr8gan, talat till försivar för de stora bränneri-fabrikcr.ne; och talat emot brännings-förbudet under sommaren, äfwen d8 landet hotas af mitzwext; — som, i fr8gan om det blifwande Tullsr&lt; icmct, (sa w:dt jag förstått) ger bifall 8t det, h, varmed w8ra ideologer, i största wälmening, torde komma att förstöra w8ra näringar, och deriaenoiN fäderneslandet; och som, i realisationS-nitet a8tt s8 lKngt, att 72 Z. i R. F. måste, uran afbidan of ändrings-former, wika derför; — men, fastän man, efter dega erinringar, torde kunna sörwiha sig derom, alt Oppositionen, hwarS stora nytta för Nationen, hon witzerligen skulle sjelf tacksamt erkänna sch wärdera, om bon sag Oppositionen sytzelsätta sig n8got mera-med Nationens werkliga tillstöNb och behof, men nkgot mindre med Minist&lt; ^r«ns ouppsatliga misirag ännu saknar förmågan, att höS Folket särdeles rubba der förlitande till sin Regering, som ingar i Folkets allmänna moraliska behof; och fafiän der icke s^nes troligt, alt, om ocksZ R.	173:185	0:1534	Man att derföre nLgon enda ny Banko- eller RikSgäldSftdet bchöfde utgifwas ; — som , i fr8ga om en Ministerial-Stvrelses införande , talat för den ; — som , i fr8aan om Allmänna Beredningens afffaffandc , rom rakt till detz bibehållande sissoni kontroll p8 Ministären ; men riliika , naift nog , tillkännafiifwtt , att om Ministerial-Styrelsen Kade antagit » , f8 K^e kontrollen warit öfwerflödiq ; — som , i fr8gan cm arunderna för BewMninren , talar emot p-ogreIionk-systemet , och emot Bewillninaens läggande pa önrcrflödek ; — sem , i bränwins-brännkngs-fr8gan , talat till försivar för de stora bränneri-fabrikcr.ne ; och talat emot brännings-förbudet under sommaren , äfwen d8 landet hotas af mitzwext ; — som , i fr8gan om det blifwande Tullsr&lt ; icmct , ( sa w:dt jag förstått ) ger bifall 8t det , h , varmed w8ra ideologer , i största wälmening , torde komma att förstöra w8ra näringar , och deriaenoiN fäderneslandet ; och som , i realisationS-nitet a8tt s8 lKngt , att 72 Z . i R . F. måste , uran afbidan of ändrings-former , wika derför ; — men , fastän man , efter dega erinringar , torde kunna sörwiha sig derom , alt Oppositionen , hwarS stora nytta för Nationen , hon witzerligen skulle sjelf tacksamt erkänna sch wärdera , om bon sag Oppositionen sytzelsätta sig n8got mera-med Nationens werkliga tillstöNb och behof , men nkgot mindre med Minist&lt ; ^r«ns ouppsatliga misirag ännu saknar förmågan , att höS Folket särdeles rubba der förlitande till sin Regering , som ingar i Folkets allmänna moraliska behof ; och fafiän der icke s^nes troligt , alt , om ocksZ R .	33	0:280	man att derföre nlgon enda ny banko eller riksgäldsftdet bchöfde utgifwas $ $ som $ i fr8ga om en $ införande $ tala för den $ $ som $ i fr8aan om allmän beredning afffaffandc $ rom rak till detz bibehålla sissoni kontroll p8 ministär $ men riliika $ naift nog $ tillkännafiifwtt $ att om $ kade anta $ $ f8 $ kontroll warit öfwerflödiq $ $ som $ i fr8gan cm arunderna för bewmninren $ tala $ $ $ och emot bewillninaens läggande pa önrcrflödek $ $ sem $ i $ $ tala till försivar för en stor $ $ och tala emot $ under sommar $ äfwen d8 land hota af mitzwext $ $ som $ i fr8gan om den blifwande $ $ icmct $ $ säga $ jag förstå $ ge bifall 8t den $ h $ varmed w8ra ideolog $ i stor wälmening $ torde komma att förstöra w8ra näring $ och deriaenoin fädernesland $ och som $ i $ a8tt s8 lkngt $ att 72 z $ i r $ $ måste $ uran afbidan of $ $ wika derför $ $ men $ fastän man $ efter dega erinran $ torde kunna sörwiha sig derom $ alt opposition $ hwars stor nytta för nation $ hon witzerligen skola sjelf tacksam erkänna sch wärdera $ om bo saga opposition sytzelsätta sig n8got $ nation werkliga tillstönb och behof $ men nkgot föga med $ $ $ ouppsatliga misirag ännu sakna förmåga $ att hös folk särdeles rubba der förlitande till sig regering $ som ingar i folk allmän moralisk behof $ och fafiän der icke $ trolig $ alt $ om ocksz r $
beredning		1794	1	bib13506739_17940729_144030_169_0001_alto.xml-5-30	 	inom Stockholm försälja rä Hudarne icke allenast lil Garfware och andra Läder behöswande Handtwäikerier, utan äswen til de öfrige denne Stadens Jnnewänare, dock til de senare endast til beredning för deras husbälls förnödenhet; äswensom Kongl.	186:195	0:243	inom Stockholm försälja rä Hudarne icke allenast lil Garfware och andra Läder behöswande Handtwäikerier , utan äswen til de öfrige denne Stadens Jnnewänare , dock til de senare endast til beredning för deras husbälls förnödenhet ; äswensom Kongl .	30	0:39	inom stockholm försälja rä hud icke allenast lil garfware och andra läder behöswande handtwäikerier $ utan äswen til en öfrig denna stad jnnewänare $ dock til en sen endast til beredning för de husbälls förnödenhet $ äswensom kongl $
beredning		1791	1	bib19520388_17910420_147487_16_0001_alto.xml-0-3	 	Rikets Arenders allmänna Beredning består lill af fallande Herrar Ledamöter: Haus Ercell.	25:34	0:89	Rikets Arenders allmänna Beredning består lill af fallande Herrar Ledamöter : Haus Ercell .	3	0:14	rike arenders allmän beredning bestå lill af falla herre ledamot $ haus ercell $
beredning		1824	1	bib19225772_18240907_148004_102_0002_alto.xml-7-16	 	°gan om Förflag till förändring af Reglementet för National-Enstan, eftDdec Hrr Committerade till nämnde ärenders beredning sitt uppdrag da utfört, sa sär Handels - Societeten begära, att Götheborgs SkeppS-Redare ivid berörde sammanträde äfwenledes wille sig infinna, för att öfwerlagga i ämnet och derutr fatta deras bestut; likasom att höras ock yttra sig uti den hos Kongl.	114:123	0:376	°gan om Förflag till förändring af Reglementet för National-Enstan , eftDdec Hrr Committerade till nämnde ärenders beredning sitt uppdrag da utfört , sa sär Handels - Societeten begära , att Götheborgs SkeppS-Redare ivid berörde sammanträde äfwenledes wille sig infinna , för att öfwerlagga i ämnet och derutr fatta deras bestut ; likasom att höras ock yttra sig uti den hos Kongl .	16	0:62	$ om förflag till förändring af reglemente för $ $ eftddec hrr committerade till nämna ärenders beredning sig uppdrag da utföra $ säga sär handels $ societet begära $ att götheborgs $ ivid beröra sammanträde äfwenledes wille sig infinna $ för att öfwerlagga i ämne och derutr fatta de bestut $ likasom att höra ock yttra sig uti den hos kongl $
beredning		1830	1	bib11653823_18300716_144010_161_0004_alto.xml-9-0	 	beredning, af finare och gröfre sorter, hörer, kan godkändt prof uppwisas.	0:9	0:74	beredning , af finare och gröfre sorter , hörer , kan godkändt prof uppwisas .	0	0:15	beredning $ af fin och gröfre sort $ hörer $ kunna godkändt prof uppwisas $
beredning		1793	1	bib11653828_17930326_144028_69_0001_alto.xml-0-32	 	siflledne Jul i i yttrat eder önsta?t at blifma entledigad ifrän förwaltningen af StatsSecreterare-Ämbeiet wid den Ettlesiastique EMdition i Wart Cancellie, samt frän deltagandet i öfwerläggningarne uti Rikets Ärenders allmanna Beredning, säsoni Ledamot derstädes, ochHof-Canzlern detta etter eder begäran hos Ost i underdänighet anmält 1 fä ehuru Mi ogerna sakne ederuttdeste förrättningar, hasme Mi dock ej kunnat undgä al eder uti sagde åstundan millfara, dä Wi derigenom lemne eder sä mycket mera tilfalle, at efter eder egen böjelse nied eder trogna wärd - i synnerhet gagna det eder anförtrodda Stift.	228:237	0:607	siflledne Jul i i yttrat eder önsta ?t at blifma entledigad ifrän förwaltningen af StatsSecreterare-Ämbeiet wid den Ettlesiastique EMdition i Wart Cancellie , samt frän deltagandet i öfwerläggningarne uti Rikets Ärenders allmanna Beredning , säsoni Ledamot derstädes , ochHof-Canzlern detta etter eder begäran hos Ost i underdänighet anmält 1 fä ehuru Mi ogerna sakne ederuttdeste förrättningar , hasme Mi dock ej kunnat undgä al eder uti sagde åstundan millfara , dä Wi derigenom lemne eder sä mycket mera tilfalle , at efter eder egen böjelse nied eder trogna wärd - i synnerhet gagna det eder anförtrodda Stift .	32	0:98	siflledne jul i i yttra ni önsta $ at blifma entlediga ifrän förwaltningen af $ wid den ettlesiastique emdition i wart cancellie $ samt frän deltagande i öfwerläggningarne uti rike ärender allmanna beredning $ säsoni ledamot derstädes $ $ denna etter ni begäran hos ost i underdänighet anmäla 1 fä ehuru mi ogerna sakna ederuttdeste förrättning $ hasme mi dock ej kunna undgä al ni uti sagd åstundan millfara $ dä wi derigenom lemna ni sä mycket mera tilfalla $ at efter ni egen böjelse nied ni trogen wärd $ i synnerhet gagna den ni anförtro stift $
beredning		1811	1	bib11653806_18110410_145120_41_0002_alto.xml-0-6	 	såsen, mälet, under fortfarande beredning, ftulle lemnas utan swarande purt, och Förtatiningen säle.es ej komma, att till sin » verkan, pä förbrytaren lämpaS » men till hwil » ket förfarande Kämnärs » Rätten af Trvcksrihets Förordningens innehäll, sä myckel min » Ue dort hämta anledning, som ehuru det jcmlik« i $.	32:41	0:315	såsen , mälet , under fortfarande beredning , ftulle lemnas utan swarande purt , och Förtatiningen säle.es ej komma , att till sin » verkan , pä förbrytaren lämpaS » men till hwil » ket förfarande Kämnärs » Rätten af Trvcksrihets Förordningens innehäll , sä myckel min » Ue dort hämta anledning , som ehuru det jcmlik« i $ .	6	0:60	sås $ mälet $ under fortfarande beredning $ ftulle lemna utan swarande pur $ och förtatiningen $ ej komma $ att till sig $ verkan $ pä förbrytare lämpa $ men till hwil $ k förfarande kämnärs $ rätt af trvcksrihets förordning innehäll $ sä myckel min $ ue dort hämta anledning $ som ehuru den $ i $ $
beredning		1819	1	bib13506739_18190507_144030_104_0007_alto.xml-7-13	 	A-wen päminnes de som & gt; ör längre lid inlemnat läder till beredning, att det med	62:71	0:84	A-wen päminnes de som & gt ; ör längre lid inlemnat läder till beredning , att det med	13	0:18	$ päminnes de som $ gt $ ör lång lid inlemna läder till beredning $ att den med
beredning		1821	1	bib19225772_18210831_148004_101_0004_alto.xml-9-10	 	Af olla stag Hudar och Skinn emv.lages till garfning ock beredning rä hwed sätt som astundas ä Garsweriec wid Iilla Olskroken af den som sig anmäler deraf pä nämnde Garfwerie.	57:66	0:175	Af olla stag Hudar och Skinn emv.lages till garfning ock beredning rä hwed sätt som astundas ä Garsweriec wid Iilla Olskroken af den som sig anmäler deraf pä nämnde Garfwerie .	10	0:31	af olla stag hud och skinn $ till garfning ock beredning rä hwed sätt som astundas ä garsweriec wid iilla olskroken af den som sig anmäla deraf pä nämna garfwerie $
beredning		1806	1	bib11653828_18060805_144028_177_0004_alto.xml-2-1	 	Om beredning a Murbruk III bygg ad enligt LoijvlL, de	3:12	0:53	Om beredning a Murbruk III bygg ad enligt LoijvlL , de	1	0:11	om beredning a murbruk iii bygga ad enligt loijvll $ de
beredning		1830	1	bib11653823_18300518_144010_113_0001_alto.xml-12-13	 	J stora röda Salonen: Högsta Domstolen, Rikets Allmänna Åren » ders Beredning och EanzliHärolderne, som företräda ofwannämndc Corpser.	68:77	0:134	J stora röda Salonen : Högsta Domstolen , Rikets Allmänna Åren » ders Beredning och EanzliHärolderne , som företräda ofwannämndc Corpser .	13	0:22	j stor röd sal $ hög domstol $ rike allmän år $ ders beredning och eanzlihärolderne $ som företräda ofwannämndc corpser $
beredning		1825	1	bib19223423_18250615_145063_47_0004_alto.xml-0-8	 	Det Läder, forn af ling är till beredning emvtto.	32:41	0:49	Det Läder , forn af ling är till beredning emvtto .	8	0:11	den läder $ forn af ling vara till beredning emvtto $
beredning		1829	1	bib19277277_18290225_147682_46_0002_alto.xml-23-63	 	Herr Noreus deremot yttrade, att denna insitution, so:n är 1789 infördes säsom ett flags surrogat, för att lugna folket wid ben gamla Rädkammarcns upphörande, dock nu mera som öfwerflödig, dä man egde ett answarigt Scats-Räd; alt alla ärendcr der omöjligen kunde hinna föredragas, ulan den okormliga anstalt, att antingen en Erpcditioiis-Sccceterarc ffullc serskildt föredraga i Beredningen, eller och föredragningen däde i StatS-Rädet och Btrcdn.	379:390	0:447	Herr Noreus deremot yttrade , att denna insitution , so:n är 1789 infördes säsom ett flags surrogat , för att lugna folket wid ben gamla Rädkammarcns upphörande , dock nu mera som öfwerflödig , dä man egde ett answarigt Scats-Räd ; alt alla ärendcr der omöjligen kunde hinna föredragas , ulan den okormliga anstalt , att antingen en Erpcditioiis-Sccceterarc ffullc serskildt föredraga i Beredningen , eller och föredragningen däde i StatS-Rädet och Btrcdn .	63	0:74	herr noreus deremot yttra $ att denna insitution $ $ vara 1789 införa säsom en flaga surrogat $ för att lugna folk wid ben gammal rädkammarcns upphörande $ dock nu mera som öfwerflödig $ dä man egde en answarigt $ $ alt all ärendcr der omöjligen kunna hinna föredra $ ulan den okormliga anstalt $ att antingen en $ ffullc serskildt föredra i beredning $ eller och föredragning däde i $ och btrcdn $
beredning		1827	1	bib11653823_18270323_144010_69_0002_alto.xml-13-13	 	Dä dc ij Rikets flesta Städer wargnde Färgeri-idkare sysielsätta sig nied färgning och beredning af sadant gods, som ej wid HallRätterne uppgisives, kan icke eller beloppet och wärdet deraf mi komma i beräkning.	87:96	0:211	Dä dc ij Rikets flesta Städer wargnde Färgeri-idkare sysielsätta sig nied färgning och beredning af sadant gods , som ej wid HallRätterne uppgisives , kan icke eller beloppet och wärdet deraf mi komma i beräkning .	13	0:36	dä dc ij rike mången stad wargnde $ sysielsätta sig nied färgning och beredning af sadant gods $ som ej wid hallrätterne uppgisives $ kunna icke eller belopp och wärdet deraf mi komma i beräkning $
beredning		1802	1	bib11653825_18020401_145134_39_0005_alto.xml-9-14	 	t bäse (Urrt och mindre partier, emot samma pris som wid desse beredningar uti Huset N:o 24 wib St. Clara Norra Kyekogata.	63:74	0:122	t bäse ( Urrt och mindre partier , emot samma pris som wid desse beredningar uti Huset N:o 24 wib St. Clara Norra Kyekogata .	14	0:25	t bäse $ urrt och liten parti $ emot samma pris som wid desse beredning uti hus $ 24 wib $ clara norra kyekogata $
beredning		1825	1	bib13506739_18250809_144030_181_0005_alto.xml-6-16	 	I öfrigt och då förhållandet med denna fråga finnes utveck- komma till föredragning i Allmänna Årendernas Beredning, utan ladt i N:o 71 af Tidningen Granskaren, får jag i underdånig- Stt hafva anfört den invändning, han nu derpå grundar; ägde het hår bifoga och åberopa nämnde Nummer.	106:115	0:284	I öfrigt och då förhållandet med denna fråga finnes utveck- komma till föredragning i Allmänna Årendernas Beredning , utan ladt i N:o 71 af Tidningen Granskaren , får jag i underdånig- Stt hafva anfört den invändning , han nu derpå grundar ; ägde het hår bifoga och åberopa nämnde Nummer .	16	0:51	i öfrig och då förhållande med denna fråga finna $ komma till föredragning i allmän årendernas beredning $ utan ladt i $ 71 af tidning granskare $ få jag i underdånig stt hafva anföra den invändning $ han nu derpå grunda $ äga het hår bifoga och åberopa nämna nummer $
beredning		1812	1	bib19225792_18121121_147359_47_0005_alto.xml-2-5	 	äfwen som ärbarkadt af basta beredning, för ' lies i parti och minut titt modereradt pris af I. Jacobston wid lilla Bommen.	29:38	0:123	äfwen som ärbarkadt af basta beredning , för ' lies i parti och minut titt modereradt pris af I . Jacobston wid lilla Bommen .	5	0:25	äfwen som ärbarkadt af basta beredning $ för $ lie i parti och minut titt modererad pris af i $ jacobston wid liten bom $
beredning		1825	1	bib19225772_18250722_148004_83_0003_alto.xml-4-0	 	beredning, smarta och gula Gödkalfffinn, samt Hästläders affall, försäljes	0:9	0:74	beredning , smarta och gula Gödkalfffinn , samt Hästläders affall , försäljes	0	0:12	beredning $ smart och gul gödkalfffinn $ samt hästläders affall $ försälja
beredning		1814	1	bib11653792_18140618_146919_24_0004_alto.xml-8-39	 	ssedan undertecknad här i Staden vunnit Dur, och Mästerskap, fär jag wbrdsamkigen anmäla mig hoS Respective Herrssapcr likasom Allmänhcren til alla sorter Läder-arbetens finare och gröfre beredning, under försäkran om all möjlig accuratcsse och säkerhet i beredningen.	256:267	0:268	ssedan undertecknad här i Staden vunnit Dur , och Mästerskap , fär jag wbrdsamkigen anmäla mig hoS Respective Herrssapcr likasom Allmänhcren til alla sorter Läder-arbetens finare och gröfre beredning , under försäkran om all möjlig accuratcsse och säkerhet i beredningen .	39	0:41	ssedan underteckna här i stad vinna dur $ och mästerskap $ fär jag wbrdsamkigen anmäla jag hos respective herrssapcr likasom allmänhcren til all sort $ fin och gröfre beredning $ under försäkran om all möjlig accuratcsse och säkerhet i beredning $
beredning		1801	1	bib11653806_18010415_145120_41_0004_alto.xml-8-12	 	som dcistldes wilja köpa Läder eller inlemna Huda » och Skinn til beredning, blifwa redl ' gcn vch för billiga vriser betjente; som andra gången kungöres.	66:75	0:154	som dcistldes wilja köpa Läder eller inlemna Huda » och Skinn til beredning , blifwa redl ' gcn vch för billiga vriser betjente ; som andra gången kungöres .	12	0:29	som dcistldes wilja köpa läder eller inlemna huda $ och skinn til beredning $ blifwa redl $ gcn vch för billig vriser betjente $ som $ gång kungöra $
beredning		1803	1	bib11653828_18031212_144028_284_0004_alto.xml-9-11	 	ett angenämt, kraftigt sch lätt tillredt näringsmedel, till dest beredning och bruk bessrifwct af Ani.	65:74	0:102	ett angenämt , kraftigt sch lätt tillredt näringsmedel , till dest beredning och bruk bessrifwct af Ani .	11	0:18	en angenäm $ kraftig sch lätt tillredt näringsmedel $ till dest beredning och bruk bessrifwct af ani $
beredning		1812	1	bib13506739_18120430_144030_99_0008_alto.xml-2-8	 	, der åfroen emottagas Skinn och Hudar till beredning.	44:53	0:54	, der åfroen emottagas Skinn och Hudar till beredning .	8	0:10	$ der åfroen emotta skinn och hud till beredning $
beredning		1801	1	bib11653825_18010408_145134_40_0004_alto.xml-9-28	 	Alwen tilkännagiswcS, arRyddeclsta Garfwericr fvrtsåttcs alt framgent, och ar dea eller de, som deistöde » wilja köpa Läder eller lali mila Hudar och Skinn til beredning, bliswa redligen.ch för billiga priser betjente; som första gängen kungöres.	160:169	0:246	Alwen tilkännagiswcS , arRyddeclsta Garfwericr fvrtsåttcs alt framgent , och ar dea eller de , som deistöde » wilja köpa Läder eller lali mila Hudar och Skinn til beredning , bliswa redligen .ch för billiga priser betjente ; som första gängen kungöres .	28	0:43	alwen tilkännagiswcs $ arryddeclsta garfwericr fvrtsåttcs alt framgent $ och ar dea eller de $ som deistöde $ wilja köpa läder eller lali mila hud och skinn til beredning $ bliswa redligen $ för billig pris betjente $ som första gäng kungöra $
beredning		1808	1	bib19223423_18080423_145063_33_0003_alto.xml-3-7	 	uppgifter rörande ben Expedition som är under beredning, och svin allmänt tros wara ämnad till Norden.	46:55	0:102	uppgifter rörande ben Expedition som är under beredning , och svin allmänt tros wara ämnad till Norden .	7	0:18	uppgift rörande ben expedition som vara under beredning $ och svin allmän tro wara ämna till norden $
beredning		1830	1	bib11653823_18300816_144010_187_0004_alto.xml-3-26	 	En pålitlig och ordentlig Man, sora i flera är handhatt och flott en större Läderfabrik, med fullkomlig kännedom af allt hwad till Engelstt Sulläders beredning hörer, önstar sig employ säsom Mästare.	150:159	0:199	En pålitlig och ordentlig Man , sora i flera är handhatt och flott en större Läderfabrik , med fullkomlig kännedom af allt hwad till Engelstt Sulläders beredning hörer , önstar sig employ säsom Mästare .	26	0:35	en pålitlig och ordentlig man $ sora i flera vara handhatt och flott en stor läderfabrik $ med fullkomlig kännedom af all hwad till engelstt sulläder beredning hörer $ önstar sig employ säsom mästare $
beredning		1806	1	bib11653806_18060206_145120_14_0008_alto.xml-10-39	 	De som äro skyldige uti förre KardnanSmakare-^tldecmanne » Ioel EkegrenS i Sala gäldlsundne Bo, antydas att innan Februari mänads stut sine skulder till Rädman Möller betala, ock de som hafwa Läder och Skinn i bemälte Bo till beredning, fä dem HoS Karduansmakare » Holmgren ntlösa; som tredje gängen kungöreS.	226:235	0:309	De som äro skyldige uti förre KardnanSmakare-^tldecmanne » Ioel EkegrenS i Sala gäldlsundne Bo , antydas att innan Februari mänads stut sine skulder till Rädman Möller betala , ock de som hafwa Läder och Skinn i bemälte Bo till beredning , fä dem HoS Karduansmakare » Holmgren ntlösa ; som tredje gängen kungöreS .	39	0:54	de som äro skyldig uti förra $ $ ioel ekegrens i sala gäldlsundne bo $ antyda att innan februari mänads stut sine skuld till rädman möller betala $ ock de som hafwa läder och skinn i bemälte bo till beredning $ fä de hos karduansmakare $ holmgren ntlösa $ som tredje gäng kungöra $
beredning		1801	1	bib11653828_18010226_144028_47_0001_alto.xml-2-11	 	För ar undgä kostnad och alla llnderflef som kunde banda wid beredningen til mjöl, fhille mossan wid beredningsplatsen, igenom en mechanii?	61:72	0:139	För ar undgä kostnad och alla llnderflef som kunde banda wid beredningen til mjöl , fhille mossan wid beredningsplatsen , igenom en mechanii ?	11	0:24	för ar undgä kostnad och all llnderflef som kunna banda wid beredning til mjöl $ fhille mossa wid beredningsplatsen $ igenom en mechanii $
beredning		1826	1	bib15650837_18260819_146391_66_0004_alto.xml-17-5	 	Alla som insatt SNnn till beredning HoS afledne Sämstmakare^Alderman Netterberg, behagar fflfna lösa dem hos undertecknad.	26:35	0:122	Alla som insatt SNnn till beredning HoS afledne Sämstmakare^Alderman Netterberg , behagar fflfna lösa dem hos undertecknad .	5	0:18	all som insatt snnn till beredning hos afledne $ netterberg $ behaga fflfna lösa de hos underteckna $
