jsd_silhouette,jsd_calinski,jsd_eigengap,freq_clusters_1_silhouette,freq_clusters_2_silhouette,freq_clusters_1_calinski,freq_clusters_2_calinski,freq_clusters_1_eigengap,freq_clusters_2_eigengap,parameters
0.36223903194248497,0.10196368817099191,0.0,"{0: 1, 1: 0, 2: 1}","{0: 12, 1: 4, 2: 5}","{1: 1, 0: 1}","{1: 13, 0: 8}",{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.14861909764463607,0.14861909764463607,0.0,"{0: 23, 1: 0}","{0: 22, 1: 1}","{0: 23, 1: 0}","{0: 22, 1: 1}",{0: 23},{0: 23},"{'word': 'Spielball', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2318490096397192,0.265836705123705,0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{2: 2, 0: 1, 1: 1}","{2: 13, 0: 3, 1: 1}","{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8152710542573384,0.8152710542573384,0.8152710542573384,"{0: 2, 1: 23}","{0: 21, 1: 1}","{0: 2, 1: 23}","{0: 21, 1: 1}","{0: 2, 1: 23}","{0: 21, 1: 1}","{'word': 'Armenhaus', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
1.0,1.0,1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5401592648454959,0.5401592648454959,0.5401592648454959,"{1: 3, 0: 14}","{1: 15, 0: 4}","{1: 3, 0: 14}","{1: 15, 0: 4}","{1: 3, 0: 14}","{1: 15, 0: 4}","{'word': 'Eintagsfliege', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.702440464210416,0.702440464210416,0.702440464210416,"{0: 3, 1: 7}","{0: 20, 1: 0}","{0: 3, 1: 7}","{0: 20, 1: 0}","{0: 3, 1: 7}","{0: 20, 1: 0}","{'word': 'Seminar', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5579230452841438,0.5579230452841438,0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5824830044961058,0.5824830044961058,0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.708079501233195,0.6851985660986467,0.6851985660986467,"{0: 1, 1: 0, 3: 1, 2: 8}","{0: 10, 1: 2, 3: 2, 2: 1}","{0: 2, 1: 0, 2: 8}","{0: 12, 1: 2, 2: 1}","{0: 2, 1: 0, 2: 8}","{0: 12, 1: 2, 2: 1}","{'word': 'Schmiere', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5973835859231214,0.5973835859231214,0.6350026601827372,"{1: 18, 0: 0}","{1: 8, 0: 10}","{1: 18, 0: 0}","{1: 8, 0: 10}","{2: 16, 0: 0, 1: 0, 3: 2}","{2: 5, 0: 8, 1: 2, 3: 3}","{'word': 'ausspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5018136546699449,0.5018136546699449,0.5018136546699449,"{1: 13, 2: 7, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 13, 2: 7, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 13, 2: 7, 0: 0}","{1: 4, 2: 3, 0: 5}","{'word': 'packen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.41285710496046085,0.41285710496046085,0.41285710496046085,"{0: 4, 1: 6}","{0: 18, 1: 3}","{0: 4, 1: 6}","{0: 18, 1: 3}","{0: 4, 1: 6}","{0: 18, 1: 3}","{'word': 'artikulieren', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8799327917609389,0.8799327917609389,0.9999999999999999,"{0: 0, 1: 8}","{0: 10, 1: 1}","{0: 0, 1: 8}","{0: 10, 1: 1}","{0: 0, 2: 0, 1: 8}","{0: 10, 2: 1, 1: 0}","{'word': 'abdecken', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.3300810113650712,0.3300810113650712,0.34524261785732285,"{1: 0, 0: 7, 2: 4}","{1: 2, 0: 10, 2: 2}","{1: 0, 0: 7, 2: 4}","{1: 2, 0: 10, 2: 2}","{2: 0, 0: 7, 3: 3, 1: 1}","{2: 2, 0: 10, 3: 1, 1: 1}","{'word': 'überspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.23396980263771833,0.423529626480726,0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{0: 22, 3: 0, 1: 0, 2: 0}","{0: 13, 3: 3, 1: 2, 2: 1}","{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5483509695484271,0.1279638961826168,0.0,"{4: 7, 0: 0, 3: 2, 1: 12, 2: 0}","{4: 6, 0: 5, 3: 2, 1: 3, 2: 3}","{0: 9, 1: 12}","{0: 11, 1: 8}",{0: 21},{0: 19},"{'word': 'Fuß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8747206546397029,0.8436319694569563,0.3360412400455753,"{0: 1, 2: 0, 3: 2, 4: 15, 1: 3}","{0: 16, 2: 5, 3: 3, 4: 0, 1: 0}","{0: 3, 1: 0, 2: 18}","{0: 19, 1: 5, 2: 0}","{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8166380632616623,0.8166380632616623,0.8166380632616623,"{0: 1, 1: 23}","{0: 22, 1: 2}","{0: 1, 1: 23}","{0: 22, 1: 2}","{0: 1, 1: 23}","{0: 22, 1: 2}","{'word': 'abgebrüht', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.6582502526470956,0.6582502526470956,0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8755507231375748,0.8755507231375748,0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{0: 2, 1: 19}","{0: 24, 1: 0}","{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8707908228691708,0.8707908228691708,0.8982213098351775,"{1: 0, 0: 20}","{1: 18, 0: 2}","{1: 0, 0: 20}","{1: 18, 0: 2}","{2: 0, 1: 1, 0: 19}","{2: 18, 1: 1, 0: 1}","{'word': 'abbauen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.23396980263771833,0.5742759549383445,0.0,"{0: 17, 1: 2}","{0: 17, 1: 0}","{2: 3, 0: 9, 3: 3, 4: 2, 1: 2}","{2: 13, 0: 3, 3: 1, 4: 0, 1: 0}",{0: 19},{0: 17},"{'word': 'Mißklang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5183304704428527,0.5183304704428527,0.0,"{0: 22, 1: 0}","{0: 5, 1: 4}","{0: 22, 1: 0}","{0: 5, 1: 4}",{0: 22},{0: 9},"{'word': 'Abgesang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.3201297604749512,0.3201297604749512,0.0,"{0: 2, 1: 0}","{0: 17, 1: 4}","{0: 2, 1: 0}","{0: 17, 1: 4}",{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.14861909764463607,0.21190644201095687,0.0,"{0: 23, 1: 0}","{0: 22, 1: 1}","{0: 23, 1: 0, 2: 0}","{0: 21, 1: 1, 2: 1}",{0: 23},{0: 23},"{'word': 'Spielball', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.14646397291111046,0.23512762734628648,0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{2: 2, 0: 1, 1: 1}","{2: 13, 0: 2, 1: 2}","{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.68883187033168,0.68883187033168,0.68883187033168,"{0: 25, 1: 0}","{0: 7, 1: 15}","{0: 25, 1: 0}","{0: 7, 1: 15}","{0: 25, 1: 0}","{0: 7, 1: 15}","{'word': 'Armenhaus', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
1.0,1.0,1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.49263362193753185,0.49263362193753185,0.49263362193753185,"{1: 3, 0: 14}","{1: 14, 0: 5}","{1: 3, 0: 14}","{1: 14, 0: 5}","{1: 3, 0: 14}","{1: 14, 0: 5}","{'word': 'Eintagsfliege', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8707908228691708,0.8707908228691708,0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{0: 1, 1: 9}","{0: 20, 1: 0}","{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5579230452841438,0.5579230452841438,0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5824830044961058,0.5824830044961058,0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8458828759881555,0.7736551628554291,0.8426537124611578,"{0: 0, 1: 0, 3: 1, 2: 8, 4: 1}","{0: 10, 1: 2, 3: 2, 2: 1, 4: 0}","{0: 1, 1: 0, 2: 9}","{0: 12, 1: 2, 2: 1}","{0: 0, 1: 0, 3: 1, 2: 9}","{0: 10, 1: 2, 3: 2, 2: 1}","{'word': 'Schmiere', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5973835859231214,0.5973835859231214,0.5973835859231214,"{1: 18, 0: 0}","{1: 8, 0: 10}","{1: 18, 0: 0}","{1: 8, 0: 10}","{1: 18, 0: 0}","{1: 8, 0: 10}","{'word': 'ausspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.49879654110545996,0.49879654110545996,0.49879654110545996,"{1: 12, 2: 8, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 12, 2: 8, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 12, 2: 8, 0: 0}","{1: 4, 2: 3, 0: 5}","{'word': 'packen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5364114536206993,0.5364114536206993,0.5364114536206993,"{0: 2, 1: 8}","{0: 17, 1: 4}","{0: 2, 1: 8}","{0: 17, 1: 4}","{0: 2, 1: 8}","{0: 17, 1: 4}","{'word': 'artikulieren', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8799327917609389,0.8799327917609389,0.9999999999999999,"{0: 0, 1: 8}","{0: 10, 1: 1}","{0: 0, 1: 8}","{0: 10, 1: 1}","{0: 0, 1: 0, 2: 8}","{0: 10, 1: 1, 2: 0}","{'word': 'abdecken', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.3332553359767904,0.3332553359767904,0.3332553359767904,"{1: 0, 0: 6, 2: 4, 3: 1}","{1: 2, 0: 9, 2: 2, 3: 1}","{1: 0, 0: 6, 2: 4, 3: 1}","{1: 2, 0: 9, 2: 2, 3: 1}","{1: 0, 0: 6, 2: 4, 3: 1}","{1: 2, 0: 9, 2: 2, 3: 1}","{'word': 'überspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2895421595678569,0.2895421595678569,0.0,"{0: 22, 1: 0}","{0: 16, 1: 3}","{0: 22, 1: 0}","{0: 16, 1: 3}",{0: 22},{0: 19},"{'word': 'Manschette', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.1279638961826168,0.1279638961826168,0.37807049045796004,"{0: 9, 1: 12}","{0: 11, 1: 8}","{0: 9, 1: 12}","{0: 11, 1: 8}","{0: 6, 4: 12, 3: 1, 1: 0, 2: 2}","{0: 8, 4: 5, 3: 2, 1: 3, 2: 1}","{'word': 'Fuß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.3360412400455753,0.3360412400455753,0.3360412400455753,"{0: 21, 1: 0}","{0: 19, 1: 5}","{0: 21, 1: 0}","{0: 19, 1: 5}","{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8660933593827023,0.8660933593827023,0.8660933593827023,"{0: 1, 1: 23}","{0: 23, 1: 1}","{0: 1, 1: 23}","{0: 23, 1: 1}","{0: 1, 1: 23}","{0: 23, 1: 1}","{'word': 'abgebrüht', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.6582502526470956,0.6582502526470956,0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8755507231375748,0.8755507231375748,0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{0: 2, 1: 19}","{0: 24, 1: 0}","{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8707908228691708,0.8707908228691708,0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{1: 0, 0: 20}","{1: 18, 0: 2}","{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.19364637741580712,0.19364637741580712,0.0,"{0: 15, 1: 4}","{0: 16, 1: 1}","{0: 15, 1: 4}","{0: 16, 1: 1}",{0: 19},{0: 17},"{'word': 'Mißklang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.34807482172851234,0.34807482172851234,0.0,"{0: 22, 1: 0}","{0: 7, 1: 2}","{0: 22, 1: 0}","{0: 7, 1: 2}",{0: 22},{0: 9},"{'word': 'Abgesang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2745832066054148,0.2745832066054148,0.0,"{0: 2, 1: 0}","{0: 18, 1: 3}","{0: 2, 1: 0}","{0: 18, 1: 3}",{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.14861909764463607,0.14861909764463607,0.0,"{0: 23, 1: 0}","{0: 22, 1: 1}","{0: 23, 1: 0}","{0: 22, 1: 1}",{0: 23},{0: 23},"{'word': 'Spielball', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2318490096397192,0.3612908345242623,0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{2: 2, 0: 1, 1: 1}","{2: 15, 0: 1, 1: 1}","{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.83619781217528,0.83619781217528,0.83619781217528,"{0: 25, 1: 0}","{0: 3, 1: 19}","{0: 25, 1: 0}","{0: 3, 1: 19}","{0: 25, 1: 0}","{0: 3, 1: 19}","{'word': 'Armenhaus', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.6519338547769155,0.6519338547769155,0.0,"{1: 0, 0: 16}","{1: 12, 0: 7}","{1: 0, 0: 16}","{1: 12, 0: 7}",{0: 16},{0: 19},"{'word': 'Ohrwurm', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.4631155119658499,0.4631155119658499,0.0,"{1: 0, 0: 17}","{1: 7, 0: 12}","{1: 0, 0: 17}","{1: 7, 0: 12}",{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.7810163551494856,0.7810163551494856,0.7810163551494856,"{0: 2, 1: 8}","{0: 20, 1: 0}","{0: 2, 1: 8}","{0: 20, 1: 0}","{0: 2, 1: 8}","{0: 20, 1: 0}","{'word': 'Seminar', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5579230452841438,0.5579230452841438,0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5824830044961058,0.5824830044961058,0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5273252365595997,0.5273252365595997,0.5273252365595997,"{0: 2, 1: 8}","{0: 12, 1: 3}","{0: 2, 1: 8}","{0: 12, 1: 3}","{0: 2, 1: 8}","{0: 12, 1: 3}","{'word': 'Schmiere', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.48975734776448826,0.48975734776448826,0.48975734776448826,"{0: 15, 1: 3}","{0: 5, 1: 13}","{0: 15, 1: 3}","{0: 5, 1: 13}","{0: 15, 1: 3}","{0: 5, 1: 13}","{'word': 'ausspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.507877326327672,0.507877326327672,0.507877326327672,"{1: 14, 2: 6, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 14, 2: 6, 0: 0}","{1: 4, 2: 3, 0: 5}","{1: 14, 2: 6, 0: 0}","{1: 4, 2: 3, 0: 5}","{'word': 'packen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.5364114536206993,0.5364114536206993,0.5514361099722792,"{0: 2, 1: 8}","{0: 17, 1: 4}","{0: 2, 1: 8}","{0: 17, 1: 4}","{0: 2, 1: 7, 2: 1}","{0: 17, 1: 4, 2: 0}","{'word': 'artikulieren', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.7962420677263253,0.7962420677263253,0.7962420677263253,"{1: 0, 0: 8}","{1: 9, 0: 2}","{1: 0, 0: 8}","{1: 9, 0: 2}","{2: 0, 1: 0, 0: 8}","{2: 2, 1: 7, 0: 2}","{'word': 'abdecken', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2184425013901987,0.2184425013901987,0.3300810113650712,"{0: 7, 1: 4}","{0: 12, 1: 2}","{0: 7, 1: 4}","{0: 12, 1: 2}","{1: 0, 0: 7, 2: 4}","{1: 2, 0: 10, 2: 2}","{'word': 'überspannen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.423529626480726,0.3821196328723029,0.0,"{0: 22, 1: 0, 2: 0, 3: 0}","{0: 13, 1: 3, 2: 2, 3: 1}","{0: 22, 1: 0, 2: 0}","{0: 14, 1: 3, 2: 2}",{0: 22},{0: 19},"{'word': 'Manschette', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.6250012334905695,0.03475152148681719,0.6250012334905695,"{1: 7, 0: 0, 3: 1, 4: 13, 2: 0}","{1: 6, 0: 5, 3: 2, 4: 2, 2: 4}","{0: 8, 1: 13}","{0: 8, 1: 11}","{1: 7, 0: 0, 3: 1, 4: 13, 2: 0}","{1: 6, 0: 5, 3: 2, 4: 2, 2: 4}","{'word': 'Fuß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8071654521694351,0.8071654521694351,0.39307390891881766,"{0: 4, 2: 0, 3: 15, 1: 2}","{0: 19, 2: 5, 3: 0, 1: 0}","{0: 4, 2: 0, 3: 15, 1: 2}","{0: 19, 2: 5, 3: 0, 1: 0}","{1: 19, 0: 0, 2: 2}","{1: 19, 0: 5, 2: 0}","{'word': 'Rezeption', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8166380632616623,0.8166380632616623,0.8166380632616623,"{0: 1, 1: 23}","{0: 22, 1: 2}","{0: 1, 1: 23}","{0: 22, 1: 2}","{0: 1, 1: 23}","{0: 22, 1: 2}","{'word': 'abgebrüht', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.6582502526470956,0.6582502526470956,0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.9275052338234234,0.9275052338234234,0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{0: 1, 1: 20}","{0: 24, 1: 0}","{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.8707908228691708,0.8707908228691708,0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{1: 0, 0: 20}","{1: 18, 0: 2}","{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.19364637741580712,0.19364637741580712,0.0,"{1: 15, 0: 4}","{1: 16, 0: 1}","{1: 15, 0: 4}","{1: 16, 0: 1}",{0: 19},{0: 17},"{'word': 'Mißklang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.43689186833942056,0.43689186833942056,0.0,"{0: 22, 1: 0}","{0: 6, 1: 3}","{0: 22, 1: 0}","{0: 6, 1: 3}",{0: 22},{0: 9},"{'word': 'Abgesang', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.3201297604749512,0.3201297604749512,0.0,"{0: 2, 1: 0}","{0: 17, 1: 4}","{0: 2, 1: 0}","{0: 17, 1: 4}",{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.0,0.0,0.0,"{0: 22, 1: 1}","{0: 22, 1: 1}","{0: 22, 1: 1}","{0: 22, 1: 1}",{0: 23},{0: 23},"{'word': 'Spielball', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.2318490096397192,0.3612908345242623,0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{2: 2, 0: 1, 1: 1}","{2: 15, 0: 1, 1: 1}","{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.7962420677263253,0.7962420677263253,0.7962420677263253,"{0: 25, 1: 0}","{0: 4, 1: 18}","{0: 25, 1: 0}","{0: 4, 1: 18}","{0: 25, 1: 0}","{0: 4, 1: 18}","{'word': 'Armenhaus', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
1.0,1.0,1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
0.49263362193753185,0.49263362193753185,0.49263362193753185,"{1: 3, 0: 14}","{1: 14, 0: 5}","{1: 3, 0: 14}","{1: 14, 0: 5}","{1: 3, 0: 14}","{1: 14, 0: 5}","{'word': 'Eintagsfliege', 'binarize': True, 'quantile': 0, 'word_level_threshold': False}"
