identifier1	identifier2	annotator	judgment	comment	lemma	round
bib11653828_17911003_144028_228_0002_alto.xml-0-65	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator3	0.0	bad OCR -> different lemmas	anda	3
bib11653790_18970409_145648_28_0003_alto.xml-125-11	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator3	3.0	 	anda	3
bib11653828_18280415_144028_87_0002_alto.xml-12-7	bib15873371_18950103_145112_2_0001_alto.xml-45-26	annotator3	3.0	 	anda	3
bib15760690_18950810_145050_121_0002_alto.xml-8-6	bib15975090_18960704_148377_82_0003_alto.xml-38-35	annotator3	3.0	 	anda	3
bib11653828_18221202_144028_281_0001_alto.xml-2-15	bib11653830_18950911_146968_104_0003_alto.xml-79-36	annotator3	1.0	 	anda	3
bib11653828_18240528_144028_122_0001_alto.xml-3-2	bib19225758_18951205_144022_284_0003_alto.xml-154-14	annotator3	4.0	 	anda	3
bib15650837_18950726_146391_171_0003_alto.xml-6-56	bib19227291_18290923_145289_39_0002_alto.xml-1-62	annotator3	4.0	 	anda	3
bib11653811_19011018_145317_161_0003_alto.xml-35-13	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator3	3.0	 	anda	3
bib15975090_18960704_148377_82_0003_alto.xml-38-35	bib19227291_18970601_145289_65_0004_alto.xml-35-10	annotator3	1.0	 	anda	3
bib19277277_18280229_147682_51_0001_alto.xml-15-24	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator3	0.0	bad OCR -> different lemmas	anda	3
bib11653828_18281231_144028_300_0002_alto.xml-15-26	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator3	2.0	 	anda	3
bib19277277_18950707_147683_181_0003_alto.xml-81-30	bib11653828_18270628_144028_148_0004_alto.xml-11-34	annotator3	4.0	 	anda	3
bib11653828_18081128_144028_277_0003_alto.xml-1-19	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator3	0.0	bad OCR -> different lemmas	anda	3
bib19277301_18961205_145146_101_0003_alto.xml-39-16	bib11653828_18051128_144028_276_0001_alto.xml-13-15	annotator3	2.0	 	anda	3
bib19225792_17940830_147359_35_0006_alto.xml-2-34	bib11653838_19010628_147024_26_0003_alto.xml-1-9	annotator3	4.0	 	anda	3
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib19225758_18950411_144022_85_0002_alto.xml-178-29	annotator3	3.0	 	anda	3
bib19227462_18950524_147640_119_0005_alto.xml-154-2	bib13506739_17971120_144030_266_0002_alto.xml-1-9	annotator3	4.0	 	anda	3
bib15760600_18950620_146401_73_0004_alto.xml-95-99	bib15650835_18950604_146472_48_0003_alto.xml-216-10	annotator3	2.0	 	anda	3
bib11653823_18270929_144010_228_0004_alto.xml-20-11	bib15760690_18950810_145050_121_0002_alto.xml-8-6	annotator4	4.0	 	anda	3
bib13506739_18111205_144030_284_0015_alto.xml-3-10	bib11653828_18221202_144028_281_0001_alto.xml-2-15	annotator4	4.0	 	anda	3
bib11653806_18190507_145120_51_0004_alto.xml-3-48	bib19225758_18950824_144022_196_0006_alto.xml-15-2	annotator4	2.0	 	anda	3
bib15760690_18950202_145050_19_0001_alto.xml-67-6	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	4.0	 	anda	3
bib15975090_18960704_148377_82_0003_alto.xml-38-35	bib19227291_18970601_145289_65_0004_alto.xml-35-10	annotator4	1.0	 	anda	3
bib11653811_18951016_145317_160_0001_alto.xml-5-10	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator4	1.0	 	anda	3
bib15873936_18961119_147385_135_0003_alto.xml-22-14	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	1.0	 	anda	3
bib15873936_18950622_147385_73_0002_alto.xml-77-34	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	1.0	 	anda	3
bib15873371_18950924_145112_260_0002_alto.xml-225-2	bib11653790_18970409_145648_28_0003_alto.xml-125-11	annotator4	1.0	 	anda	3
bib11653828_18190819_144028_190_0003_alto.xml-11-38	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator4	0.0	 	anda	3
bib11653828_18220501_144028_100_0004_alto.xml-2-22	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator4	4.0	 	anda	3
bib19277301_18961205_145146_101_0003_alto.xml-39-16	bib15978012_18950402_148361_77_0002_alto.xml-7-69	annotator4	1.0	 	anda	3
bib15650814_18950627_146365_147_0002_alto.xml-182-7	bib15873936_18960331_147385_38_0003_alto.xml-65-14	annotator4	4.0	 	anda	3
bib11653811_18980314_145317_41_0002_alto.xml-93-6	bib15975090_18960721_148377_89_0004_alto.xml-43-7	annotator4	3.0	 	anda	3
bib15760690_18950810_145050_121_0002_alto.xml-8-6	bib11653823_18260821_144010_192_0004_alto.xml-1-88	annotator4	4.0	 	anda	3
bib19277301_18961205_145146_101_0003_alto.xml-39-16	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator4	2.0	 	anda	3
bib11653828_18171117_144028_266_0011_alto.xml-7-22	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	1.0	 	anda	3
bib11653828_18240528_144028_122_0001_alto.xml-3-2	bib15873371_18950103_145112_2_0001_alto.xml-45-26	annotator4	4.0	 	anda	3
bib11653828_17960208_144028_31_0003_alto.xml-12-31	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator4	1.0	 	anda	3
bib15873936_18961119_147385_135_0003_alto.xml-22-14	bib19225758_18950824_144022_196_0006_alto.xml-15-2	annotator4	4.0	 	anda	3
bib19225792_17940830_147359_35_0006_alto.xml-2-34	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	1.0	 	anda	3
bib19227462_18950524_147640_119_0005_alto.xml-154-2	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	1.0	 	anda	3
bib11653828_18270628_144028_148_0004_alto.xml-11-34	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator4	4.0	 	anda	3
bib15760690_18950810_145050_121_0002_alto.xml-8-6	bib19227462_18950329_147640_74_0002_alto.xml-100-39	annotator4	1.0	 	anda	3
bib19227291_18250209_145289_6_0002_alto.xml-15-9	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator4	0.0	 	anda	3
bib19277301_18961205_145146_101_0003_alto.xml-39-16	bib11653828_18051128_144028_276_0001_alto.xml-13-15	annotator4	1.0	 	anda	3
bib11653828_18270628_144028_148_0004_alto.xml-11-34	bib11653828_18180117_144028_13_0003_alto.xml-12-25	annotator4	3.0	 	anda	3
bib15761570_18950109_146176_6_0003_alto.xml-31-10	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator0	4.0	 	anda	3
bib11653828_18171117_144028_266_0011_alto.xml-7-22	bib11653823_18270929_144010_228_0004_alto.xml-20-11	annotator0	4.0	 	anda	3
bib11653828_18281231_144028_300_0002_alto.xml-15-26	bib11653811_18980314_145317_41_0002_alto.xml-93-6	annotator0	0.0	OCR-error (sent 2 is probably the verb “andas”)	anda	3
bib11653828_18171117_144028_266_0011_alto.xml-7-22	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib11653811_19030223_145317_31_0004_alto.xml-6-48	bib15650814_18951015_146365_241_0003_alto.xml-115-15	annotator0	4.0	 	anda	3
bib11653811_19011030_145317_168_0004_alto.xml-102-77	bib15650814_18951015_146365_241_0003_alto.xml-115-15	annotator0	1.0	 	anda	3
bib15760600_18950402_146401_39_0002_alto.xml-125-26	bib15650837_18950722_146391_167_0003_alto.xml-69-50	annotator0	1.0	 	anda	3
bib15975090_18960818_148377_102_0002_alto.xml-65-48	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib19227462_18951206_147640_285_0002_alto.xml-186-91	bib11653828_18160613_144028_135_0001_alto.xml-7-30	annotator0	4.0	 	anda	3
bib11653828_18220501_144028_100_0004_alto.xml-2-22	bib11653828_18290214_144028_37_0004_alto.xml-2-69	annotator0	4.0	 	anda	3
bib11653828_18280415_144028_87_0002_alto.xml-12-7	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib11653806_18151104_145120_116_0001_alto.xml-0-17	bib11653828_18180606_144028_127_0002_alto.xml-1-17	annotator0	4.0	 	anda	3
bib11653828_18150513_144028_109_0001_alto.xml-10-11	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib11653828_17911126_144028_275_0004_alto.xml-11-14	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	0.0	OCR-error (sent 2 is probably “ända”)	anda	3
bib11653806_18190507_145120_51_0004_alto.xml-3-48	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib11653806_18151104_145120_116_0001_alto.xml-0-17	bib19227306_18281217_147700_51_0001_alto.xml-9-31	annotator0	4.0	 	anda	3
bib11653828_18280415_144028_87_0002_alto.xml-12-7	bib15873371_18950103_145112_2_0001_alto.xml-45-26	annotator0	4.0	 	anda	3
bib11653828_18270628_144028_148_0004_alto.xml-11-34	bib11653828_18180117_144028_13_0003_alto.xml-12-25	annotator0	4.0	 	anda	3
bib11653828_18190819_144028_190_0003_alto.xml-11-38	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator0	0.0	OCR-error (sent 2 is probably “ända”)	anda	3
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator0	4.0	 	anda	3
bib11653823_18230125_144010_20_0002_alto.xml-13-16	bib11653811_18951016_145317_160_0001_alto.xml-5-10	annotator0	2.0	 	anda	3
bib19277301_18961205_145146_101_0003_alto.xml-39-16	bib11653828_18051128_144028_276_0001_alto.xml-13-15	annotator0	1.0	 	anda	3
bib11653790_18970409_145648_28_0003_alto.xml-125-11	bib15760690_18950810_145050_121_0002_alto.xml-8-6	annotator0	2.0	 	anda	3
bib19227291_18950430_145289_51_0003_alto.xml-125-1	bib11653811_18950202_145317_19_0003_alto.xml-7-36	annotator0	4.0	 	anda	3
bib19227291_18950430_145289_51_0003_alto.xml-125-1	bib19227291_18970610_145289_69_0002_alto.xml-98-52	annotator0	4.0	 	anda	3
bib11653806_18151104_145120_116_0001_alto.xml-0-17	bib15873936_18960808_147385_91_0003_alto.xml-148-54	annotator0	1.0	 	anda	3
bib11653825_18121109_145134_130_0007_alto.xml-0-76	bib11653828_18230917_144028_215_0003_alto.xml-5-15	annotator2	0.0	 	anda	2
bib15650814_18950924_146365_223_0002_alto.xml-132-15	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	4.0	 	anda	2
bib15873371_18950103_145112_2_0001_alto.xml-45-26	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19225772_18040124_148004_9_0001_alto.xml-8-17	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	1.0	 	anda	2
bib15873371_18950924_145112_260_0002_alto.xml-225-2	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	4.0	 	anda	2
bib11653811_19030711_145317_105_0004_alto.xml-80-21	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	3.0	 	anda	2
bib19223423_18000514_145063_39_0004_alto.xml-6-24	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653823_18270929_144010_228_0004_alto.xml-20-11	bib15760690_18950810_145050_121_0002_alto.xml-8-6	annotator2	4.0	 	anda	2
bib11653811_19020310_145317_38_0002_alto.xml-30-10	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	4.0	 	anda	2
bib15873371_18950314_145112_72_0003_alto.xml-19-21	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653838_19031016_147024_42_0001_alto.xml-51-36	bib11653806_18111231_145120_150_0003_alto.xml-0-19	annotator2	4.0	 	anda	2
bib11653790_19020729_145648_58_0001_alto.xml-43-38	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19227291_18970601_145289_65_0004_alto.xml-35-10	bib11653828_18150623_144028_143_0003_alto.xml-5-50	annotator2	1.0	 	anda	2
bib13506739_18020626_144030_141_0004_alto.xml-6-24	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib15978012_18950402_148361_77_0002_alto.xml-7-69	bib11653806_18111231_145120_150_0003_alto.xml-0-19	annotator2	4.0	 	anda	2
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib11653828_18200126_144028_20_0003_alto.xml-9-107	annotator2	1.0	 	anda	2
bib15760690_18950202_145050_19_0001_alto.xml-67-6	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib15975090_18960818_148377_102_0002_alto.xml-65-48	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19520388_18010401_147487_13_0001_alto.xml-1-26	bib11653823_18260821_144010_192_0004_alto.xml-1-88	annotator2	0.0	 	anda	2
bib15869824_18960715_145700_56_0002_alto.xml-78-12	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib19223423_18000118_145063_6_0002_alto.xml-5-14	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib15869824_18960715_145700_56_0002_alto.xml-78-12	bib19277277_18951101_147683_298_0006_alto.xml-17-59	annotator2	4.0	 	anda	2
bib11653828_18081128_144028_277_0003_alto.xml-1-19	bib11653828_18150623_144028_143_0003_alto.xml-5-50	annotator2	1.0	 	anda	2
bib11653828_18010112_144028_8_0003_alto.xml-6-22	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653828_18300104_144028_2_0002_alto.xml-2-14	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653828_17911126_144028_275_0004_alto.xml-11-14	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib15650814_18951015_146365_241_0003_alto.xml-115-15	bib15760690_18950810_145050_121_0002_alto.xml-8-6	annotator2	1.0	 	anda	2
bib15650837_18951213_146391_291_0004_alto.xml-64-20	bib11653828_18230917_144028_215_0003_alto.xml-5-15	annotator2	4.0	 	anda	2
bib15650837_18951213_146391_291_0004_alto.xml-64-20	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653838_19010531_147024_22_0002_alto.xml-192-11	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	1.0	 	anda	2
bib15873936_18950622_147385_73_0002_alto.xml-77-34	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib15760600_18950402_146401_39_0002_alto.xml-125-26	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	4.0	 	anda	2
bib11653838_19031016_147024_42_0001_alto.xml-51-36	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653811_18950202_145317_19_0003_alto.xml-7-36	bib11653790_19010816_145648_64_0003_alto.xml-148-6	annotator2	4.0	 	anda	2
bib11653811_19030523_145317_79_0002_alto.xml-181-10	bib11653811_18950520_145317_77_0003_alto.xml-86-2	annotator2	4.0	 	anda	2
bib11653838_19001207_147024_49_0003_alto.xml-16-20	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	4.0	 	anda	2
bib13506739_18290403_144030_77_0006_alto.xml-10-47	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib13506739_18111205_144030_284_0015_alto.xml-3-10	bib11653790_18981014_145648_79_0005_alto.xml-46-31	annotator2	4.0	 	anda	2
bib19227291_18951109_145289_134_0002_alto.xml-93-8	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19227462_18950524_147640_119_0005_alto.xml-154-2	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653838_19010531_147024_22_0002_alto.xml-192-11	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	4.0	 	anda	2
bib19277277_18950709_147683_183_0002_alto.xml-44-10	bib11653806_18111231_145120_150_0003_alto.xml-0-19	annotator2	4.0	 	anda	2
bib15650837_18950722_146391_167_0003_alto.xml-69-50	bib11653828_18230917_144028_215_0003_alto.xml-5-15	annotator2	1.0	 	anda	2
bib13506739_18290403_144030_77_0006_alto.xml-10-47	bib19277277_18950707_147683_181_0003_alto.xml-81-30	annotator2	4.0	 	anda	2
bib11653828_17911126_144028_275_0004_alto.xml-11-14	bib11653828_18150623_144028_143_0003_alto.xml-5-50	annotator2	1.0	 	anda	2
bib11653828_18280415_144028_87_0002_alto.xml-12-7	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653811_18980314_145317_41_0002_alto.xml-93-6	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	4.0	 	anda	2
bib11653811_18980314_145317_41_0002_alto.xml-93-6	bib19277277_18951101_147683_298_0006_alto.xml-17-59	annotator2	1.0	 	anda	2
bib11653828_18190819_144028_190_0003_alto.xml-11-38	bib11653790_18981014_145648_79_0005_alto.xml-46-31	annotator2	1.0	 	anda	2
bib11653828_18290126_144028_20_0002_alto.xml-2-80	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653828_17930418_144028_87_0002_alto.xml-9-18	bib19227291_18230409_145289_15_0002_alto.xml-14-19	annotator2	1.0	 	anda	2
bib11653830_18961001_146968_79_0003_alto.xml-38-14	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653828_18081128_144028_277_0003_alto.xml-1-19	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib19227462_18950329_147640_74_0002_alto.xml-100-39	annotator2	4.0	 	anda	2
bib19227462_18950524_147640_119_0005_alto.xml-154-2	bib11653790_19010816_145648_64_0003_alto.xml-148-6	annotator2	4.0	 	anda	2
bib15760600_18950831_146401_103_0005_alto.xml-67-9	bib19277277_18950707_147683_181_0003_alto.xml-81-30	annotator2	1.0	 	anda	2
bib11653811_18950126_145317_15_0004_alto.xml-29-2	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653828_18160827_144028_198_0003_alto.xml-1-22	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653828_18190618_144028_138_0002_alto.xml-2-27	bib11653828_18230917_144028_215_0003_alto.xml-5-15	annotator2	1.0	 	anda	2
bib19225758_18950423_144022_93_0002_alto.xml-72-49	bib11653790_18950215_145648_8_0001_alto.xml-4-18	annotator2	4.0	 	anda	2
bib11653823_18300701_144010_148_0002_alto.xml-18-22	bib19277277_18951101_147683_298_0006_alto.xml-17-59	annotator2	1.0	 	anda	2
bib11653811_19011030_145317_168_0004_alto.xml-102-77	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib15873936_18960808_147385_91_0003_alto.xml-148-54	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	4.0	 	anda	2
bib15975090_18960714_148377_86_0003_alto.xml-51-14	bib19227291_18230409_145289_15_0002_alto.xml-14-19	annotator2	1.0	 	anda	2
bib19223423_18000514_145063_39_0004_alto.xml-6-24	bib13506739_18280314_144030_63_0001_alto.xml-23-12	annotator2	4.0	 	anda	2
bib15650814_18950627_146365_147_0002_alto.xml-182-7	bib11653790_18981014_145648_79_0005_alto.xml-46-31	annotator2	1.0	 	anda	2
bib19277277_18950625_147683_169_0003_alto.xml-135-39	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib19277301_18960523_145146_42_0002_alto.xml-8-5	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19227291_18250209_145289_6_0002_alto.xml-15-9	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib19277330_18951203_0_143_0001_alto.xml-23-4	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653838_19020110_147024_2_0002_alto.xml-44-1	bib19277277_18950707_147683_181_0003_alto.xml-81-30	annotator2	1.0	 	anda	2
bib15761570_18950109_146176_6_0003_alto.xml-31-10	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	4.0	 	anda	2
bib11653828_17971111_144028_259_0002_alto.xml-5-16	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	4.0	 	anda	2
bib13506739_18281001_144030_229_0001_alto.xml-13-12	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653828_18200126_144028_20_0003_alto.xml-9-107	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653811_19031230_145317_201_0003_alto.xml-103-5	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib19225772_18201219_148004_148_0001_alto.xml-1-8	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib19225772_18121124_148004_134_0002_alto.xml-8-31	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib11653828_18270130_144028_24_0004_alto.xml-2-9	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	1.0	 	anda	2
bib11653825_18130118_145134_9_0003_alto.xml-14-12	bib19227291_18230409_145289_15_0002_alto.xml-14-19	annotator2	4.0	 	anda	2
bib19227291_18970316_145289_32_0002_alto.xml-75-29	bib19227462_18950329_147640_74_0002_alto.xml-100-39	annotator2	3.0	 	anda	2
bib19225758_18951205_144022_284_0003_alto.xml-154-14	bib19277277_18951101_147683_298_0006_alto.xml-17-59	annotator2	4.0	 	anda	2
bib11653811_19000526_145317_80_0002_alto.xml-90-23	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
bib15975090_18960307_148377_30_0003_alto.xml-112-49	bib11653830_18980324_146968_24_0003_alto.xml-160-14	annotator2	4.0	 	anda	2
bib19277346_18171011_147394_41_0002_alto.xml-8-9	bib11653811_19020920_145317_144_0003_alto.xml-84-47	annotator2	1.0	 	anda	2
