identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19225792_18230621_147359_24_0002_alto.xml-1-4	bib15975087_18951111_145596_175_0003_alto.xml-77-7	annotator3	4.0	 	antyda	3
bib11653823_18251010_144010_234_0001_alto.xml-17-9	bib15650835_18950820_146472_70_0003_alto.xml-56-10	annotator3	3.0	 	antyda	3
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib11653828_18020218_144028_40_0002_alto.xml-16-11	annotator3	4.0	 	antyda	3
bib13506739_18200515_144030_110_0001_alto.xml-1-39	bib13506739_18071216_144030_292_0002_alto.xml-4-29	annotator3	4.0	 	antyda	3
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib15978012_18950207_148361_32_0003_alto.xml-93-6	annotator3	3.0	 	antyda	3
bib13506739_18280322_144030_70_0001_alto.xml-2-85	bib19277277_18280617_147682_139_0001_alto.xml-20-2	annotator4	3.0	 	antyda	3
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator4	4.0	 	antyda	3
bib19223423_18090201_145063_9_0002_alto.xml-11-48	bib15760690_18951111_145050_174_0001_alto.xml-61-62	annotator4	3.0	 	antyda	3
bib19225772_18240804_148004_88_0001_alto.xml-5-19	bib11653806_18160924_145120_102_0007_alto.xml-7-0	annotator4	4.0	 	antyda	3
bib19277277_18290326_147682_70_0001_alto.xml-32-1	bib13506739_18200515_144030_110_0001_alto.xml-1-39	annotator4	4.0	 	antyda	3
bib11653811_19010211_145317_24_0003_alto.xml-143-12	bib15650837_18120912_146391_73_0004_alto.xml-5-62	annotator4	1.0	 	antyda	3
bib15978012_18950207_148361_32_0003_alto.xml-93-6	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator4	4.0	 	antyda	3
bib19277301_18950221_145146_15_0001_alto.xml-21-7	bib19277277_18950830_147683_235_0003_alto.xml-28-5	annotator4	4.0	 	antyda	3
bib19277277_18270626_147682_146_0001_alto.xml-1-94	bib11653823_18251010_144010_234_0001_alto.xml-17-9	annotator4	1.0	 	antyda	3
bib19223423_18290801_145063_61_0002_alto.xml-17-2	bib19277277_18290326_147682_70_0001_alto.xml-32-1	annotator4	4.0	 	antyda	3
bib15650835_18950423_146472_36_0002_alto.xml-40-28	bib11653828_18121007_144028_233_0002_alto.xml-3-5	annotator4	4.0	 	antyda	3
bib15760600_18950409_146401_42_0003_alto.xml-60-115	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator4	4.0	 	antyda	3
bib19277277_18270626_147682_146_0001_alto.xml-1-94	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator4	4.0	 	antyda	3
bib13506739_18190507_144030_104_0008_alto.xml-9-30	bib15760690_18951111_145050_174_0001_alto.xml-61-62	annotator4	4.0	 	antyda	3
bib19277277_18290326_147682_70_0001_alto.xml-32-1	bib11653823_18251010_144010_234_0001_alto.xml-17-9	annotator4	2.0	 	antyda	3
bib19227291_18290513_145289_20_0003_alto.xml-15-35	bib11653811_19020321_145317_44_0002_alto.xml-65-26	annotator4	2.0	 	antyda	3
bib11653830_18980630_146968_50_0001_alto.xml-56-3	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator4	2.0	 	antyda	3
bib19277277_18950428_147683_114_0006_alto.xml-71-18	bib11653790_19021010_145648_79_0003_alto.xml-119-4	annotator0	3.0	 	antyda	3
bib15760600_18950409_146401_42_0003_alto.xml-60-115	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator0	3.0	 	antyda	3
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib11653828_18020218_144028_40_0002_alto.xml-16-11	annotator0	4.0	 	antyda	3
bib15650835_18950820_146472_70_0003_alto.xml-56-10	bib19277277_18290326_147682_70_0001_alto.xml-32-1	annotator0	3.0	 	antyda	3
bib19225772_18240804_148004_88_0001_alto.xml-5-19	bib11653806_18160924_145120_102_0007_alto.xml-7-0	annotator0	4.0	 	antyda	3
bib11653811_18960617_145317_91_0003_alto.xml-154-0	bib19277277_18950824_147683_229_0003_alto.xml-36-2	annotator0	4.0	 	antyda	3
bib15650814_18950202_146365_29_0002_alto.xml-50-18	bib11653823_18251010_144010_234_0001_alto.xml-17-9	annotator0	3.0	 	antyda	3
bib15650835_18950219_146472_14_0002_alto.xml-90-11	bib13506739_18171230_144030_301_0001_alto.xml-6-33	annotator0	4.0	 	antyda	3
bib13506739_18071217_144030_293_0002_alto.xml-11-8	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator0	4.0	 	antyda	3
bib11653823_18251010_144010_234_0001_alto.xml-17-9	bib13506739_17940410_144030_82_0004_alto.xml-8-25	annotator0	4.0	 	antyda	3
bib15650837_18950205_146391_30_0002_alto.xml-14-7	bib13506739_18250305_144030_53_0001_alto.xml-0-18	annotator0	4.0	 	antyda	3
bib11653823_18240916_144010_215_0006_alto.xml-4-25	bib15760690_18951111_145050_174_0001_alto.xml-61-62	annotator0	3.0	 	antyda	3
bib15978012_18950327_148361_72_0002_alto.xml-77-14	bib19277277_18250322_147682_67_0002_alto.xml-15-87	annotator0	4.0	 	antyda	3
bib19277277_18270626_147682_146_0001_alto.xml-1-94	bib11653823_18251010_144010_234_0001_alto.xml-17-9	annotator0	4.0	 	antyda	3
bib13506739_18071216_144030_292_0002_alto.xml-4-29	bib19277277_18270626_147682_146_0001_alto.xml-1-94	annotator0	4.0	 	antyda	3
bib19277277_18290326_147682_70_0001_alto.xml-32-1	bib19277277_18270626_147682_146_0001_alto.xml-1-94	annotator0	4.0	 	antyda	3
bib19223423_18290801_145063_61_0002_alto.xml-15-8	bib19223423_18290801_145063_61_0002_alto.xml-17-2	annotator0	4.0	 	antyda	3
bib15975090_18951010_148377_120_0004_alto.xml-79-12	bib13506739_18200515_144030_110_0001_alto.xml-1-39	annotator0	3.0	 	antyda	3
bib19225772_18300803_148004_86_0001_alto.xml-1-15	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	4.0	 	antyda	2
bib15650837_17910622_146391_49_0003_alto.xml-3-6	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator2	4.0	 	antyda	2
bib11653838_19000316_147024_11_0004_alto.xml-154-17	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	4.0	 	antyda	2
bib11653811_18950220_145317_29_0002_alto.xml-33-7	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator2	4.0	 	antyda	2
bib15650837_18291230_146391_104_0001_alto.xml-2-2	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	4.0	 	antyda	2
bib11653806_18160924_145120_102_0007_alto.xml-7-0	bib11653828_18300922_144028_219_0002_alto.xml-11-12	annotator2	3.0	 	antyda	2
bib15760600_18951010_146401_120_0004_alto.xml-11-0	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator2	0.0	 	antyda	2
bib19223423_18290801_145063_61_0002_alto.xml-17-2	bib19277277_18290326_147682_70_0001_alto.xml-32-1	annotator2	1.0	 	antyda	2
bib11653828_18270214_144028_37_0002_alto.xml-19-63	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator2	4.0	 	antyda	2
bib15760600_18950409_146401_42_0003_alto.xml-60-115	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator2	2.0	 	antyda	2
bib13506739_18171017_144030_241_0001_alto.xml-6-3	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator2	3.0	 	antyda	2
bib15978012_18950207_148361_32_0003_alto.xml-93-6	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator2	2.0	 	antyda	2
bib15650835_18950820_146472_70_0003_alto.xml-56-10	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator2	2.0	 	antyda	2
bib11653790_18960228_145648_9_0005_alto.xml-113-6	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator2	4.0	 	antyda	2
bib15873371_18950627_145112_171_0003_alto.xml-120-76	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	4.0	 	antyda	2
bib11653828_18291002_144028_228_0003_alto.xml-16-12	bib13506739_17940410_144030_82_0004_alto.xml-8-25	annotator2	1.0	 	antyda	2
bib15975087_18951111_145596_175_0003_alto.xml-77-7	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator2	3.0	 	antyda	2
bib15650837_18090318_146391_22_0003_alto.xml-3-25	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator2	4.0	 	antyda	2
bib11653828_18291002_144028_228_0003_alto.xml-16-12	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	4.0	 	antyda	2
bib13506739_18190506_144030_103_0001_alto.xml-5-65	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator2	4.0	 	antyda	2
bib11653830_18980630_146968_50_0001_alto.xml-56-3	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	2.0	 	antyda	2
bib13506739_18130330_144030_73_0003_alto.xml-7-5	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator2	4.0	 	antyda	2
bib15760690_18951111_145050_174_0001_alto.xml-61-62	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator2	2.0	 	antyda	2
bib19277277_18950906_147683_242_0003_alto.xml-33-1	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator2	3.0	 	antyda	2
bib13506739_18200404_144030_76_0008_alto.xml-1-15	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	4.0	 	antyda	2
bib15650814_18950213_146365_38_0003_alto.xml-113-3	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator2	4.0	 	antyda	2
bib11653828_18260911_144028_210_0002_alto.xml-5-4	bib11653823_18300218_144010_40_0003_alto.xml-21-21	annotator2	2.0	 	antyda	2
bib13506739_17951230_144030_298_0004_alto.xml-1-18	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator2	4.0	 	antyda	2
bib15873936_18960111_147385_4_0002_alto.xml-23-11	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	4.0	 	antyda	2
bib11653823_18251010_144010_234_0001_alto.xml-17-9	bib15650814_18950202_146365_29_0002_alto.xml-50-18	annotator2	2.0	 	antyda	2
bib13506739_18071216_144030_292_0002_alto.xml-4-29	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	2.0	 	antyda	2
bib13506739_18250305_144030_53_0001_alto.xml-0-18	bib11653790_19020415_145648_29_0002_alto.xml-98-3	annotator2	4.0	 	antyda	2
bib13506739_18171230_144030_301_0001_alto.xml-6-33	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	4.0	 	antyda	2
bib11653811_18990130_145317_16_0002_alto.xml-52-8	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator2	4.0	 	antyda	2
bib13506739_18070829_144030_199_0003_alto.xml-12-28	bib11653823_18300218_144010_40_0003_alto.xml-21-21	annotator2	4.0	 	antyda	2
bib15873371_18951128_145112_325_0003_alto.xml-86-2	bib15650814_18950202_146365_29_0002_alto.xml-50-18	annotator2	4.0	 	antyda	2
bib13506739_18280117_144030_14_0002_alto.xml-8-99	bib11653823_18300218_144010_40_0003_alto.xml-21-21	annotator2	4.0	 	antyda	2
bib11653790_18990224_145648_15_0003_alto.xml-152-128	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator2	4.0	 	antyda	2
bib13506739_18190507_144030_104_0008_alto.xml-9-30	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	4.0	 	antyda	2
bib19277277_18950830_147683_235_0003_alto.xml-28-5	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator2	2.0	 	antyda	2
bib19225772_18070715_148004_78_0001_alto.xml-0-71	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator2	4.0	 	antyda	2
bib11653790_18991205_145648_95_0002_alto.xml-77-11	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator2	3.0	 	antyda	2
bib13506739_18191013_144030_237_0001_alto.xml-0-19	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator2	4.0	 	antyda	2
bib11653811_18960217_145317_26_0002_alto.xml-83-39	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator2	4.0	 	antyda	2
bib19277277_18950907_147683_243_0010_alto.xml-5-1	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	4.0	 	antyda	2
bib19227462_18950930_147640_227_0003_alto.xml-156-9	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	3.0	 	antyda	2
bib13506739_18220628_144030_147_0003_alto.xml-8-6	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator2	4.0	 	antyda	2
bib19277277_18951001_147683_267_0006_alto.xml-140-0	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator2	2.0	 	antyda	2
bib15650837_18271017_146391_83_0002_alto.xml-1-3	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator2	4.0	 	antyda	2
bib19277277_18270626_147682_146_0001_alto.xml-1-94	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	2.0	 	antyda	2
bib19227462_18951216_147640_293_0002_alto.xml-113-18	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator2	4.0	 	antyda	2
bib13506739_17901203_144030_281_0004_alto.xml-10-4	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	3.0	 	antyda	2
bib15978012_18950327_148361_72_0002_alto.xml-77-14	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator2	4.0	 	antyda	2
bib19223423_18130505_145063_36_0003_alto.xml-5-53	bib11653828_18121007_144028_233_0002_alto.xml-3-5	annotator2	4.0	 	antyda	2
bib11653806_18160924_145120_102_0007_alto.xml-7-0	bib11653828_18291002_144028_228_0002_alto.xml-7-17	annotator2	4.0	 	antyda	2
bib19277277_18950319_147683_77_0004_alto.xml-15-159	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	3.0	 	antyda	2
bib19225772_18170305_148004_26_0001_alto.xml-6-26	bib11653828_18121007_144028_233_0002_alto.xml-3-5	annotator2	4.0	 	antyda	2
bib13506739_18190507_144030_104_0006_alto.xml-2-46	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator2	4.0	 	antyda	2
bib11653815_18971206_146944_141_0003_alto.xml-77-21	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	4.0	 	antyda	2
bib19227291_18300324_145289_12_0003_alto.xml-11-9	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator2	4.0	 	antyda	2
bib19225772_18000312_148004_29_0003_alto.xml-0-67	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator2	4.0	 	antyda	2
bib19277277_18950606_147683_151_0005_alto.xml-82-68	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator2	3.0	 	antyda	2
bib19277277_18950527_147683_142_0004_alto.xml-33-22	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	3.0	 	antyda	2
bib11653811_18980615_145317_90_0002_alto.xml-151-15	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	3.0	 	antyda	2
bib19277277_18950211_147683_41_0005_alto.xml-35-12	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator2	3.0	 	antyda	2
bib19225758_18950511_144022_109_0003_alto.xml-8-12	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	4.0	 	antyda	2
bib15650837_18061203_146391_96_0004_alto.xml-10-21	bib11653790_19020415_145648_29_0002_alto.xml-98-3	annotator2	4.0	 	antyda	2
bib15975090_18951015_148377_122_0003_alto.xml-170-3	bib11653828_18121007_144028_233_0002_alto.xml-3-5	annotator2	3.0	 	antyda	2
bib11653838_19030515_147024_20_0001_alto.xml-135-10	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator2	4.0	 	antyda	2
bib11653811_19030307_145317_38_0002_alto.xml-231-2	bib13506739_17920202_144030_27_0004_alto.xml-11-33	annotator2	3.0	 	antyda	2
bib19225772_18090329_148004_36_0002_alto.xml-2-38	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator2	4.0	 	antyda	2
bib11653792_18181031_146919_43_0002_alto.xml-6-23	bib11653790_19020415_145648_29_0002_alto.xml-98-3	annotator2	3.0	 	antyda	2
bib11653830_18950413_146968_43_0003_alto.xml-53-15	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator2	4.0	 	antyda	2
bib19277349_18950709_147403_88_0002_alto.xml-132-14	bib11653828_18291002_144028_228_0002_alto.xml-7-17	annotator2	4.0	 	antyda	2
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	4.0	 	antyda	2
bib13506739_18140214_144030_36_0004_alto.xml-14-16	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	3.0	 	antyda	2
bib11653823_18251026_144010_248_0001_alto.xml-12-6	bib15650814_18950202_146365_29_0002_alto.xml-50-18	annotator2	3.0	 	antyda	2
bib19225792_18090128_147359_4_0007_alto.xml-3-6	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator2	4.0	 	antyda	2
bib19227291_18290513_145289_20_0003_alto.xml-15-35	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator2	4.0	 	antyda	2
bib13506739_18280114_144030_11_0001_alto.xml-11-2	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator2	3.0	 	antyda	2
bib13506739_18200515_144030_110_0001_alto.xml-1-39	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator2	2.0	 	antyda	2
bib11653828_18271128_144028_279_0003_alto.xml-14-11	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator2	3.0	 	antyda	2
bib11653828_18300922_144028_219_0002_alto.xml-11-12	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator2	4.0	 	antyda	2
bib13506739_18120206_144030_30_0002_alto.xml-3-1	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator2	3.0	 	antyda	2
bib19227291_18960404_145289_41_0002_alto.xml-72-3	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator2	3.0	 	antyda	2
bib11653823_18250226_144010_47_0004_alto.xml-7-23	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator2	4.0	 	antyda	2
bib11653828_18291002_144028_228_0003_alto.xml-16-12	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator3	4.0	 	antyda	2
bib11653830_18950413_146968_43_0003_alto.xml-53-15	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator3	4.0	 	antyda	2
bib19277277_18950117_147683_16_0005_alto.xml-102-2	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator3	4.0	 	antyda	2
bib11653811_18950426_145317_63_0003_alto.xml-94-13	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator3	4.0	 	antyda	2
bib15650837_18061203_146391_96_0004_alto.xml-10-21	bib11653790_19020415_145648_29_0002_alto.xml-98-3	annotator3	4.0	 	antyda	2
bib11653828_18270122_144028_17_0003_alto.xml-0-57	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator3	4.0	 	antyda	2
bib11653830_18970308_146968_19_0002_alto.xml-48-3	bib15975090_18951010_148377_120_0004_alto.xml-79-12	annotator3	4.0	 	antyda	2
bib15760600_18950409_146401_42_0003_alto.xml-60-115	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator3	4.0	 	antyda	2
bib13506739_18120907_144030_207_0001_alto.xml-0-11	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator3	4.0	 	antyda	2
bib11653790_18960228_145648_9_0005_alto.xml-113-6	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator3	4.0	 	antyda	2
bib15873371_18950320_145112_78_0003_alto.xml-66-27	bib15650835_18950219_146472_14_0002_alto.xml-90-11	annotator3	4.0	 	antyda	2
bib19277277_18270227_147682_48_0001_alto.xml-25-2	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator3	3.0	 	antyda	2
bib19225792_18230621_147359_24_0002_alto.xml-1-4	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator3	3.0	 	antyda	2
bib11653790_18991205_145648_95_0002_alto.xml-77-11	bib13506739_18120626_144030_145_0001_alto.xml-2-25	annotator3	3.0	 	antyda	2
bib13506739_18130421_144030_90_0001_alto.xml-2-27	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator3	3.0	 	antyda	2
bib11653828_18020814_144028_183_0002_alto.xml-7-4	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator3	4.0	 	antyda	2
bib15975090_18950910_148377_107_0004_alto.xml-15-66	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator3	3.0	 	antyda	2
bib13506739_18280114_144030_11_0001_alto.xml-11-2	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator3	3.0	 	antyda	2
bib13506739_18090111_144030_8_0004_alto.xml-15-11	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator3	4.0	 	antyda	2
bib11653828_18220610_144028_132_0004_alto.xml-5-12	bib11653828_18121007_144028_233_0002_alto.xml-3-5	annotator3	4.0	 	antyda	2
bib15650837_18050427_146391_34_0004_alto.xml-15-3	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator3	4.0	 	antyda	2
bib15873371_18951231_145112_356_0003_alto.xml-85-37	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator3	4.0	 	antyda	2
bib19277301_18960523_145146_42_0003_alto.xml-11-10	bib11653790_18981230_145648_101_0006_alto.xml-3-2	annotator3	4.0	 	antyda	2
bib15650837_18950930_146391_227_0002_alto.xml-3-81	bib15761097_18950131_145020_13_0003_alto.xml-15-3	annotator3	4.0	 	antyda	2
bib13506739_18210615_144030_137_0001_alto.xml-2-10	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator3	3.0	 	antyda	2
bib11653811_18950220_145317_29_0002_alto.xml-33-7	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator3	4.0	 	antyda	2
bib11653811_19030307_145317_38_0002_alto.xml-231-2	bib15650837_18950610_146391_132_0002_alto.xml-68-32	annotator3	4.0	 	antyda	2
bib15975087_18951111_145596_175_0003_alto.xml-77-7	bib11653823_18230515_144010_110_0006_alto.xml-0-3	annotator3	3.0	 	antyda	2
bib19277277_18951001_147683_267_0006_alto.xml-140-0	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator3	4.0	 	antyda	2
bib13506739_18220628_144030_147_0003_alto.xml-8-6	bib11653828_18150103_144028_2_0002_alto.xml-2-104	annotator3	4.0	 	antyda	2
bib13506739_18200404_144030_76_0008_alto.xml-1-15	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator3	3.0	 	antyda	2
bib15873936_18961107_147385_130_0004_alto.xml-100-14	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator3	4.0	 	antyda	2
bib15760600_18950806_146401_92_0004_alto.xml-66-8	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator3	4.0	 	antyda	2
bib11653828_18110417_144028_88_0003_alto.xml-9-20	bib19223423_18090201_145063_9_0002_alto.xml-11-48	annotator3	3.0	 	antyda	2
bib19277277_18280617_147682_139_0001_alto.xml-20-2	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator3	4.0	 	antyda	2
bib19223423_18080326_145063_25_0002_alto.xml-1-18	bib13506739_18250830_144030_199_0003_alto.xml-0-23	annotator3	4.0	 	antyda	2
bib11653811_19030919_145317_145_0003_alto.xml-14-20	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator3	3.0	 	antyda	2
bib19277277_18950830_147683_235_0003_alto.xml-28-5	bib15761097_18950319_145020_33_0004_alto.xml-75-9	annotator3	0.0	unclear context	antyda	2
bib19223423_18130320_145063_23_0003_alto.xml-6-18	bib11653790_19020415_145648_29_0002_alto.xml-98-3	annotator3	0.0	unclear context	antyda	2
bib19227462_18950622_147640_143_0003_alto.xml-86-2	bib19277301_18960706_145146_54_0002_alto.xml-68-2	annotator3	4.0	 	antyda	2
bib19225772_18300803_148004_86_0001_alto.xml-1-15	bib19277277_18950131_147683_30_0006_alto.xml-55-7	annotator3	4.0	 	antyda	2
bib15650837_18271017_146391_83_0002_alto.xml-1-3	bib11653790_18970112_145648_3_0003_alto.xml-152-4	annotator3	3.0	 	antyda	2
bib19227462_18951003_147640_230_0003_alto.xml-194-32	bib19277301_18950221_145146_15_0001_alto.xml-21-7	annotator3	4.0	 	antyda	2
