identifier1	identifier2	annotator	judgment	comment	lemma	round
bib11653828_17930503_144028_99_0004_alto.xml-8-11	bib11653825_18081122_145134_138_0002_alto.xml-12-6	annotator3	4.0	 	central	3
bib15761097_18950622_145020_73_0004_alto.xml-16-1	bib19227291_18970701_145289_78_0002_alto.xml-13-39	annotator3	3.0	 	central	3
bib19277277_18950826_147683_231_0007_alto.xml-139-3	bib13506739_18260307_144030_43_0001_alto.xml-22-9	annotator3	3.0	 	central	3
bib19225758_18951025_144022_249_0004_alto.xml-11-5	bib19227462_18950610_147640_132_0003_alto.xml-101-27	annotator3	3.0	 	central	3
bib19225758_18950105_144022_4_0004_alto.xml-20-6	bib11653838_19030123_147024_4_0004_alto.xml-113-2	annotator3	3.0	 	central	3
bib11653825_18110513_145134_56_0002_alto.xml-4-22	bib13506739_18260307_144030_43_0001_alto.xml-22-9	annotator3	4.0	 	central	3
bib11653825_18081128_145134_141_0002_alto.xml-6-5	bib11653838_19030123_147024_4_0004_alto.xml-113-2	annotator3	4.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator3	3.0	 	central	3
bib11653823_18261014_144010_239_0002_alto.xml-6-28	bib11653790_19021104_145648_86_0004_alto.xml-64-22	annotator3	3.0	 	central	3
bib11653828_18300318_144028_64_0002_alto.xml-1-1	bib19225758_18951019_144022_244_0004_alto.xml-87-2	annotator3	3.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib15650814_18950511_146365_110_0004_alto.xml-68-8	annotator3	3.0	 	central	3
bib15650837_18950323_146391_70_0004_alto.xml-40-12	bib11653790_19010723_145648_57_0002_alto.xml-55-56	annotator3	4.0	 	central	3
bib15978012_18950223_148361_46_0002_alto.xml-44-28	bib11653825_18081122_145134_138_0002_alto.xml-12-6	annotator3	3.0	 	central	3
bib11653790_18991027_145648_84_0002_alto.xml-65-2	bib19227462_18950302_147640_52_0005_alto.xml-28-13	annotator3	4.0	 	central	3
bib19277277_18950826_147683_231_0007_alto.xml-139-3	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator3	3.0	 	central	3
bib11653823_18211008_144010_235_0002_alto.xml-3-15	bib13506739_18301013_144030_237_0001_alto.xml-24-4	annotator3	4.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib15873371_18951004_145112_270_0002_alto.xml-145-3	annotator3	3.0	 	central	3
bib13506739_17940606_144030_127_0004_alto.xml-6-25	bib11653806_18151229_145120_135_0004_alto.xml-6-6	annotator3	2.0	 	central	3
bib15873371_18950815_145112_220_0004_alto.xml-26-3	bib19225758_18950527_144022_121_0003_alto.xml-175-4	annotator3	4.0	 	central	3
bib15873936_18960319_147385_33_0004_alto.xml-5-8	bib11653838_19030123_147024_4_0004_alto.xml-113-2	annotator3	3.0	 	central	3
bib15873371_18950920_145112_256_0002_alto.xml-23-17	bib19227291_18961126_145289_143_0004_alto.xml-11-1	annotator3	4.0	 	central	3
bib11653825_18090424_145134_45_0002_alto.xml-16-3	bib11653825_18090516_145134_55_0001_alto.xml-0-40	annotator3	4.0	 	central	3
bib11653828_18240121_144028_16_0002_alto.xml-3-20	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator3	3.0	 	central	3
bib15650837_18950323_146391_70_0004_alto.xml-40-12	bib11653825_18030113_145134_6_0002_alto.xml-10-29	annotator3	3.0	 	central	3
bib15978012_18950708_148361_155_0004_alto.xml-26-11	bib11653806_18151229_145120_135_0004_alto.xml-6-6	annotator3	3.0	 	central	3
bib19277277_18950226_147683_56_0007_alto.xml-4-4	bib11653811_19030102_145317_1_0002_alto.xml-46-13	annotator3	4.0	 	central	3
bib11653830_18961228_146968_104_0002_alto.xml-49-11	bib19227462_18950817_147640_190_0003_alto.xml-279-48	annotator3	0.0	unclear context	central	3
bib11653811_18960627_145317_96_0003_alto.xml-67-17	bib19227291_18950122_145289_9_0004_alto.xml-133-0	annotator3	3.0	 	central	3
bib11653823_18211008_144010_235_0002_alto.xml-3-15	bib11653838_19030123_147024_4_0004_alto.xml-113-2	annotator3	4.0	 	central	3
bib11653790_19021104_145648_86_0004_alto.xml-64-22	bib11653806_18151229_145120_135_0004_alto.xml-6-6	annotator4	0.0	 	central	3
bib15650837_18950323_146391_70_0004_alto.xml-40-12	bib11653790_19010723_145648_57_0002_alto.xml-55-56	annotator4	4.0	 	central	3
bib19225772_18020917_148004_107_0001_alto.xml-4-28	bib11653828_18280531_144028_124_0001_alto.xml-0-8	annotator4	0.0	 	central	3
bib13506739_18290416_144030_88_0005_alto.xml-22-17	bib15760600_18951130_146401_142_0002_alto.xml-114-20	annotator4	0.0	 	central	3
bib11653830_18961228_146968_104_0002_alto.xml-49-11	bib11653806_18160802_145120_80_0004_alto.xml-3-2	annotator4	0.0	 	central	3
bib19227291_18950122_145289_9_0004_alto.xml-133-0	bib11653811_18980604_145317_84_0003_alto.xml-68-14	annotator4	1.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib19227291_18250504_145289_18_0002_alto.xml-14-8	annotator4	4.0	 	central	3
bib11653828_17930503_144028_99_0004_alto.xml-8-11	bib19225772_18021029_148004_125_0002_alto.xml-10-0	annotator4	4.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator4	3.0	 	central	3
bib11653828_18300317_144028_63_0002_alto.xml-9-2	bib15978012_18950708_148361_155_0004_alto.xml-26-11	annotator4	3.0	 	central	3
bib11653830_18961228_146968_104_0002_alto.xml-49-11	bib11653790_19030224_12541_15_0002_alto.xml-66-19	annotator4	4.0	 	central	3
bib19225758_18950816_144022_189_0004_alto.xml-53-3	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator4	0.0	 	central	3
bib11653823_18261103_144010_256_0001_alto.xml-6-17	bib19277277_18950226_147683_56_0007_alto.xml-4-4	annotator4	0.0	 	central	3
bib11653790_19030224_12541_15_0002_alto.xml-66-19	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib11653828_18300317_144028_63_0002_alto.xml-9-2	bib19225772_18191109_148004_129_0003_alto.xml-2-21	annotator4	3.0	 	central	3
bib11653806_18151229_145120_135_0004_alto.xml-6-6	bib15873936_18960229_147385_25_0004_alto.xml-125-0	annotator4	1.0	 	central	3
bib19277277_18951121_147683_318_0007_alto.xml-23-0	bib19225772_18191109_148004_129_0003_alto.xml-2-21	annotator4	2.0	 	central	3
bib15650837_18121212_146391_99_0001_alto.xml-1-8	bib11653828_18300318_144028_64_0002_alto.xml-1-1	annotator4	0.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653790_19000907_145648_71_0004_alto.xml-82-3	annotator4	0.0	 	central	3
bib15978012_18951109_148361_262_0004_alto.xml-2-5	bib19227291_18970508_145289_55_0002_alto.xml-105-4	annotator4	2.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653825_18081231_145134_155_0002_alto.xml-7-3	annotator4	0.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653825_18020719_145134_86_0002_alto.xml-4-6	annotator4	0.0	 	central	3
bib15873371_18950815_145112_220_0004_alto.xml-26-3	bib19227462_18950302_147640_52_0005_alto.xml-28-13	annotator4	0.0	 	central	3
bib19223423_18081105_145063_89_0002_alto.xml-8-8	bib19277277_18950323_147683_81_0008_alto.xml-24-8	annotator4	0.0	 	central	3
bib19223423_17990904_145063_71_0002_alto.xml-6-0	bib11653823_18261103_144010_256_0001_alto.xml-6-17	annotator4	0.0	 	central	3
bib19277277_18950801_147683_206_0007_alto.xml-14-25	bib19223423_18081105_145063_89_0002_alto.xml-8-8	annotator4	2.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib15978012_18950906_148361_207_0003_alto.xml-115-4	annotator4	0.0	 	central	3
bib15650814_18950511_146365_110_0004_alto.xml-68-8	bib19227291_18130123_145289_4_0008_alto.xml-11-32	annotator4	2.0	 	central	3
bib13506739_18251202_144030_280_0001_alto.xml-10-19	bib19227291_18970508_145289_55_0002_alto.xml-105-4	annotator4	2.0	 	central	3
bib19223423_18081105_145063_89_0002_alto.xml-8-8	bib15873936_18960229_147385_25_0004_alto.xml-125-0	annotator4	2.0	 	central	3
bib11653828_18300318_144028_64_0002_alto.xml-1-1	bib19225772_18191109_148004_129_0003_alto.xml-2-21	annotator4	0.0	 	central	3
bib15650814_18950511_146365_110_0004_alto.xml-68-8	bib11653823_18261103_144010_256_0001_alto.xml-6-17	annotator4	0.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653825_18081122_145134_138_0002_alto.xml-14-2	annotator4	0.0	 	central	3
bib19223423_18290520_145063_40_0002_alto.xml-14-1	bib19227462_18950302_147640_52_0005_alto.xml-28-13	annotator4	3.0	 	central	3
bib11653828_18290224_144028_45_0001_alto.xml-9-20	bib15761570_18951114_146176_188_0004_alto.xml-58-15	annotator4	2.0	 	central	3
bib13506739_17940606_144030_127_0004_alto.xml-6-25	bib11653806_18151229_145120_135_0004_alto.xml-6-6	annotator4	0.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib15650837_18950401_146391_76_0004_alto.xml-128-8	annotator4	0.0	 	central	3
bib15873371_18950815_145112_220_0004_alto.xml-26-3	bib19225758_18950527_144022_121_0003_alto.xml-175-4	annotator4	0.0	 	central	3
bib11653825_18090516_145134_55_0001_alto.xml-0-40	bib15760600_18951130_146401_142_0002_alto.xml-114-20	annotator4	2.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib19227462_18950907_147640_208_0003_alto.xml-215-14	annotator4	0.0	 	central	3
bib15650837_18950323_146391_70_0004_alto.xml-40-12	bib11653828_18280531_144028_124_0001_alto.xml-0-8	annotator4	0.0	 	central	3
bib13506739_18251201_144030_279_0001_alto.xml-10-33	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator4	2.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib11653825_18090516_145134_55_0001_alto.xml-0-40	annotator4	0.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib19277277_18950826_147683_231_0007_alto.xml-139-3	annotator4	2.0	 	central	3
bib11653828_18240121_144028_16_0002_alto.xml-3-20	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib19277277_18951121_147683_318_0007_alto.xml-23-0	bib11653790_19021104_145648_86_0004_alto.xml-64-22	annotator4	0.0	 	central	3
bib11653828_18220814_144028_187_0004_alto.xml-3-12	bib11653825_18081122_145134_138_0002_alto.xml-14-2	annotator4	4.0	 	central	3
bib11653823_18261014_144010_239_0002_alto.xml-6-28	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653828_18290328_144028_72_0002_alto.xml-9-7	annotator4	0.0	 	central	3
bib15761097_18950622_145020_73_0004_alto.xml-16-1	bib19227291_18970701_145289_78_0002_alto.xml-13-39	annotator4	2.0	 	central	3
bib11653828_18300317_144028_63_0002_alto.xml-8-25	bib11653823_18261103_144010_256_0001_alto.xml-6-17	annotator4	0.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib11653823_18210730_144010_175_0005_alto.xml-6-24	annotator4	2.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib11653825_18081122_145134_138_0002_alto.xml-6-22	bib11653828_18120722_144028_167_0001_alto.xml-7-51	annotator4	3.0	 	central	3
bib13506739_18290416_144030_88_0005_alto.xml-30-6	bib19277277_18950525_147683_140_0009_alto.xml-14-4	annotator4	2.0	 	central	3
bib13506739_18260307_144030_43_0001_alto.xml-22-9	bib13506739_18251201_144030_279_0001_alto.xml-10-33	annotator4	0.0	 	central	3
bib15978012_18951109_148361_262_0004_alto.xml-2-5	bib13506739_18081025_144030_248_0003_alto.xml-11-8	annotator4	2.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib15650837_18950911_146391_211_0004_alto.xml-125-14	annotator4	0.0	 	central	3
bib15761570_18951114_146176_188_0004_alto.xml-58-15	bib11653828_18080615_144028_136_0002_alto.xml-4-21	annotator4	0.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib15873371_18951004_145112_270_0002_alto.xml-145-3	annotator4	1.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib11653825_18090418_145134_42_0002_alto.xml-6-2	annotator4	0.0	 	central	3
bib19227291_18250504_145289_18_0002_alto.xml-14-8	bib11653806_18151229_145120_135_0004_alto.xml-6-6	annotator4	3.0	 	central	3
bib15978012_18951109_148361_262_0004_alto.xml-2-5	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib15873936_18950820_147385_97_0004_alto.xml-22-6	annotator4	2.0	 	central	3
bib11653823_18261103_144010_256_0001_alto.xml-6-17	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator4	0.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653830_18951115_146968_132_0003_alto.xml-59-43	annotator4	0.0	 	central	3
bib11653790_19010723_145648_57_0002_alto.xml-55-56	bib15978012_18950704_148361_152_0004_alto.xml-59-11	annotator4	4.0	 	central	3
bib19277277_18290112_147682_8_0001_alto.xml-3-33	bib15761570_18951114_146176_188_0004_alto.xml-58-15	annotator4	2.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib15978012_18950223_148361_46_0002_alto.xml-44-28	annotator4	0.0	 	central	3
bib15760600_18951130_146401_142_0002_alto.xml-114-20	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator4	3.0	 	central	3
bib11653828_17930503_144028_99_0004_alto.xml-8-11	bib15760600_18951130_146401_142_0002_alto.xml-114-20	annotator4	3.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib19225772_18210724_148004_84_0001_alto.xml-9-2	annotator4	0.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib11653825_18081231_145134_155_0002_alto.xml-7-3	annotator4	2.0	 	central	3
bib11653825_18090516_145134_55_0001_alto.xml-0-40	bib15873936_18960229_147385_25_0004_alto.xml-125-0	annotator4	2.0	 	central	3
bib19225772_18150628_148004_72_0001_alto.xml-0-16	bib11653823_18261103_144010_256_0001_alto.xml-6-17	annotator4	0.0	 	central	3
bib19277277_18950525_147683_140_0009_alto.xml-14-4	bib15650814_18951227_146365_302_0002_alto.xml-57-19	annotator4	4.0	 	central	3
bib13506739_18251201_144030_279_0001_alto.xml-10-33	bib19225772_18021029_148004_125_0002_alto.xml-10-0	annotator4	2.0	 	central	3
bib19223423_17990904_145063_71_0002_alto.xml-6-0	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib11653806_18191027_145120_122_0001_alto.xml-3-4	bib15873936_18960229_147385_25_0004_alto.xml-125-0	annotator4	2.0	 	central	3
bib19277277_18950826_147683_231_0007_alto.xml-139-3	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator4	0.0	 	central	3
bib15975087_18950705_145596_101_0004_alto.xml-86-0	bib19227462_18950302_147640_52_0005_alto.xml-28-13	annotator4	3.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653838_19010322_147024_12_0001_alto.xml-80-20	annotator4	0.0	 	central	3
bib15650837_18121125_146391_94_0001_alto.xml-3-11	bib11653825_18110513_145134_56_0002_alto.xml-4-22	annotator4	2.0	 	central	3
bib11653811_19030103_145317_2_0001_alto.xml-91-13	bib15761570_18950413_146176_64_0003_alto.xml-1-5	annotator4	4.0	 	central	3
bib11653828_18240121_144028_16_0002_alto.xml-3-20	bib11653825_18110513_145134_56_0002_alto.xml-4-22	annotator0	4.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653830_18951115_146968_132_0003_alto.xml-59-43	annotator0	2.0	 	central	3
bib19227291_18970701_145289_78_0002_alto.xml-13-39	bib19227291_18961126_145289_143_0004_alto.xml-11-1	annotator0	3.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib19227462_18950907_147640_208_0003_alto.xml-215-14	annotator0	2.0	 	central	3
bib19225758_18951127_144022_277_0004_alto.xml-128-3	bib15650837_18950911_146391_211_0004_alto.xml-125-14	annotator0	2.0	 	central	3
bib15650814_18950411_146365_86_0004_alto.xml-102-1	bib19223423_18081105_145063_89_0002_alto.xml-8-8	annotator0	3.0	 	central	3
bib11653823_18261103_144010_256_0001_alto.xml-6-17	bib19277277_18950226_147683_56_0007_alto.xml-4-4	annotator0	3.0	 	central	3
bib11653828_18220814_144028_187_0004_alto.xml-3-12	bib11653825_18110513_145134_56_0002_alto.xml-4-22	annotator0	4.0	 	central	3
bib13506739_18251201_144030_279_0001_alto.xml-10-33	bib19225772_18021029_148004_125_0002_alto.xml-10-0	annotator0	3.0	 	central	3
bib11653823_18261103_144010_256_0001_alto.xml-6-17	bib19225772_18021013_148004_118_0002_alto.xml-7-17	annotator0	4.0	 	central	3
bib11653830_18961228_146968_104_0002_alto.xml-49-11	bib19227462_18950817_147640_190_0003_alto.xml-279-48	annotator0	3.0	 	central	3
bib11653790_19030224_12541_15_0002_alto.xml-66-19	bib13506739_17940606_144030_127_0004_alto.xml-6-25	annotator0	0.0	OCR-error (sent 2 is probably “contracter”)	central	3
bib11653806_18151229_145120_135_0004_alto.xml-6-6	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator0	2.0	 	central	3
bib15873371_18950606_145112_151_0004_alto.xml-119-30	bib11653825_18081029_145134_128_0001_alto.xml-1-39	annotator0	2.0	 	central	3
bib11653790_18991222_145648_100_0004_alto.xml-14-7	bib19227462_18950817_147640_190_0003_alto.xml-279-48	annotator0	3.0	 	central	3
bib13506739_18290416_144030_88_0005_alto.xml-22-17	bib11653790_19000907_145648_71_0004_alto.xml-82-3	annotator0	0.0	Unexpected compound	central	3
bib11653790_19010723_145648_57_0002_alto.xml-55-56	bib15978012_18950704_148361_152_0004_alto.xml-59-11	annotator0	4.0	 	central	3
bib19227462_18950817_147640_190_0003_alto.xml-279-48	bib15873936_18960229_147385_25_0004_alto.xml-125-0	annotator0	3.0	 	central	3
bib19225772_18021029_148004_125_0002_alto.xml-10-0	bib19227291_18250504_145289_18_0002_alto.xml-14-8	annotator0	4.0	 	central	3
bib13506739_17940606_144030_127_0004_alto.xml-6-25	bib11653828_18300318_144028_64_0002_alto.xml-1-1	annotator0	0.0	OCR-error (sent 2 is probably “contracter”)	central	3
bib15650837_18950323_146391_70_0004_alto.xml-40-12	bib11653790_19010723_145648_57_0002_alto.xml-55-56	annotator0	4.0	 	central	3
bib13506739_18290416_144030_88_0005_alto.xml-22-17	bib19227462_18950610_147640_132_0003_alto.xml-101-27	annotator0	0.0	Unexpected compound	central	3
bib11653823_18261014_144010_239_0002_alto.xml-6-28	bib11653790_19021104_145648_86_0004_alto.xml-64-22	annotator0	2.0	 	central	3
bib15975087_18950705_145596_101_0004_alto.xml-86-0	bib19227462_18950302_147640_52_0005_alto.xml-28-13	annotator0	2.0	 	central	3
bib15650837_18121212_146391_99_0001_alto.xml-1-8	bib11653828_18300318_144028_64_0002_alto.xml-1-1	annotator0	4.0	 	central	3
bib11653828_17930503_144028_99_0004_alto.xml-8-11	bib15760600_18951130_146401_142_0002_alto.xml-114-20	annotator0	0.0	Unexpected compound	central	3
bib11653825_18081012_145134_120_0002_alto.xml-11-20	bib15873371_18950606_145112_151_0004_alto.xml-119-30	annotator0	2.0	 	central	3
