identifier1	identifier2	annotator	judgment	comment	lemma	round
bib15873936_18961212_147385_145_0003_alto.xml-181-0	bib15761570_18951207_146176_203_0002_alto.xml-3-4	annotator2	4.0	 	jordisk	2
bib11653828_17950422_144028_90_0001_alto.xml-6-13	bib19227462_18950802_147640_177_0004_alto.xml-1-22	annotator2	4.0	 	jordisk	2
bib15869824_18950928_145700_78_0003_alto.xml-122-30	bib11653830_18970830_146968_69_0004_alto.xml-24-17	annotator2	3.0	 	jordisk	2
bib19277349_18950124_147403_12_0004_alto.xml-110-7	bib11653830_18970830_146968_69_0004_alto.xml-24-17	annotator2	3.0	 	jordisk	2
bib19277301_18960523_145146_42_0003_alto.xml-57-17	bib11653828_18160615_144028_137_0001_alto.xml-5-13	annotator2	3.0	 	jordisk	2
bib11653811_18970626_145317_96_0003_alto.xml-150-12	bib19277277_18950108_147683_7_0007_alto.xml-42-21	annotator2	4.0	 	jordisk	2
bib13506739_18040118_144030_14_0006_alto.xml-2-5	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator2	3.0	 	jordisk	2
bib19277349_18950509_147403_59_0004_alto.xml-22-12	bib11653828_18040728_144028_173_0004_alto.xml-6-9	annotator2	3.0	 	jordisk	2
bib11653790_18951101_145648_45_0006_alto.xml-50-7	bib19520388_18120610_147487_24_0007_alto.xml-7-15	annotator2	3.0	 	jordisk	2
bib19277346_18300227_147394_9_0001_alto.xml-0-2	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator2	3.0	 	jordisk	2
bib11653830_18960120_146968_6_0003_alto.xml-119-7	bib19277277_18950108_147683_7_0007_alto.xml-42-21	annotator2	4.0	 	jordisk	2
bib11653828_18241103_144028_256_0002_alto.xml-7-2	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator2	3.0	 	jordisk	2
bib19225758_18950301_144022_51_0003_alto.xml-16-14	bib15650837_18950627_146391_146_0003_alto.xml-87-17	annotator2	2.0	 	jordisk	2
bib11653828_18290212_144028_35_0002_alto.xml-2-10	bib19277301_18960504_145146_36_0002_alto.xml-69-20	annotator2	3.0	 	jordisk	2
bib11653811_18960316_145317_42_0003_alto.xml-133-15	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator2	4.0	 	jordisk	2
bib19277301_18950121_145146_6_0004_alto.xml-117-36	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator2	3.0	 	jordisk	2
bib19227291_18970330_145289_38_0004_alto.xml-27-15	bib11653830_18970830_146968_69_0004_alto.xml-24-17	annotator2	4.0	 	jordisk	2
bib19277277_18950818_147683_223_0002_alto.xml-17-31	bib15761570_18951207_146176_203_0002_alto.xml-3-4	annotator2	4.0	 	jordisk	2
bib15978012_18950930_148361_227_0002_alto.xml-73-24	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator2	3.0	 	jordisk	2
bib19225772_18271212_148004_145_0002_alto.xml-3-9	bib11653828_18040728_144028_173_0004_alto.xml-6-9	annotator2	0.0	 	jordisk	2
bib11653828_18290413_144028_85_0002_alto.xml-10-9	bib11653828_18160615_144028_137_0001_alto.xml-5-13	annotator2	4.0	 	jordisk	2
bib11653792_17950214_146919_7_0002_alto.xml-7-9	bib19223423_17990316_145063_22_0003_alto.xml-9-28	annotator2	3.0	 	jordisk	2
bib19277180_18950311_147374_21_0002_alto.xml-104-5	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator2	2.0	 	jordisk	2
bib11653828_17911203_144028_281_0003_alto.xml-11-12	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib11653828_18261120_144028_270_0002_alto.xml-5-26	bib11653828_18300401_144028_75_0002_alto.xml-13-2	annotator3	4.0	 	jordisk	2
bib15975090_18950413_148377_44_0003_alto.xml-34-3	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator3	4.0	 	jordisk	2
bib15650837_18260524_146391_41_0001_alto.xml-4-13	bib15650837_18950627_146391_146_0003_alto.xml-87-17	annotator3	4.0	 	jordisk	2
bib15975090_18950110_148377_4_0004_alto.xml-125-4	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib11653790_18990825_145648_66_0009_alto.xml-37-17	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator3	3.0	 	jordisk	2
bib11653828_18250625_144028_143_0003_alto.xml-8-17	bib19227462_18950802_147640_177_0004_alto.xml-1-22	annotator3	4.0	 	jordisk	2
bib11653823_18271120_144010_272_0003_alto.xml-22-5	bib19227462_18950802_147640_177_0004_alto.xml-1-22	annotator3	4.0	 	jordisk	2
bib19277346_18170517_147394_20_0002_alto.xml-11-51	bib11653823_18290720_0_164_0003_alto.xml-34-17	annotator3	4.0	 	jordisk	2
bib11653811_19020215_145317_25_0003_alto.xml-135-8	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator3	4.0	 	jordisk	2
bib15760600_18950228_146401_25_0002_alto.xml-39-20	bib19277277_18950108_147683_7_0007_alto.xml-42-21	annotator3	4.0	 	jordisk	2
bib19277277_18950907_147683_243_0005_alto.xml-19-8	bib19277301_18960504_145146_36_0002_alto.xml-69-20	annotator3	4.0	 	jordisk	2
bib11653828_18040728_144028_173_0004_alto.xml-6-9	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator3	4.0	 	jordisk	2
bib19223423_18250305_145063_18_0002_alto.xml-9-24	bib15650837_18950627_146391_146_0003_alto.xml-87-17	annotator3	4.0	 	jordisk	2
bib15761570_18950829_146176_142_0004_alto.xml-82-23	bib19277301_18960504_145146_36_0002_alto.xml-69-20	annotator3	4.0	 	jordisk	2
bib11653828_18241103_144028_256_0002_alto.xml-7-2	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib19277277_18950104_147683_4_0004_alto.xml-80-26	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator3	4.0	 	jordisk	2
bib19277346_18240731_147394_31_0002_alto.xml-4-5	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib11653811_19010831_145317_134_0003_alto.xml-29-41	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator3	4.0	 	jordisk	2
bib19225772_18271212_148004_145_0002_alto.xml-3-9	bib11653828_18040728_144028_173_0004_alto.xml-6-9	annotator3	4.0	 	jordisk	2
bib11653823_18300208_144010_31_0001_alto.xml-11-4	bib15650837_17921121_146391_93_0003_alto.xml-10-7	annotator3	4.0	 	jordisk	2
bib11653828_18291120_144028_270_0001_alto.xml-12-36	bib11653828_18251025_144028_247_0003_alto.xml-6-22	annotator3	4.0	 	jordisk	2
bib19277349_18950124_147403_12_0004_alto.xml-110-7	bib11653830_18970830_146968_69_0004_alto.xml-24-17	annotator3	4.0	 	jordisk	2
bib11653828_18240920_144028_218_0002_alto.xml-6-24	bib11653823_18290720_0_164_0003_alto.xml-34-17	annotator3	4.0	 	jordisk	2
bib15873371_18951111_145112_308_0002_alto.xml-184-17	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib11653811_18980617_145317_91_0003_alto.xml-174-34	bib19227462_18951220_147640_297_0005_alto.xml-54-26	annotator3	4.0	 	jordisk	2
bib19277277_18951015_147683_281_0002_alto.xml-62-122	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator3	4.0	 	jordisk	2
bib11653823_18290903_0_203_0003_alto.xml-6-19	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib19277277_18950215_147683_45_0005_alto.xml-7-32	bib11653828_18040728_144028_173_0004_alto.xml-6-9	annotator3	4.0	 	jordisk	2
bib19520388_18040208_147487_6_0005_alto.xml-2-2	bib19277277_18950108_147683_7_0007_alto.xml-42-21	annotator3	4.0	 	jordisk	2
bib11653811_18961211_145317_191_0003_alto.xml-122-9	bib11653828_18300401_144028_75_0002_alto.xml-13-2	annotator3	4.0	 	jordisk	2
bib11653806_18150816_145120_87_0007_alto.xml-11-11	bib15650837_17921121_146391_93_0003_alto.xml-10-7	annotator3	4.0	 	jordisk	2
bib11653828_18100815_144028_189_0002_alto.xml-3-8	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib11653828_18170620_144028_140_0002_alto.xml-10-6	bib11653828_18200815_144028_187_0002_alto.xml-10-5	annotator3	4.0	 	jordisk	2
bib13506739_17940122_144030_17_0001_alto.xml-8-5	bib11653828_18160615_144028_137_0001_alto.xml-5-13	annotator3	4.0	 	jordisk	2
bib11653806_18090608_145120_64_0002_alto.xml-3-32	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator3	4.0	 	jordisk	2
bib13506739_18040803_144030_178_0005_alto.xml-1-9	bib19223423_17990316_145063_22_0003_alto.xml-9-28	annotator3	0.0	unclear context	jordisk	2
bib11653811_18980121_145317_11_0003_alto.xml-118-8	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator3	4.0	 	jordisk	2
bib11653828_18290625_144028_143_0003_alto.xml-2-45	bib19227462_18950802_147640_177_0004_alto.xml-1-22	annotator3	4.0	 	jordisk	2
bib11653811_18960316_145317_42_0003_alto.xml-133-15	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator3	4.0	 	jordisk	2
bib15650837_18130120_146391_6_0001_alto.xml-5-9	bib19227462_18950802_147640_177_0004_alto.xml-1-22	annotator3	4.0	 	jordisk	2
bib11653792_17950214_146919_7_0002_alto.xml-7-9	bib19223423_17990316_145063_22_0003_alto.xml-9-28	annotator3	4.0	 	jordisk	2
bib11653811_19010111_145317_6_0003_alto.xml-134-51	bib15650837_17921121_146391_93_0003_alto.xml-10-7	annotator3	4.0	 	jordisk	2
bib13506739_18040118_144030_14_0006_alto.xml-2-5	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator3	4.0	 	jordisk	2
bib11653792_18050706_146919_27_0003_alto.xml-2-9	bib11653828_18040728_144028_173_0004_alto.xml-6-9	annotator3	4.0	 	jordisk	2
bib19277346_18270120_147394_3_0002_alto.xml-7-1	bib15650837_18950627_146391_146_0003_alto.xml-87-17	annotator3	4.0	 	jordisk	2
bib11653790_18980920_145648_72_0004_alto.xml-21-14	bib15761570_18951207_146176_203_0002_alto.xml-3-4	annotator3	4.0	 	jordisk	2
bib11653823_18290822_0_193_0002_alto.xml-9-53	bib19223423_17990316_145063_22_0003_alto.xml-9-28	annotator3	4.0	 	jordisk	2
bib11653828_18160313_144028_61_0003_alto.xml-4-18	bib15650837_18301127_146391_95_0001_alto.xml-10-10	annotator3	4.0	 	jordisk	2
bib19520388_17900303_147487_9_0003_alto.xml-7-16	bib19227462_18951219_147640_296_0005_alto.xml-130-18	annotator3	4.0	 	jordisk	2
bib11653806_18110420_145120_44_0004_alto.xml-4-5	bib11653823_18290720_0_164_0003_alto.xml-34-17	annotator3	4.0	 	jordisk	2
bib19227291_18260201_145289_5_0002_alto.xml-6-29	bib11653823_18290720_0_164_0003_alto.xml-34-17	annotator3	4.0	 	jordisk	2
bib15650837_18950619_146391_140_0002_alto.xml-119-20	bib11653790_19010423_145648_31_0002_alto.xml-70-5	annotator3	4.0	 	jordisk	2
