context_id	word	gold_sense_id	positions	context
vischer_aesthetik030201_1852-1344-18	überspannen		114-125	Nimmt man aber die Zwischenstütze hinzu und organisirt mehrere Gewölbe nebeneinander, so vermag man jeden Raum zu überspannen, ohne doch die Bögen in’s Uebergroße zu steigern; ein neues Gliederungsgesetz, eine Quelle von Schönheiten in allen Momenten der Composition ist gewonnen; die Freiheit in der Ueberspannung beliebig großer Räume ist zugleich Freiheit in der Form des Grundplans; Rundbau, Viereck, Verbindung von Vierecken zur Gestalt des Kreuzes, Verbindung von Rund-und Viereck-Bau: jedes Schema kann durch dieses Mittel überdeckt werden und die technische Möglichkeit wird eben zum Motive reicher neuer Schönheits-Entwicklung.
niebuhr_roemische02_1812-2599-6	überspannen		42-53	Aber zusammengefugte, mit einer Rindshaut überspannte, Latten waren ein unzureichender Schirm gegen Schwerdter, obgleich genügend den Stoß einer Lanze abzuwenden: daher ward wenigstens der Rand mit einer eisernen Platte gedeckt.
gerstner_mechanik01_1831-7667-3	überspannen		16-27	Auf gleiche Art überspannen die 2 Seiten B C und C c den Bogen E A e f c von 120 Grad, folglich enthält derselbe als Peripheriewinkel 60 Grad.
gerstner_mechanik02_1832-8452-83	überspannen		562-573	Die Bewohner des Festlandes von Europa dürften sich bei der gegenwärtigen Vervollkommnung der Eisenbahnen darüber trösten, dass ihnen die Natur zu Schiffahrtskanälen nicht dieselbe Gelegenheit gegeben hat, wie dem niedrigen Küstenlande, und man ist gegenwärtig zu der Uiberzeugung gelangt, dass es zu einem vortheilhaften Kommerze nicht unumgänglich nothwendig sey, das feste trockene Land gegen seine Natur in Wasserland umzuschaffen und des horizontalen Wasserstandes wegen mit ungeheuern Kosten Berge zu durchgraben und tiefe Thäler und Flüsse mit Brücken zu überspannen, um Schiffe über Mastbäume hinwegsegeln zu sehen.
gerstner_mechanik01_1831-8106-20	überspannen		107-117	Man sieht nun von selbst, dass ein jeder dieser drei Bögen an seinem Mittelpunkte einen Winkel von 60 Grad überspannt; diese Bögen werden bei F und F' in einander laufen und die aus allen dreien zusammengesetzte krumme Linie A F B F' A'. in der Mitte die gegebene Höhe C B, so wie die gegebene Weite A C A' überspannen.
stock_gesellenwesen_1844-1006-18	überspannen		83-93	Mit Gunst, so habe ich den Gesellenkreis gezeichnet, er sei so rund oder groß, ich überspanne ihn, schreibe die Gesellen hinein, die hier in Arbeit stehen, ich schreibe hinein zu viel oder zu wenig, so kommt wohl ein reicher Kaufmann und bezahlt die Strafe und Buße für mich (klopft mit dem Hammer auf).
vischer_aesthetik030201_1852-1537-66	überspannen		386-397	Mit diesem Bogen ist die größte Freiheit in der Deckenbildung erreicht, welche überhaupt möglich ist; sie kann jeden Raum ohne störende Ungleichheiten der Höhen und, da das Gewölbe selbst durch eine Fortbildung jener Kreuzgurte, auf die wir übergehen werden, ungemein erleichtert ist und an sich noch ungleich weniger, als das rundbogige, ein Continuum bildet, ohne Vermehrung der Last überspannen; „das Prinzip der Cohärenz ist völlig besiegt“ (Bötticher).
treitschke_geschichte02_1882-4436-32	überspannen		198-209	Während der Hungersnoth der nächsten Monate bewährte die Königin ihre männliche Willenskraft im weiblichsten Berufe; treu ihrem Ausspruch: „helfen ist der hohe Beruf des Weibes in der Gesellschaft“ überspannte sie das ganze Land mit einem Netze von Frauenvereinen, Sparkassen, gemeinnützigen Stiftungen aller Art und zeigte sich bei diesem Liebeswerke so menschlich groß, daß bald nachher ihr früher Tod in jedem Dorfe Schwabens wie ein Landesunglück beweint wurde.
berlepsch_alpen_1861-3003-122	überspannen		662-672	Es giebt indessen weit höher steigende Gletscher-Pässe, die viel ungefährlicher zu begehen sind, wie z. B. das Langtaufer Joch (9697 Fuß) am Oezthaler Ferner und das Hochthor (7860 Fuß) unterm Groß-Glockner in Tyrol, der Paß über Monte Moro (8386 Fuß), Col d' Oren (9687) über den Arolla-Gletscher aus dem Val d' Hérins ins Piemontesische Val Pellina, — und ganz besonders das Matterjoch oder Passage St. Théodule (10242 Fuß) unterm Mont Cervin, aus dem Zermatter Thal ins Tournanche, welchen, trotzdem er vier Stunden über Gletscher-Eis führt, nicht nur Weiber begehen, sondern der im October und November, wenn die Gletscherspalten mit tragenden Schneebrücken überspannt sind, sogar mit Maulthieren und Vieh betrieben wird.
berlepsch_alpen_1861-2780-36	überspannen		214-225	Aber das kühne Werk, dessen Ausführung kurze Zeit vorher für eine tolle Phantasterei gegolten haben mag, gab den Impuls zu anderen, ebenso großartigen Straßenbauten, deren jetzt mehr als ein Dutzend die Hoch-Alpen überspannen.
menzel_maurer_1847-2542-12	überspannen		84-95	Auch kann man mit dieser Anordnung nicht willkürlich große Räume ohne Unterstützung überspannen, wie bei den andern Gewölben im sogenannten Steinschnitt, und außerdem gewähren sie wegen der Eigenthümlichkeit ihrer Anordnung und weil ihre Stützen keine übermäßige Höhe erlauben, ebenfalls verhältnißmäßig nur geringe Höhe des überdeckten Raumes, folglich keinen so großartigen Anblick für den Beschauer, als die den Raum frei überspannenden Gewölbe.
bluntschli_voelkerrecht_1868-7175-2	überspannen		9-19	Die eine überspannt die Anforderung an dieselbe, indem sie nur die Sperre als wirksam betrachten will, die allen Verkehr absolut zu hindern vermag, und jede Blocade als unwirksam erklärt, wenn es auch nur Einem Schiffe gelingt, unbemerkt und unaufgehalten hindurchzukommen.
vischer_aesthetik030201_1852-480-4	überspannen		20-31	Man kann jeden Raum überspannen und bei sehr ausgedehntem Umfang durch Hängewerk dennoch die Stütze entbehrlich machen, concentrische Ueberspannung runder Gebäude, die dem Steinbalkenbau eigentlich widerspricht, ist dadurch dem Holze noch natürlich, man kann mit verbundenen Bohlen, deren Seitenschub ein Durchzug auffängt, rundbogig und spitzbogig wölben, man kann endlich Kuppeln herstellen.
niethammer_philantropinismus_1808-173-56	überspannen		347-357	so muß auch ein Erziehungssystem, das den Menschen, mit der bezeichneten Abstraction, bloß in seiner geistigen Natur und Bestimmung betrachtet, auf Forderungen geführt werden, die nicht nur in den beschränkten äußeren Verhältnissen, unter denen die allermeisten Menschen in dieser Welt leben müssen, unausführbar sind und insofern mit allem Recht überspannt heißen, sondern die auch überall kein Object ihrer Anwendung haben und insofern für zwecklos gelten, und noch mehr, die in sich selbst ungültig, einseitig und unvollständig sind.
ledebur_eisenhuettenkunde_1884-1065-12	überspannen		84-94	Diese Oefen haben entweder rechteckige Grundform, sind oben durch ein Tonnengewölbe überspannt und etwa 15 m lang, 3.5 bis 5 m breit und ebenso hoch; oder sie sind cylindrisch gebaut und oben durch ein Kuppelgewölbe abgedeckt bei 8.5 m Durchmesser, und 3.5 m Höhe bis zum Gewölbe; oder endlich sie haben Kegelform bei 8.5 bis 9 m Durchmesser an der Grundfläche und 6 bis 8.5 m Höhe.
treitschke_geschichte03_1885-9000-9	überspannen		66-76	Die alten Beamten dagegen fanden die Anforderungen des Schulplans überspannt.
bluntschli_staatslehre_1875-4713-59	überspannen		367-378	Für Völker in bedrohter Lage und zur Zeit ihres nothwendigen Wachsthums wird auch eine solch ungewöhnliche Anspannung der militärischen Kräfte unvermeidlich sein; aber in dem normalen zur vollen Machtentfaltung gelangten State wird man nie übersehen, dasz die Militärkraft nur ein Mittel, nicht das Ziel der Politik ist und sich hüten, die Ausbildung derselben so zu überspannen, dasz die eigentlichen Statszwecke Schaden leiden.
burckhardt_cicerone_1855-2470-18	überspannen		117-128	Im Innern liegt das Unerhörte in der Raumeintheilung; möglichst wenige und dünne Pfeiler mit Spitzbogen umfassen und überspannen hier Räume, wie sie vielleicht überhaupt noch nie mit so wenigen Stützen überwölbt worden waren.
vischer_aesthetik030201_1852-1472-56	überspannen		309-319	Diese Stützen (zunächst Säulen, es ist von ihrer Veränderung noch ausdrücklich zu sprechen) stellt man nun in weiteren Abständen und streckt die Bögen nicht mehr nur der Länge nach, sondern auch der Breite nach, so daß sie mit ihren Gurten ein Netz von Quadraten einrahmen, deren jedes mit einem Kreuzgewölbe überspannt ist.
stifter_nachsommer03_1857-3393-15	überspannen		97-107	Der Versammlungsort war der Marmorsaal, dessen Fußboden zu diesem Zwecke mit feinem grünem Tuche überspannt worden war.
frapan_fluegel_1895-2722-6	überspannen		35-45	„Jean Paul ist überhaupt furchtbar überspannt, glaub’ ich, den dürfte ich nicht lesen!“ rief ein älteres Mitglied aus der Ecke.
laube_bernsteinhexe_1846-1080-4	überspannen		21-31	Jch finde dies Alles überspannt, lieber Vater, und sage Jhnen voraus, daß ich kein ruhiger Zuschauer sein werde, wenn diese Ueberspannung weiter gehen sollte als zu drohenden Worten.
vischer_aesthetik030201_1852-1464-19	überspannen		124-134	Das Tonnengewölbe lagert als ungegliedert fortlaufender Halbkreisbogen der Länge nach auf den Mauern, die es der Quere nach überspannt.
droste_letzte_1860-1046-32	überspannen		199-209	In der Schlafkammer klappte eine Schrankthür und der Gerufene trat hervor, in der einen Hand eine sogenannte Holzschenvioline, d. h. einen alten Holzschuh, mit drei bis vier zerschabten Geigensaiten überspannt, in der andern einen Bogen, ganz des Instrumentes würdig.
ledebur_eisenhuettenkunde_1884-14496-6	überspannen		36-46	Beide Kisten sind durch ein Gewölbe überspannt, in welchem sich einzelne, gleichmässig vertheilte Oeffnungen d d.. für die entweichenden Gase befinden; das Ganze befindet sich unter der Kuppel B mit der Rauchabzugsöffnung e.
vischer_aesthetik030201_1852-1750-18	überspannen		112-122	Werden nun mit den Teppichen und andern Stoffzeugen die innern Räume bekleidet, drapirt, die gepolsterten Möbel überspannt, so ist dabei eines Theils wesentlich ebenfalls auf Farben-Harmonie zu sehen, aber nur ebenso wie in der Polychromie der Architektur; nach der andern Seite handelt es sich von der Form und in dieser Beziehung erinnert das Geschäft des Sattlers, Decorateurs zwar an die Faltengebung in der Plastik, aber der zu überkleidende Körper ist ja hier ein architektonischer und so wird mehr ein Gefühl räumlicher Harmonie im Großen verlangt.
menzel_maurer_1847-3001-8	überspannen		53-64	Will man eine größere Breite mit einem Kappengewölbe überspannen, so muß es 1 Stein stark werden.
bluntschli_voelkerrecht_1868-548-14	überspannen		103-113	Dieser statliche Rechtsschutz in der Fremde ist zuweilen von mächtigen Staten anmaßlich und übermüthig überspannt worden, aber im Großen und Ganzen ist es doch ein großer Fortschritt eines wirksamen Völkerrechts, daß der internationale Verkehr und die Rechtssicherheit der Fremden nicht der Willkür einer launischen Statsgewalt Preis gegeben und Staten, welche diese Rechte verletzen, zur Genugthuung und Entschädigung angehalten werden.
marx_kapital0302_1894-532-34	überspannen		197-207	Es zeigt sich dann, dass alle diese Nationen gleichzeitig überexportirt (also überproducirt) und überimportirt (also überhandelt) haben, dass in allen die Preise aufgetrieben waren, und der Kredit überspannt.
may_kurdistan_1892-11738-21	überspannen		127-137	In seinem Bette liegen zahlreiche Felsblöcke, die das Flößen und Schwimmen außerordentlich erschweren, und die Brücke, die ihn überspannt, ist aus rohem Flechtwerk gefertigt und mittels großer, schwerer Steine über einige Pfeiler befestigt.
vischer_auch02_1879-1252-13	überspannen		61-71	Der verlangte von der Welt mehr, als sie sein kann, forderte überspannt.
steinen_naturvoelker_1894-4559-24	überspannen		173-184	Diese lautlichen Entsprechungen, die innerhalb der Stammesgruppen völlig sicher sind, die von Stammesgruppe zu Stammesgruppe auch nicht die leiseste Verträglichkeit zeigen, überspannen mehr als halb Südamerika und rühren aus Aufzeichnungen, die von 1887 bis vor die Mitte des 16. Jahrhunderts zurückreichen.
beck_eisen04_1899-1092-20	überspannen		95-105	Jeder der elliptischen Öfen war 2,51 m tief, 2,20 m breit und 0,78 m hoch, mit flachem Gewölbe überspannt.
beck_eisen04_1899-5268-44	überspannen		271-282	Als es sich 1801 als Notwendigkeit herausstellte, die alte London-bridge abzureissen und eine neue Brücke an ihrer Stelle zu errichten, arbeitete Telford den Entwurf einer gusseisernen Brücke aus, welche in einem Bogen von 600 Fuss Spannweite die ganze Breite der Themse überspannen sollte: ein Entwurf, der an Schönheit alle anderen Brücken Londons übertroffen haben würde.
brehm_thierleben04_1867-8357-1	überspannen		8-18	Erstere überspannt in einer dünnen Schicht den Boden überall da, wo er aus Geröll besteht; letztere siedelt sich auf dem Sterbebette der Flechte an.
vischer_aesthetik030201_1852-537-25	überspannen		116-126	Wo sie ein Dach zu tragen hat, leistet sie dieß nun in der kühneren Weise, daß von Stütze zu Stütze ein Balken sich überspannt, der von diesen getragen wird, aber selbst, obwohl frei schwebend, die Deckenbalken und das Dach trägt, wo sie ohne diese Function sich zum getheilten, zergliederten Gewölb ausbildet, das sich auf Stützen stemmt, da stellt sie jene Einheit in einer kunstvollen gegenseitigen Spannung dar.
paul_katzenberger01_1809-624-11	überspannen		64-75	Um den Leser nicht durch zu viel Ernst und Staats-Geschichte zu überspannen, möge ein unbedeutendes Seegefecht, im Städtchen Höflein, wo die Pferde Vesperbrod und Vesperwasser bekamen, hier eine kurze Unterbrechung gewähren dürfen, ohne dadurch den Ton des Ganzen zu stören.
menzel_maurer_1847-3296-7	überspannen		49-60	Wächst nämlich der Raum welchen ein Kreuzgewölbe überspannen soll so an, daß man für die Festigkeit der dünnen Kappen zu sorgen hat, so legt man außer den 4 Gradgurten noch Zwischengurten an, welche alsdann kleinere, folglich festere Kappenräume bilden.
wackernagel_poetik_1873-3635-58	überspannen		323-333	Denn man erwäge, dass ihm noch im dritten Haupttheile eine Anregung bevorsteht, und zwar hier zu dem Zwecke, dass der Wille zu einem nachhaltigen Entschlusse, so und so zu handeln, gelange; die Gefühlsanregungen des Exordiums bezwecken keine so bedeutende Wirkung, es ist dabei nur auf Wohlwollen für den Redner abgesehen: überspannt man das Gefühl also hier schon, so ist das Mittel stärker als die zunächst beabsichtigte Wirkung, und kommt es dann zum dritten Theile, so ist das Gefühl abgespannt, unempfänglich gegen jede nachdrückliche Einwirkung, unfähig zu jeder kräftigen Willensäusserung.
zoeckler_lehre_1879-676-7	überspannen		30-40	— Mit Recht hat man gegen die überspannt supranaturalistische Fassung. der Gottbildlichkeit, wie jenes scholastische Dogma vom bald wieder verlorenen Gnadengeschenke der similitudo Dei sie ausdrückt, auch Gen. 1, 31 geltend gemacht:
lehnert_seehaefen01_1891-6505-33	überspannen		162-173	Valencia, die Stadt der Blumen, hat in einen immensen Garten sich gebettet; und die Promenade entlang der Ufer des Turia, der Blick auf die fünf Brücken, die ihn überspannen, und nach dem prächtigen Grün der Landschaft, gehören zu den höchsten Genüssen, welche der Aufenthalt in der schönen eleganten Stadt zu bieten vermag.
ledebur_eisenhuettenkunde_1884-1818-38	überspannen		226-236	Um einen grösseren Fassungsraum bei geringerer Schütthöhe (die für dicht liegende Steinkohlen unerlässlich ist) zu erlangen, giebt man der Rückwand eine Neigung nach aussen, so dass der Generator sich nach oben erweitert, und überspannt denselben durch ein Gewölbe, in welchem die Füllöffnung sich befindet (vergl. unten die Abbildungen Fig. 26 und 28, Oefen mit Steinkohlengasgeneratoren darstellend).
rein_japan02_1886-7327-31	überspannen		197-207	Es geschieht dies mit Hülfe eines kleinen Siebchens, das man sich herstellt, indem man ein daumendickes Bambusrohr schräg durchschneidet und den Schnitt mit feinem Musslin, Gaze oder Drahtgeflecht überspannt.
menzel_maurer_1847-2292-11	überspannen		66-76	m) Einzelne schlechte Stellen in den Fundamenten werden mit Bogen überspannt, Löcher und Vertiefungen aber, wie Brunnen und dergleichen, am besten sehr sorgfältig ganz ausgemauert.
dohm_jesuitismus_1873-208-25	überspannen		156-166	Nichts anders, als eine Gehirnfunktion, oder vielmehr eine Windstille im Oberstübchen, vermöge deren ihnen Alles, was der gewohnten Denkweise widerspricht, überspannt und affektirt erscheint; der gesunde Menschenverstand sagt ihnen, daß Dasjenige wahr sein muß, was stets für wahr gehalten worden ist.
bluntschli_voelkerrecht_1868-2325-9	überspannen		50-61	Die Juristen, welche ihn daran verhindern wollen, überspannen das Interesse des Absendestates, für dessen Würde und Sicherheit es je nach Umständen ganz unerheblich sein kann, derariige Civilprocesse ausschließlich der eigenen Gerichtsbarkeit vorzubehalten.
gerstner_mechanik01_1831-8366-16	überspannen		84-95	Bei diesem Systeme ist daher, statt die ganze Breite des Flusses mit einem Bogen zu überspannen, dieselbe in 5 Theile von beinahe gleicher Länge getheilt worden, wovon ein jeder äussere Bogen einen Theil, der mittlere aber 3 Theile zur Länge hat; es ergibt sich ferner, dass die Tragpfeiler, die eine Höhe von 48 Fuss über die Brückenbahn haben, wenn sie an den beiderseitigen Ufern aufgestellt worden wären, wie es bei den frühern Kettenbrücken der Fall war, bei demselben Verhältniss des Sinus versus zur Spannweite (hier 29,5: 400 ¼) eine um 6 Fuss grössere Höhe erhalten hätten, (da 400 ¼: 29,5 = 732 ⅔: 54 und 54 — 48 = 6); die Ketten hätten daher stärker seyn, und weil sie über die Pfeiler gehen, so hätten sie auch rückwärts auf eine bedeutende Weite bis zu ihrem Befestigungspunkte verlängert werden müssen.
humboldt_grenzen_1851-641-50	überspannen		346-357	Daraus entspringt nun eine gleich schwierige, und leider nur zu oft vernachlässigte Berechnung, ob die natürlichen Kräfte des Staats zu Herbeischaffung aller nothwendig erforderlichen Mittel hinreichend sind? und fällt diese Berechnung unrichtig aus, ist ein wahres Missverhältniss vorhanden, so müssen neue künstliche Veranstaltungen die Kräfte überspannen, ein Uebel, an welchem nur zu viele neuere Staaten, wenn gleich nicht allein aus dieser Ursache, kranken.
rosenkranz_aesthetik_1853-1698-0	überspannen		0-11	Ueberspannt sie sich, so wird sie freilich mit eben diesem Wagniß Effect machen, denn sie bringt ja dann etwas hervor, was sie nicht hervorbringen sollte und was als eine seltsame Erscheinung immerhin interessant sein kann, jedenfalls aber die Gesetze der wahren Kunst verletzt.
spielhagen_problematische03_1861-1574-13	überspannen		65-75	Lamartine's Voyage? nun, ein recht hübsches Buch, aber ein wenig überspannt, wie mir scheint.
treitschke_geschichte04_1889-4597-18	überspannen		129-140	Auch die deutsche Demokratie wurde jetzt hineingezogen in das Netz revolutionärer Geheimbünde, das die romanischen Länder längst überspannte.
rumohr_forschungen03_1831-1983-74	überspannen		472-483	Indeß mußte es nach diesem ersten Versuche und vermöge desselben sehr bald klar werden, daß der Spitzbogen überhaupt der pyramidalen Hauptform, welche im Norden die vielleicht unnöthig hohen, doch nun einmal so üblichen Dächer allen größeren Gebäuden nothwendig ertheilten, gefälliger sich anschmiege, als der übliche halbkreisförmige; hiedurch von Hand zu Hand der Wunsch erweckt werden, zunächst alle Thür-und Fensteröffnungen, alle Säulenabstände durch spitze Bögen zu überspannen, in der Folge auch die Construction der Gewölbe auf eine entsprechende Weise einzurichten.
strauss_jesus01_1835-2171-1	überspannen		4-16	Nur überspannten sie den Bogen dadurch, dass sie den Matthäus so deuteten, als sollten noch in der Geburtsnacht Jesu die Magier angekommen sein.
immermann_muenchhausen03_1839-2311-2	überspannen		16-26	Zuviel Spannung überspannt; die Leser möchten Ihnen am Ende gar abgespannt werden.
baumgart_poetik_1887-3812-9	überspannen		54-64	Sie wird je länger je mehr abenteuerlich und mystisch überspannt, affektiert und von Grund aus unwahr oder geradezu frivol.
ludwig_himmel_1856-3855-12	überspannen		74-85	In jenem überwucherte die Selbstsucht, die schlimme Anlage; in Apollonius überspannte sich, was Gutes in ihm war, seine Gewissenhaftigkeit, Anhänglichkeit und sein Sauberkeitsbedürfniß.
lehnert_seehaefen01_1891-6453-15	überspannen		87-98	Ausserhalb der Stadt sind noch 39 Bogen der römischen Wasserleitung, die hier ein Thal überspannte, zu sehen.
menzel_maurer_1847-2577-14	überspannen		82-93	Diese Bogenlinie hatte außerdem den Vortheil, daß man auch sehr große Räume damit überspannen konnte.
nn_nrhz249b_1849-44-22	überspannen		121-131	Ueber die Rolle, welche der Angeklagte Borme im Hotel-de-Ville gespielt, weiß der Zeuge nichts zu sagen; Borme gelte für überspannt oder verrückt.
erbkam_tagebuch01_1842-1580-46	überspannen		252-262	Das Ganze ist eigentlich stehen gebliebner Fels mit Quadern von Kalkstein umbaut, vielleicht mit Granit bekleidet gewesen; ein oben offener, breiter (5 métres) Gang geht von der Nordseite zu der offnen Kammer, die sehr groß, kaum mit einzelnen Steinen überspannt gedacht werden kann.
fouque_frauen_1826-1436-57	überspannen		340-351	Wo bleiben die hellen, und freundlichen Verwandtschaften des Geistes und Geschmackes, die Bande der Geselligkeit, der unwillkührlichen Vorliebe, sind sie alle profan, weil es schwierig ist, tugendhaft und freundlich, pflichtvoll und liebenswürdig zu sein? soll es darum keine Freuden der Welt mehr geben, weil die schwächlichen Nerven sich überspannen bei den Anregungen in und außer dem Hause?
falke_trachten02_1858-2545-26	überspannen		160-170	Die Grundlage war ein Häubchen, welches das Haarnest im Nacken umfaßte; von diesem aus thürmte sich ein complicirtes Drahtgestell empor mit klarem weißen Stoff überspannt und buntfarbigen Bandschleifen dazwischen, terrassenartige Schichten bildend, von denen die hintere immer die vorstehende überragte.
hc_1070405_1848-446-3	überspannen		22-33	Beide vielleicht mehr überspannte als böswillige Männer werden ihre Uebereilung bitter bereuen, zumal da die Franzosen ihnen höchstens Schutz, aber keinen Beistand gewähren.
bluntschli_staatslehre_1875-5168-11	überspannen		74-84	Wo die Uebermacht des Monarchen unter ihnen zuweilen der Despotie ähnlich überspannt wurde, da empfanden die arischen Völker das immer als ein Unrecht, und bei günstiger Gelegenheit traten sie dem Despoten entgegen und nöthigten ihn, auch die Rechte der Unterthanen anzuerkennen.
vischer_aesthetik030201_1852-249-11	überspannen		64-75	Der Rundbogen wurde nöthig, wenn man einen größeren innern Raum überspannen wollte, der Spitzbogen, wenn man den starken Seitenschub des Rundbogens vermeiden und zugleich, wie Bötticher in dem trefflichen Excurs seiner Epoche-machenden Schrift über die Tektonik der Hellenen:
rapsilber_reichstagsgebaeude_1895-208-11	überspannen		69-79	An der Westfront sind die Fenster des Hauptgeschosses, von Rundbögen überspannt, möglichst hoch emporgeführt, das verleiht dem Geschoss ein imposantes Gepräge.
lasswitz_planeten02_1897-210-12	überspannen		64-76	Ueber den Bahnen erhoben sich, die ganze Breite in kühnen Bogen überspannend, die Riesengebäude des gewerblichen und Geschäftsverkehrs.
kerner_besessene_1834-2190-7	überspannen		33-45	Wenn wir nun bey gutartigen, nie überspannten, vielmehr sehr einfachen und christlichen Personen auf einmal Hohn und Spott gegen die Menschen, und die ärgsten Lästerungen gegen Gott, Christum und die Religion ausstoßen sehen, sie mit einer rauhen Baßstimme reden hören, wenn sich vor Augenzeugen Dinge ereignen, die nur von fremder, unbekannter Hand kommen konnten, wenn vorher verkündete Thatsachen eintreffen und die Geschichte sich in solche Scenen verwickelt, welche die Erfindungsgabe und die Diction dieser Personen weit übersteigen, so werden wir wohl genöthigt seyn, einen andern Erklärungsgrund aufzusuchen.
