context_id	word	gold_sense_id	positions	context
bib19227291_18950312_145289_30_0001_alto.xml-9-3	bolagsstämma	0	18-30	kallas till extra bolagsstämma i Åkarp Fredagen den 29 Bars kl. 3,45
bib11653811_18960316_145317_42_0001_alto.xml-10-8	bolagsstämma	0	67-79	Aktieegarne uti Aktiebolaget Kalmar Pantbank kallas till ordinarie bolagsstämma i riksbankens ombudsmansexpedition onsdagen den 1 nästkom mande april, kl. 5 e.m. 41 Kalmar den 14 mars 1896.
bib15760600_18950404_146401_40_0001_alto.xml-32-3	bolagsstämma	0	18-30	kallas till extra bolagsstämma ä staus hotellet i Karlstad Onsdagen den röde innevarande April kl. li f. m. då beslut kominer att fattas om lägsta försäljningspriset af Bolaget tillhöriga ångaren ” Lil jedahl ”.
bib19227291_18950430_145289_51_0002_alto.xml-30-36	bolagsstämma	0	191-203	dörr, så att man direkt från drottningens privatrum kan komma ut till den Bolaget för trädgårds- och park anläggning i Lund hade i går e. m. or veranda, som skall uppsättas på gårdeuldinarie bolagsstämma, hvarvid förbandlinintill byggningen.
bib15650814_18950131_146365_27_0001_alto.xml-71-85	bolagsstämma	0	456-469	kallas härmed till ordinarie bolagsstämma föreningens lokal fredagen den 8 nästkommande mars kl, li f m, därvid förekomma till behandling de i 34 § af reglementet omförmälda ärenden, och skall delägare, som vid bolagsstämman vill utöfva rösträtt enligt 32 § af reglementet därom göra anmälan i föreningens lokal torsdagen den 7 mars kl. 10 f. m — 1 e. m. eller sist fredagen den 8 mars kl 9 — 10 f. m. å Ombudsmannens kontor, hvarest handlingarna angående bolagsstämman finnas att tillgå, och måste delägare, jämlikt sistnämda §, för rösträtts utöfvande styrka sin behörighet genom förevisande af kvitto å sista inbetalningen.
bib19277330_18950409_0_42_0001_alto.xml-22-4	bolagsstämma	0	36-48	behagade sammanträda till ordinarie bolagsstämma å Rådhuset i Upsala Lördagen ilen 27 April 1895 kl. 5 e. m.
bib11653811_18950727_145317_114_0001_alto.xml-7-5	bolagsstämma	0	34-46	delegare kallas härmed till extra bolagsstämma å Centralhotellet i Kalmar lördagen den 3 nästa augusti, kl. 6 e.m., för att besluta dels i fråga 0111 ändring af bolagsordningens 3 § 111. fl.
bib11653790_19030303_12541_17_0004_alto.xml-69-6	bolagsstämma	0	37-50	Att föra kommunens talan å ordinarie bolagsstämman med Västerdalarnes tele fonaktiebolag utsagos handlandena Lars Eriksson och Mor Olof Olsson, åt hvilka tillika uppdrogs att inom stadgad tid till bolagets styrelse inkomma med begäran, att bolagsstämman måtte till behandling upptaga af Järna kommun väckt fråga örn nedsättning i telefonafgiften mellan de delar af Järna socken, som höra under Järna telefoncentral i Myrbacka, och Vansbro samt inom socknen liggande delar under Vansbro central.
bib15978012_18950327_148361_72_0004_alto.xml-17-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma, som hålles i n:r 7 Kalendegatan i Malmö torsdagen den elfte (li) april kl. li f. m., därvid förekommer fråga örn bolagets upplösning.
bib15975090_18960303_148377_28_0002_alto.xml-123-2	bolagsstämma	0	14-26	års ordinarie bolagsstämma biträda direktör Sommelii förslag att höja bankens grundfond med 2 mill.
bib15760690_18950311_145050_40_0003_alto.xml-58-4	bolagsstämma	0	26-38	höll i torsdags ordinarie bolagsstämma ä föreningens lokal i Wexiö.
bib15650837_18951206_146391_285_0004_alto.xml-83-6	bolagsstämma	0	23-35	Kl. li f. m: Ordinarie bolagsstämma med Holmens brnks ocb fabiiks aktiebolag å dess kontor.
bib11653811_19000919_145317_145_0002_alto.xml-6-24	bolagsstämma	0	165-177	hålles extra bolagsstämma å Hushållningssällskapets lokal i Kalmar fredagen den 26 nästa oktober klockan tio f.m. för slutlig behandling af det från årets ordinarie bolagsstämma hvilande, då antagna förslag om ändring i § 12 i bolagsordningen till inrättande af en industriklass i bolaget.
bib15873371_18950305_145112_63_0001_alto.xml-35-4	bolagsstämma	0	29-41	källås härmed till ordinarie bolagsstämma å Valand Torsdagen den 21 dennes kl. 1 på dagen.
bib19277277_18950316_147683_74_0001_alto.xml-25-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å bolagets kontor här i staden Tisdagen den 2 nästinstundande April kl. 10 f. m.
bib11653811_19000908_145317_139_0002_alto.xml-60-17	bolagsstämma	0	120-132	Efter åtskillig diskussion biet direktionens förslag antaget af bolagsstämman, som äfven uttryckte den önskan att extra bolagsstämma i höst utlyses af direktionen, på det att det antagna förslaget då måtte för andra gången underställas bolagsstämman, såsom i bolagsordningen föreskrifves.
bib15975087_18950614_145596_90_0002_alto.xml-130-7	bolagsstämma	0	57-69	Helsingborg — Hehleholms järnwägsaktiebolag har pä extra bolagsstämma i gär utan diskussion definitivt beslntit att teckna aktier sör 300,000 kr.
bib19227462_18950410_147640_84_0001_alto.xml-79-10	bolagsstämma	0	81-93	Aktieegare i Köpings Mekaniska Verkstads Aktiebolag kallas härmed till ordinarie bolagsstämma i huset M 27 Lilla Nygatan i Stockholm Torsdagen den 25 April 1895 kl. 3 e. m.
bib15761097_18950613_145020_69_0001_alto.xml-3-3	bolagsstämma	0	22-34	kallas till ordinarie bolagsstämma å Ilotell du Nord härstädes lördagen den 29 dennes kl. 10 förmidd.
bib19225758_18950510_144022_108_0003_alto.xml-163-47	bolagsstämma	0	330-342	brandförsäkringsvärket för byggnader på landet beslöt på ordinarie bolagsstämma i dag att med afslag af i saken väckta motioner anmoda sin styrelse att med behöfligt biträde taga i öfvervägande frågan örn införande af lösöreförsäkring, örn nedsättning af försäkringsafgifter och förlängning af desammas in betalningstid samt till bolagsstämma 1896 inkomma med yttrande däröfver.
bib19225758_18950502_144022_101_0001_alto.xml-70-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å Rådhuset i Venersborg, måndagen den 10 nästkommande Juni klockan 1 på dagen; skolande talons till det antal aktier, för hvilka delegare önskar att vid stämman föra talan, samma dag klockan 10 — 12 f. m. nedsättas & bolagets kontor här i staden.
bib15975090_18961208_148377_152_0002_alto.xml-65-10	bolagsstämma	0	76-88	Brandförsäkringsbolaget å landet inom Blekinge hade i lördags sin ordinarie bolagsstämma i Karlskrona, dervid förhandlingarne leddes af kapten A. Leijonhielm.. Ur styrelsens berättelse, som föredrogs, återgifva vi följande: Vid ingången af det 52; dra räken¬
bib15760690_18950404_145050_53_0002_alto.xml-90-53	bolagsstämma	0	326-339	"bolagsstämma i Mönsteräs den 29 sistl. april, hwarom meddelandet till Barometern fledde per telefon, har wär meddelare anhällit fä upplysa, att det i referatet sörekommande namnet C. Äberg bör wara C. Boberg, uppbyggelsepredikant frän Stockholm, redaktör af den frireligiösa tidflriften Sanningswittnet, och hwilken äswen wid bolagsstämman huswudsalligen anförde, att det flulle salla flugga vä alla nykterhetswänliga aktieegare säsom flrymtare, om det bleswe kändt, att de egde aktier i en ängbät, hwarä utflänkning af fpritwaror egde rum, hwarför bolagsstämman borde besluta att ätminstone för ett är besluta om utflänkningsrättigheternas upphörande ä"" Prins Bernadotte""."
bib15975087_18950206_145596_21_0001_alto.xml-69-10	bolagsstämma	0	62-75	Lundell warit en af de särskildt utsedde granstningsmän, font bolagsstämman tillsatte.
bib15975090_18951217_148377_149_0002_alto.xml-1-5	bolagsstämma	0	41-53	Sedan Carlshamns Bryggeri AktieBolag vid bolagsstämma den 13 dennes beslutat utvidgning af bryggeriet, bestående hufvudsakligast i örn- och tillbyggnad af källarlokalerna, ega spekulanter å sagda arbete att före tisdagen den 24 i denna månad å bryggeriets kontor inlemna skriftliga förseglade anbud å arbetet ifråga.
bib11653790_19021024_145648_83_0001_alto.xml-16-4	bolagsstämma	0	25-37	kallas härmed till extra bolagsstämma å Mora Hotell Lördagen den 18 näst•instundande November klockan 12 på dagen för att besluta i fråga om tillsättande af särskild förvaltare samt i frå gor, som därmed ega sammanhang.
bib19227291_18950530_145289_64_0001_alto.xml-26-5	bolagsstämma	0	40-52	aktieegare kallas härmed till ordinarie bolagsstämma å Stadshuset i Lund Onsdat ((& gt; ii den 12 Juni kl. li f. lii.
bib15873371_18950702_145112_176_0003_alto.xml-146-1	bolagsstämma	0	4-17	tor bolagsstämmor, sammanträden o. dyl. Skåne - Smålands jernväg saktiebolag
bib11653811_19010914_145317_142_0004_alto.xml-100-0	bolagsstämma	0	0-12	Bolagsstämma i Wassmolösa med Södra och Norra Möre häraders branstodbolag.
bib15978012_18951015_148361_240_0001_alto.xml-34-8	bolagsstämma	0	68-80	uti Karpalunds Sockerfabriks Aktiebolag kallas härigenom till extra bolagsstämma i kontorsbygnaden vid Karpalund måndagen den 28 oktober 1895 kl. 1 e. m. för att besluta örn åtgärders vidtagande i anledning däraf, att bolagets fabrik blifvit förstörd genom eldsvåda.
bib11653811_18970414_145317_58_0004_alto.xml-113-4	bolagsstämma	0	43-55	Lifförsäkringsbolaget Nordstjernan har vid bolagsstämma beslutat till konungens jubileumsfond öfverlemna 20,000 kronor.
bib11653790_19010507_145648_35_0003_alto.xml-65-4	bolagsstämma	0	45-57	llolens sägverksaktiebolags första ordinarie bolagsstämma hölls i kommunalsalen i Orsa den 27 sistL april under ordförandeskap af kommunalnämdsordf.
bib11653811_19020312_145317_39_0001_alto.xml-24-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å Hotell Witt härstädes fredagen den 14 nästa mars kl. 5, » o e.m. Kalmar den 24 februari 1902.
bib19227291_18961117_145289_139_0001_alto.xml-16-3	bolagsstämma	0	18-30	kallas till extra bolagsstämma å bolagets kontor Torsdagen deli 17 intttiin danile Decenilier lil.
bib15975090_18951210_148377_146_0002_alto.xml-55-34	bolagsstämma	0	177-191	meddelar K. W., att detta ej vore en anmärkning mot styrelsen, som ju vore vald af stämman, men framhöll att här vore en principfråga, som revisorerna ville hafva framlagd till bolagsstämmans öfvervägande.
bib19225758_18950514_144022_111_0001_alto.xml-118-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma, som hålles å Nya Hotellet i Kongsbacka Fredagen den 31 dennes kl. li f. m, för granskning af förlidna årets räkenskaper samt val af styrelse m. m. Sätila den 13 Maj 1895.
bib19225758_18950308_144022_57_0006_alto.xml-168-3	bolagsstämma	0	15-27	Den vid dagens bolagsstämma iÅngfartygs-Aktiebolaget Thule beslutade utdelningen å Tjugo Kronor pr aktie finnes att mot kvitterad kupong lyfta i Skandinaviska Kredit-Aktiebolaget härstädes f. o. m. den 5 dennes.
bib19225758_18951206_144022_285_0004_alto.xml-104-36	bolagsstämma	0	235-247	1874 för Borås Järn vägs-aktiebolag nådigst fastställda förnyade bolagsordning samt i anledning af utaf aktieägare, hvilka representera mera än 500 aktier, därom gjordt yrkande, varda delägame uti nämda bolag bärmed kallade till extra bolagsstämma sorn hålles ä Rådhuset här i staden torsdagen den 16 Januari 1896 med början kl. 12 middagen, för öfverläggning angående väckt förslag om utläggning af bolagets järnväg till normal spårvidd jämte däraf föranledande förändringar.
bib11653815_18970927_146944_111_0001_alto.xml-12-6	bolagsstämma	0	19-32	Hvar och en, som å bolagsstämman vill föra talan, skall stäinmodagen eller nästföregående dag kl. 9 — 12 f. m. å bolagets hufvudkontor i Helsingborg förete innehafvande aktiebref, för erhållande af polett till stämman.
bib19349359_18950618_148383_71_0001_alto.xml-8-5	bolagsstämma	0	12-24	Kl. 1 e. m. bolagsstämma med delegarne i lifränteoeh kapitalförsäkringsanstalten i Blekinge å anstaltens lokal härstädes.
bib15760690_18950202_145050_19_0001_alto.xml-82-31	bolagsstämma	0	204-217	2:o) Trenne delegares framställningar om ersättning för lidna smärre ränteförluster; 3:o) Af förra årets hrr revisorer väckta förslag angående utvidgning af Föreningens hus; 4:o) Granskningsnämndens till bolagsstämman af- gifna berättelse; 5:o) Berättelsen om revision af Föreningens förvaltning och räkenskaper för sistförflutna året; 6:o) Direktionens förslag angående ålderstillägg till biträdande Ombudsmannen samt bestämmande af lön till kassören; samt 7:o) Val af: a) Ordförande i Direktionen; b) Ledamöter i Direktionen för östra distrikten af Jönköpings och Kronobeigs län;
bib19277349_18950312_147403_33_0002_alto.xml-60-0	bolagsstämma	0	0-12	Bolagsstämma med Veddö teaterhusbolag hölls i lördags e. m., hvarvid följande ärenden förekommo: 1) Föredragning af bolagets räkenskaper för sistlidet år och den vid granskning af desamma afgifna revisionsberättelsen, med anledning hvaraf ansvarsfrihet för sistlidet år blef direktionen beviljad; 2) val: af direktion, hvarvid densamma med suppleanter återvaldes; af revisorer, hvartill valdes kassör Sandström, rektor Cederschiöld och doktor Wittlock; 3) Örn bolagets ombildning från ett solidariskt bolag till ett aktiebolag.
bib15650837_18950410_146391_84_0003_alto.xml-121-6	bolagsstämma	0	24-36	Kl. li f. m.: Ordinarie bolagsstämma med Norrköpings Bomullsvåfveriaktiebolag å dess kontor.
bib11653790_19020530_145648_42_0003_alto.xml-54-1	bolagsstämma	0	10-22	Ordinarie bolagsstämma hålles i Bollnäs örn lördag den 31 kl. 1,45 e. m.
bib11653815_18950110_146944_4_0003_alto.xml-22-12	bolagsstämma	0	98-110	mött inedkonliahcnlernas franistäflning i denna punkt, motstånd från kommunernas representanter i bolagsstämma » kunnat lägga hinder i wägen för ernående af en stälig öfwerenkkom melse.
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bolagsstämma	0	73-85	att uppskjuta frågan örn resterande vitesbeloppets erläggande till nästa bolagsstämma.
bib19227462_18950312_147640_60_0004_alto.xml-80-7	bolagsstämma	0	58-70	X oersners boktryckeriaktiebolag hade i lördags ordinarie bolagsstämma å Hotel Rydberg.
bib19277277_18951204_147683_331_0007_alto.xml-129-8	bolagsstämma	0	59-71	Malmö sockerfabriks aktiebolag i Arlöf beslöt på ordinarie bolagsstämma i måndags en utdelning af 6 proc.
bib15650814_18950627_146365_147_0003_alto.xml-80-10	bolagsstämma	0	60-73	af inkomster och utgifter för innevarande år, som förelädes bolagsstämman, hade inkomsterna för året upptagits till 127,000 kr.
bib19227291_18970102_145289_1_0003_alto.xml-12-3	bolagsstämma	0	21-33	ställe vid ordinarie bolagsstämma den 8 Maj 1896 till ledamöter i styrelsen blifvit invalde Handlanden Lars Johan Lundgren och Akademisekreteraren Johan Otto Ernberg, att ledamoten af styrelsen f. d.
bib19277330_18951024_0_126_0002_alto.xml-67-9	bolagsstämma	0	61-73	Upsala ångqvarns aktiebolag hade i dag på middagen ordinarie bolagsstämma, hvarvid samtliga förutvarande styrelsemedlemmar och revisorer omvaldes.
bib11653811_18960411_145317_54_0001_alto.xml-49-3	bolagsstämma	0	16-30	inlöser, enligt bolagsstämmans beslut, kupong för 1884 med en krona.
bib19277277_18950618_147683_163_0002_alto.xml-1-4	bolagsstämma	0	32-44	källås härigenom till ordinarie bolagsstämma ä bolagets kontor, Kungsträdgirdsgatan 12, Stockholm, Lördagen den 29 Juni 1895 kl. 12 middagen.
bib15975090_18961117_148377_143_0004_alto.xml-43-45	bolagsstämma	0	228-241	20 kl. 1 e. m. lagtima kretsstämma i sockenhuset med bolagsmännen inom Hoby brandstodskrets för 1) val af ordförande, vice ordförande och en ledamot i kretsnämden, 2) val af tre suppleanter och 3) val af ombud vid den blifvande bolagsstämman m. m.
bib19227462_18951228_147640_302_0001_alto.xml-62-2	bolagsstämma	0	14-26	Vid ordinarie bolagsstämma den 10 sistlidne April beslöts, att för uppföran de af nya arbetarebostäder skulle utsläppas 200. st. nya aktier å 500 kronor hvardera.
bib19225758_18950815_144022_188_0001_alto.xml-52-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma, som hålles å Stadshotellet i Karlstad Fiedagen den 20 nästa September kl. 12 midd.
bib19227462_18950112_147640_10_0001_alto.xml-64-8	bolagsstämma	0	80-92	Delegarne i Skandinaviska Kreatursforsiikriingsbolaget kalias härmed till extra bolagsstämma Fredagen den 1 Februari kl. 2 e. m. å bolagets lokal, Fredsgatan J \ r 15, för att besluta örn de vid ordinarie bolagsstämman ilen 27 Oktober 1894 godkända förändringarna af bolagets reglemente.
bib15873371_18950329_145112_86_0004_alto.xml-45-3	bolagsstämma	0	15-27	Den vid dagens bolagsstämma med delegarne i Göteborgs Bogsertngs-Aktiebolag beslutade utdelning för 1891 finnes att, mot qvitterad kupong för samma år, lyfta å bolagets kontor, N:o 4 A Skeppsbron.
bib19277277_18950330_147683_87_0003_alto.xml-8-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å Hötel Rydberg härstädes Lördagen den 30 Mars detta år kl. 2,30 e. m.
bib11653811_18990407_145317_51_0001_alto.xml-14-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å Hotell Witt i Kalmar tisdagen den 25 innevarande april kl. 5 e.m.
bib11653811_18990107_145317_3_0001_alto.xml-29-3	bolagsstämma	0	18-30	kallas till extra bolagsstämma lördagen den 28 januari kl. li f.m. å jern vägsbolagets lokal för att fatta beslut rörande styrelsens förslag till ändring uti verkställande direktörens och trafikchefens löneförmåner.
bib19225758_18950308_144022_57_0001_alto.xml-30-4	bolagsstämma	0	32-44	kallas härigenom till ordinarie bolagsstämma å Grand Hotel Haglund härstädes lördagen d.
bib15975090_18960213_148377_20_0001_alto.xml-19-36	bolagsstämma	0	218-231	Vid stämman komma att till behandling företagas följande ärenden, nämligen: l:o) Berättelsen om revision af Föreningens förvaltning och räkenskaper för sistförflutna året; 2:o) Decharge för Direktionen; 3:o) Vid sista bolagsstämman af Herrar Revisorer väckta förslag om nedbringande af förvaltningsutgifterna samt Direktionens deröfver afgifna yttrande;
bib19225758_18950305_144022_54_0001_alto.xml-28-4	bolagsstämma	0	29-41	kallas härmed till ordinarie bolagsstämma å Valand Torsdagen den 21 dennes kl. 1 på dagen.
bib19227291_18961022_145289_128_0001_alto.xml-22-5	bolagsstämma	0	36-48	aktieegarc kallas härmed till extra bolagsstämma å Stadshuset i Lund Ousdagen don 2« Okt.
bib11653836_18951108_147011_45_0001_alto.xml-92-77	bolagsstämma	0	430-442	"Som det nu tillvägagås, framtvingas af sig sjelf den frågan: skola härvidlag någon eller några af de större aktieegarne öfvertaga affären, helt visst till egen fördel, sedan kommunerna på grund af den en gång i bolagsordningen stipulerade“ solidariska ansvarigheten"" låtit förmå sig att skänka bort sina aktier, för så vidt det icke rent af är så, att den anonyme spekulanten sjelf kunnat genom högt röstetal inom kommunen och på bolagsstämma genomdrifva försälj ningsbesiutet?"
bib15650835_18960522_146472_78_0001_alto.xml-2-3	bolagsstämma	0	22-34	kallas till ordinarie bolagsstämma å Hotellet härstädes Torsdagen den li Juni 1896 kl. 12 midd.
bib11653790_18950816_145648_34_0001_alto.xml-77-8	bolagsstämma	0	72-84	Delegarne i Kopparbergs Läns Hästförsäkringsbolag kallas till ordinarie bolagsstämma å Stadshotellet i Falun Måndagen den 26 Augusti 1895 kl. 5 e. m.
bib19277277_18950506_147683_122_0003_alto.xml-5-3	bolagsstämma	0	24-36	sammanträda till allmän bolagsstämma 1 tr. npp 1 huset JtS 26 vid Norrlandsgatan i Stockholm Tors dagen den Nionde Maj 1895 kl. Tio f, m.
bib19227462_18950306_147640_55_0004_alto.xml-88-5	bolagsstämma	0	24-36	hade dea 5 dennes extra bolagsstämma under stadskassör G. Dahlerus ’ ordförandeskap, hvarvid beslöts, att bolaget skulle upplösas.
bib15760600_18951119_146401_137_0001_alto.xml-43-3	bolagsstämma	0	22-34	tallås till ordinarie bolagsstämma å stadshotellet i Carlstad Tisdagen den 26 November 1895 kl. 12 middagen.
bib11653811_19010708_145317_103_0004_alto.xml-76-19	bolagsstämma	0	97-109	Frågan om hvem, som blir chef för Finspong, kan icke definitivt afgöras annat än af en ordinarie bolagsstämma, men vi tro oss veta, skrifver tidningen, att underhandlingar blifvit inledda med Finspongs nuvarande ’ disponent, hr Axel Ekman, att fortfarande hafva ledningen om hand.
bib15873371_18950308_145112_66_0001_alto.xml-68-7	bolagsstämma	0	65-77	Delegarne i Ångfartygaahtleliolaget Svanen kallas till ordinarie bolagsstämma å herr v. Häradshöfding Hilmer Alméns kontor, Vestra Hamngatan 2 härstädes, Fredagen den 29 dennes kl. 1 middagen.
bib19227462_18950722_147640_167_0004_alto.xml-56-10	bolagsstämma	0	62-74	Till disponent vid Strömsnäs jernverks aktiebolag har i dag å bolagsstämma vid Degerfors ingeniören Ernst Odelberg vid Lesjöfors blifvit vald.
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bolagsstämma	0	14-26	Vid den extra bolagsstämma, som hölls den 26 januari 1900, framlade direktionen förslag till ändring i § 1 i den för järnvägen gällande bolagsordningen, hvarmed denna paragraf skulle erhålla följande lydelse: » Bolaget berättigas äfven att, efter bolagsstämmans beslut, teckna aktier i andra järnvägar och företag, som afse att främja bolagets verksamhet, äfvensom att, där så kan aftalas, trafikera andra järnvägar. » Direktionen hemställde nu om antagande af detta försl vr.
bib19225758_18950701_144022_149_0004_alto.xml-5-8	bolagsstämma	0	24-36	1 50 4 I) en vid dagens bolagsstämma beslutade utdelningen för 1894 Långeds Aktiebolag af Kr.
bib11653811_19010701_145317_99_0001_alto.xml-37-6	bolagsstämma	0	41-53	I öfverensstämmelse med beslut vid extra bolagsstämma den 20 oktober Ilar styrelsen till Kalmar — Torsås jernvägsaktiebolag afyttrat viss del af bolagets mark vid Kalmar vestra station oell dervid betingat sig samma pris, som bolaget sjelft erlagt för området, jemte sex proc.
bib19227291_18970107_145289_3_0001_alto.xml-17-4	bolagsstämma	0	25-37	kallas härmed till extra bolagsstämma den 23 Januari 1307 Kl. li f. lii.
bib19225758_18950423_144022_93_0001_alto.xml-77-7	bolagsstämma	0	60-72	Delegare i Dalslands Kmial-Aktiebolag kallas till ordinarie bolagsstämma, som hålles pä Billingsfors Bruk Lördagen den 29 Juni innevarande är kl. 4 e. m.
bib19225758_18950920_144022_219_0001_alto.xml-26-10	bolagsstämma	0	76-88	i Norra Grundsnmls Olje- oell Gcanolabriks Aktiebolag kallas till ordinarie bolagsstämma å hotell Eggers lördagen den 21 Sept.
bib19227462_18950112_147640_10_0001_alto.xml-63-11	bolagsstämma	0	91-103	Hrr Aktieegaro uti Reinholds Ångbageri- & KonditoriAktiebolag kallas härmed till ordinarie bolagsstämma Lördagi n den 26 Januari 1896 kl. ' / Vi e. m. å bo!aneta kontor.
bib19277180_18951125_147374_96_0002_alto.xml-143-4	bolagsstämma	0	28-40	Bodträflfors hade i fredags bolagsstämma i Stockholm för afgörande af frägan om den brunna snickerifabrikens återuppbyggande.
bib11653815_18950402_146944_39_0003_alto.xml-71-22	bolagsstämma	0	142-154	hvilket åderlåtningarne bäras, torde emellertid vala ilen häste mästaren på rike lomarne Oceanångare bolaget ” Tingvalla ” håde i tisdags sin bolagsstämma, på hvilken upplystes, att förlusten år 1894 uppgick lill kr.
bib19277277_18950525_147683_140_0004_alto.xml-45-38	bolagsstämma	0	177-190	, Anmälan om deltagande i bolagsstämman göres ä bolagets kontor Tisdagen den 4 Juni emellan kl. 10 f. m. och kl. 4 e. m., och erinras aktieegarne, att den som vill föra talan å bolagsstämman är skyldig att å ofvan sagde tid i styrelsens vård nedsätta talons till de aktier, för hvilka han ämnar föra talan å stämman.
bib19225758_18951126_144022_276_0002_alto.xml-128-44	studie	0	316-323	Vidare framhåller korrespondenten att japanerna visa myckeu duglighet i fabrikationen af optiska instrument, fotografiapparater, instrument till bruk i läkarevetenskapens tjänst 0. s. v. Om general Skobeler berättar flen bekante engelske krigskorrespondenten Archibald Forbes i sin nyligen utkomna bok » Memoirs and studies of war and peace » följande karaktäristiska drag: Skobelev var på sin tid, som bekant, en stor upptågsmakare och en ännu större slösare, medan fadern, som likaledes var general, oaktadt sin rikedom var mycket sparsam.
