identifier1	identifier2	annotator	judgment	comment	lemma	round
bib15873371_18950801_145112_206_0001_alto.xml-105-32	bib11653790_19011015_145648_81_0002_alto.xml-14-7	annotator0	4.0	 	uträtta	3
bib15650814_18951219_146365_297_0020_alto.xml-5-21	bib11653828_17920503_144028_103_0001_alto.xml-3-10	annotator0	4.0	 	uträtta	3
bib19225772_18031005_148004_115_0002_alto.xml-11-24	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator2	4.0	 	uträtta	2
bib11653830_18950121_146968_9_0003_alto.xml-109-18	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib15650837_18110810_146391_62_0002_alto.xml-0-52	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib11653828_18190203_144028_27_0001_alto.xml-16-21	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib19277277_18950430_147683_116_0006_alto.xml-162-8	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	4.0	 	uträtta	2
bib15761570_18950522_146176_86_0004_alto.xml-53-11	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator2	4.0	 	uträtta	2
bib19225758_18950126_144022_22_0006_alto.xml-37-24	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	4.0	 	uträtta	2
bib11653811_19031219_145317_197_0003_alto.xml-20-52	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator2	4.0	 	uträtta	2
bib15760690_18950403_145050_52_0003_alto.xml-202-14	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	3.0	 	uträtta	2
bib19277277_18950329_147683_86_0005_alto.xml-40-14	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator2	4.0	 	uträtta	2
bib15760690_18950321_145050_46_0004_alto.xml-12-9	bib11653790_18950329_145648_14_0003_alto.xml-71-10	annotator2	4.0	 	uträtta	2
bib11653838_19031023_147024_43_0003_alto.xml-66-33	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	4.0	 	uträtta	2
bib19277180_18951104_147374_90_0004_alto.xml-28-21	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	3.0	 	uträtta	2
bib11653790_18990217_145648_13_0001_alto.xml-53-48	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	4.0	 	uträtta	2
bib13506739_18270919_144030_219_0004_alto.xml-11-11	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator2	3.0	 	uträtta	2
bib15650837_18290411_146391_29_0002_alto.xml-2-3	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator2	4.0	 	uträtta	2
bib13506739_18270804_144030_180_0002_alto.xml-21-19	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator2	4.0	 	uträtta	2
bib19277277_18290601_147682_124_0006_alto.xml-11-21	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib15760690_18950321_145050_46_0004_alto.xml-12-9	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator2	4.0	 	uträtta	2
bib11653815_18950528_146944_62_0004_alto.xml-23-15	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	4.0	 	uträtta	2
bib11653811_18981223_145317_198_0003_alto.xml-110-34	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib13506739_18211019_144030_245_0015_alto.xml-15-10	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator2	4.0	 	uträtta	2
bib11653790_18950329_145648_14_0003_alto.xml-71-10	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator2	4.0	 	uträtta	2
bib11653828_18281206_144028_281_0003_alto.xml-7-27	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib11653811_19020510_145317_70_0002_alto.xml-195-23	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib15873371_18950823_145112_228_0002_alto.xml-145-12	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator2	4.0	 	uträtta	2
bib11653828_18240131_144028_25_0001_alto.xml-5-4	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator2	4.0	 	uträtta	2
bib15761097_18951112_145020_134_0002_alto.xml-119-13	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator2	4.0	 	uträtta	2
bib13506739_18250324_144030_69_0004_alto.xml-10-23	bib19277277_18950705_147683_179_0004_alto.xml-15-7	annotator2	4.0	 	uträtta	2
bib15761097_18951116_145020_136_0003_alto.xml-170-32	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	4.0	 	uträtta	2
bib19277349_18951219_147403_159_0006_alto.xml-55-13	bib19277277_18950705_147683_179_0004_alto.xml-15-7	annotator2	3.0	 	uträtta	2
bib11653828_17950124_144028_19_0002_alto.xml-3-12	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib15650837_17940813_146391_64_0003_alto.xml-2-15	bib19227291_18971102_145289_132_0003_alto.xml-2-28	annotator2	2.0	 	uträtta	2
bib19227291_18950418_145289_46_0004_alto.xml-14-0	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib15650837_17900609_146391_46_0003_alto.xml-5-55	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	4.0	 	uträtta	2
bib15975087_18950828_145596_132_0004_alto.xml-61-44	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	3.0	 	uträtta	2
bib19227291_18971102_145289_132_0003_alto.xml-2-28	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator2	3.0	 	uträtta	2
bib11653830_18950610_146968_65_0001_alto.xml-82-50	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator2	4.0	 	uträtta	2
bib19277277_18950228_147683_58_0003_alto.xml-66-19	bib11653811_19030304_145317_36_0004_alto.xml-43-14	annotator2	4.0	 	uträtta	2
bib11653806_18030518_145120_52_0003_alto.xml-0-46	bib11653825_18140509_145134_51_0001_alto.xml-1-19	annotator2	4.0	 	uträtta	2
bib11653828_17930105_144028_4_0003_alto.xml-8-16	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	4.0	 	uträtta	2
bib19225758_18951202_144022_281_0001_alto.xml-37-20	bib11653811_18951214_145317_194_0006_alto.xml-123-24	annotator2	4.0	 	uträtta	2
bib11653815_18971011_146944_117_0003_alto.xml-20-21	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator2	4.0	 	uträtta	2
bib11653828_18290916_144028_214_0003_alto.xml-10-23	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator2	4.0	 	uträtta	2
bib11653828_18250429_144028_97_0004_alto.xml-2-2	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib15650837_18280312_146391_21_0002_alto.xml-9-10	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator2	4.0	 	uträtta	2
bib19227291_18240204_145289_5_0003_alto.xml-10-21	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib11653806_18070701_145120_70_0002_alto.xml-2-16	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator2	4.0	 	uträtta	2
bib11653830_18970304_146968_18_0003_alto.xml-177-8	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator2	4.0	 	uträtta	2
bib13506739_18171108_144030_259_0008_alto.xml-4-19	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator2	4.0	 	uträtta	2
bib19277277_18280613_147682_136_0004_alto.xml-42-36	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	4.0	 	uträtta	2
bib15650837_18951217_146391_294_0003_alto.xml-91-23	bib19277277_18950705_147683_179_0004_alto.xml-15-7	annotator2	4.0	 	uträtta	2
bib19349359_18950822_148383_99_0004_alto.xml-79-8	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator2	4.0	 	uträtta	2
bib13506739_18040302_144030_52_0009_alto.xml-14-9	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	4.0	 	uträtta	2
bib11653830_18950805_146968_88_0002_alto.xml-55-22	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	4.0	 	uträtta	2
bib13506739_18210228_144030_49_0015_alto.xml-15-20	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator2	4.0	 	uträtta	2
bib19277277_18951014_147683_280_0004_alto.xml-4-19	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	3.0	 	uträtta	2
bib19277277_18280221_147682_44_0004_alto.xml-6-56	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator2	4.0	 	uträtta	2
bib11653828_17920627_144028_146_0002_alto.xml-6-18	bib19277330_18950829_0_102_0003_alto.xml-34-7	annotator2	4.0	 	uträtta	2
bib19225772_18100831_148004_99_0001_alto.xml-12-8	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator2	3.0	 	uträtta	2
bib11653811_18970818_145317_126_0001_alto.xml-85-11	bib11653811_19030304_145317_36_0004_alto.xml-43-14	annotator2	4.0	 	uträtta	2
bib15975090_18960121_148377_9_0003_alto.xml-129-8	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib15873371_18950717_145112_191_0002_alto.xml-94-28	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	4.0	 	uträtta	2
bib15975090_18950528_148377_62_0003_alto.xml-8-7	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	4.0	 	uträtta	2
bib19225792_18090204_147359_5_0007_alto.xml-3-4	bib11653790_19011015_145648_81_0002_alto.xml-14-7	annotator2	4.0	 	uträtta	2
bib15761570_18950327_146176_54_0001_alto.xml-37-28	bib11653790_19011015_145648_81_0002_alto.xml-14-7	annotator2	4.0	 	uträtta	2
bib11653828_17921115_144028_265_0003_alto.xml-8-27	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	4.0	 	uträtta	2
bib13506739_18201009_144030_234_0011_alto.xml-14-28	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator2	4.0	 	uträtta	2
bib19277277_18280317_147682_65_0004_alto.xml-60-12	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	4.0	 	uträtta	2
bib11653828_17920503_144028_103_0001_alto.xml-3-10	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator2	3.0	 	uträtta	2
bib11653828_17971125_144028_271_0002_alto.xml-5-9	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator2	3.0	 	uträtta	2
bib19225758_18950824_144022_196_0007_alto.xml-171-21	bib19277330_18950829_0_102_0003_alto.xml-34-7	annotator2	4.0	 	uträtta	2
bib11653811_18970621_145317_94_0002_alto.xml-119-18	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator2	4.0	 	uträtta	2
bib11653828_18250328_144028_71_0003_alto.xml-3-40	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	4.0	 	uträtta	2
bib11653828_18160507_144028_105_0003_alto.xml-7-10	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator2	4.0	 	uträtta	2
bib11653806_18190811_145120_89_0001_alto.xml-5-39	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib15650837_18300626_146391_51_0004_alto.xml-11-9	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib11653830_18960907_146968_72_0003_alto.xml-134-26	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator2	4.0	 	uträtta	2
bib19277277_18270512_147682_110_0004_alto.xml-35-8	bib11653825_18140509_145134_51_0001_alto.xml-1-19	annotator2	4.0	 	uträtta	2
bib13506739_18290331_144030_74_0002_alto.xml-13-14	bib11653790_19011015_145648_81_0002_alto.xml-14-7	annotator2	0.0	 	uträtta	2
bib19277277_18280513_147682_111_0001_alto.xml-17-25	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator2	3.0	 	uträtta	2
bib11653828_18261012_144028_237_0004_alto.xml-15-14	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator2	4.0	 	uträtta	2
bib13506739_18260615_144030_125_0001_alto.xml-11-12	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator2	4.0	 	uträtta	2
bib11653828_18210922_144028_222_0002_alto.xml-7-0	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator2	4.0	 	uträtta	2
bib11653811_19030529_145317_82_0002_alto.xml-30-10	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator2	3.0	 	uträtta	2
bib19227462_18950522_147640_118_0003_alto.xml-147-16	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator3	4.0	 	uträtta	2
bib15650835_18960404_146472_52_0003_alto.xml-38-48	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator3	4.0	 	uträtta	2
bib11653815_18970616_146944_67_0002_alto.xml-80-99	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator3	4.0	 	uträtta	2
bib19223423_18300313_145063_21_0003_alto.xml-4-19	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib15975087_18950828_145596_132_0004_alto.xml-61-44	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib19227291_18950129_145289_12_0004_alto.xml-0-17	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator3	4.0	 	uträtta	2
bib11653830_18970304_146968_18_0003_alto.xml-177-8	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator3	4.0	 	uträtta	2
bib19277301_18960907_145146_73_0003_alto.xml-93-28	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib13506739_18091013_144030_238_0007_alto.xml-9-14	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator3	4.0	 	uträtta	2
bib15650837_17940813_146391_64_0003_alto.xml-2-15	bib11653828_18270514_144028_111_0004_alto.xml-1-34	annotator3	4.0	 	uträtta	2
bib19277277_18290601_147682_124_0006_alto.xml-11-21	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib15760690_18950403_145050_52_0003_alto.xml-202-14	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator3	4.0	 	uträtta	2
bib19225758_18950126_144022_22_0006_alto.xml-37-24	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib11653828_17990605_144028_126_0003_alto.xml-2-1	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator3	4.0	 	uträtta	2
bib11653828_18270724_144028_170_0004_alto.xml-8-14	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator3	4.0	 	uträtta	2
bib13506739_18210228_144030_49_0015_alto.xml-15-20	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib11653811_18950705_145317_101_0003_alto.xml-84-24	bib11653811_19030304_145317_36_0004_alto.xml-43-14	annotator3	4.0	 	uträtta	2
bib11653830_18950121_146968_9_0003_alto.xml-109-18	bib11653830_18950619_146968_69_0003_alto.xml-10-16	annotator3	4.0	 	uträtta	2
bib11653811_19030304_145317_36_0004_alto.xml-43-14	bib19277301_18960521_145146_41_0003_alto.xml-88-22	annotator3	4.0	 	uträtta	2
bib15975087_18951111_145596_175_0003_alto.xml-5-12	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib11653825_18090627_145134_75_0002_alto.xml-10-16	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator3	4.0	 	uträtta	2
bib11653828_17971125_144028_271_0002_alto.xml-5-9	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator3	4.0	 	uträtta	2
bib11653811_18970621_145317_94_0002_alto.xml-119-18	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator3	4.0	 	uträtta	2
bib19225758_18950824_144022_196_0007_alto.xml-171-21	bib19277330_18950829_0_102_0003_alto.xml-34-7	annotator3	4.0	 	uträtta	2
bib13506739_18300330_144030_73_0004_alto.xml-30-11	bib11653811_18951214_145317_194_0006_alto.xml-123-24	annotator3	4.0	 	uträtta	2
bib15650814_18950712_146365_160_0002_alto.xml-121-8	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator3	4.0	 	uträtta	2
bib13506739_18160311_144030_59_0012_alto.xml-2-28	bib11653811_18951214_145317_194_0006_alto.xml-123-24	annotator3	4.0	 	uträtta	2
bib19277277_18951010_147683_276_0007_alto.xml-51-23	bib11653790_19011015_145648_81_0002_alto.xml-14-7	annotator3	4.0	 	uträtta	2
bib15761097_18951112_145020_134_0002_alto.xml-119-13	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator3	4.0	 	uträtta	2
bib19227462_18951213_147640_291_0002_alto.xml-100-4	bib11653811_19030304_145317_36_0004_alto.xml-43-14	annotator3	4.0	 	uträtta	2
bib11653828_17950124_144028_19_0002_alto.xml-3-12	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib11653830_18960907_146968_72_0003_alto.xml-134-26	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator3	4.0	 	uträtta	2
bib11653828_18210922_144028_222_0002_alto.xml-7-0	bib19277346_18240911_147394_37_0002_alto.xml-10-10	annotator3	4.0	 	uträtta	2
bib11653792_17980113_146919_2_0002_alto.xml-6-11	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib15650814_18951219_146365_297_0020_alto.xml-5-21	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator3	4.0	 	uträtta	2
bib11653811_19030529_145317_82_0002_alto.xml-30-10	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator3	4.0	 	uträtta	2
bib13506739_18040424_144030_93_0012_alto.xml-3-34	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator3	4.0	 	uträtta	2
bib13506739_18250324_144030_69_0004_alto.xml-10-23	bib19277277_18950705_147683_179_0004_alto.xml-15-7	annotator3	4.0	 	uträtta	2
bib15650837_18210203_146391_10_0003_alto.xml-11-21	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib19277277_18280221_147682_44_0004_alto.xml-6-56	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator3	4.0	 	uträtta	2
bib11653828_18100413_144028_87_0002_alto.xml-2-24	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib11653830_18970617_146968_48_0002_alto.xml-22-3	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib11653828_18110614_144028_136_0004_alto.xml-3-5	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator3	4.0	 	uträtta	2
bib11653828_18041204_144028_282_0003_alto.xml-7-3	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator3	4.0	 	uträtta	2
bib15873936_18950205_147385_16_0004_alto.xml-84-24	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib15650837_18950426_146391_96_0003_alto.xml-162-2	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator3	4.0	 	uträtta	2
bib11653790_18981227_145648_100_0003_alto.xml-29-35	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib19277277_18260831_147682_201_0003_alto.xml-28-31	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	3.0	 	uträtta	2
bib11653811_19031219_145317_197_0003_alto.xml-20-52	bib13506739_18210316_144030_63_0016_alto.xml-12-32	annotator3	4.0	 	uträtta	2
bib11653811_18950831_145317_134_0002_alto.xml-186-44	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator3	4.0	 	uträtta	2
bib11653828_18030321_144028_65_0004_alto.xml-2-32	bib19277277_18270917_147682_217_0004_alto.xml-48-52	annotator3	4.0	 	uträtta	2
bib11653815_18950528_146944_62_0004_alto.xml-23-15	bib11653828_18100628_144028_148_0002_alto.xml-6-90	annotator3	4.0	 	uträtta	2
bib11653790_18990217_145648_13_0001_alto.xml-53-48	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator3	4.0	 	uträtta	2
bib19227291_18221127_145289_48_0002_alto.xml-4-33	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib15650837_18280312_146391_21_0002_alto.xml-9-10	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator3	4.0	 	uträtta	2
bib15760690_18950321_145050_46_0004_alto.xml-12-9	bib11653830_18950607_146968_64_0003_alto.xml-11-10	annotator3	4.0	 	uträtta	2
bib11653828_18270402_144028_77_0002_alto.xml-13-7	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator3	4.0	 	uträtta	2
bib11653828_17980915_144028_213_0003_alto.xml-2-17	bib11653823_18250820_144010_191_0001_alto.xml-15-16	annotator3	4.0	 	uträtta	2
bib11653830_18950805_146968_88_0002_alto.xml-55-22	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib19277349_18951219_147403_159_0006_alto.xml-55-13	bib19277277_18950705_147683_179_0004_alto.xml-15-7	annotator3	4.0	 	uträtta	2
bib15873936_18950831_147385_102_0004_alto.xml-123-12	bib15975090_18950716_148377_83_0002_alto.xml-68-17	annotator3	4.0	 	uträtta	2
bib19227306_18271023_147700_17_0003_alto.xml-7-12	bib19227291_18970812_145289_96_0002_alto.xml-137-8	annotator3	4.0	 	uträtta	2
bib11653792_17960903_146919_35_0002_alto.xml-0-6	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator3	4.0	 	uträtta	2
bib15975087_18950202_145596_19_0003_alto.xml-56-29	bib11653811_19001203_145317_188_0003_alto.xml-142-25	annotator3	4.0	 	uträtta	2
bib15761097_18951116_145020_136_0003_alto.xml-170-32	bib13506739_17960209_144030_32_0008_alto.xml-2-31	annotator3	4.0	 	uträtta	2
bib11653811_18981223_145317_198_0003_alto.xml-110-34	bib19277277_18280603_147682_127_0001_alto.xml-4-10	annotator3	4.0	 	uträtta	2
bib19227462_18950514_147640_111_0006_alto.xml-231-4	bib19223423_17961119_145063_46_0004_alto.xml-2-19	annotator3	4.0	 	uträtta	2
