identifier1	identifier2	annotator	judgment	comment	lemma	round
bib15761097_18950402_145020_39_0003_alto.xml-88-2	bib19225758_18950219_144022_42_0002_alto.xml-82-36	annotator4	4.0	 	förhandling	3
bib19277277_18300504_147682_101_0001_alto.xml-1-26	bib13506739_18290429_144030_97_0001_alto.xml-2-39	annotator4	4.0	 	förhandling	3
bib15650835_18950503_146472_39_0002_alto.xml-60-2	bib15975090_18950613_148377_69_0002_alto.xml-4-17	annotator0	4.0	 	förhandling	3
bib15761097_18950402_145020_39_0003_alto.xml-88-2	bib19225758_18950219_144022_42_0002_alto.xml-82-36	annotator0	4.0	 	förhandling	3
bib11653828_18300916_144028_214_0003_alto.xml-19-6	bib19277277_18950508_147683_124_0007_alto.xml-15-11	annotator0	4.0	 	förhandling	3
bib19277277_18950909_147683_245_0006_alto.xml-0-39	bib19277277_18290207_147682_31_0002_alto.xml-17-35	annotator0	4.0	 	förhandling	3
bib11653830_18950906_146968_102_0002_alto.xml-150-2	bib11653830_18960206_146968_11_0003_alto.xml-65-40	annotator0	4.0	 	förhandling	3
bib15873936_18950615_147385_70_0002_alto.xml-104-25	bib19277277_18290207_147682_31_0002_alto.xml-17-35	annotator0	4.0	 	förhandling	3
bib19227462_18950521_147640_117_0003_alto.xml-173-71	bib15650814_18950417_146365_89_0003_alto.xml-147-10	annotator0	4.0	 	förhandling	3
bib19225772_18231121_148004_134_0002_alto.xml-12-10	bib19225758_18950722_144022_167_0001_alto.xml-35-17	annotator0	4.0	 	förhandling	3
bib19225758_18950405_144022_80_0003_alto.xml-175-7	bib13506739_18300405_144030_78_0001_alto.xml-19-45	annotator0	4.0	 	förhandling	3
bib13506739_18281209_144030_288_0001_alto.xml-6-19	bib19225772_18231210_148004_142_0003_alto.xml-5-4	annotator0	4.0	 	förhandling	3
bib13506739_18290519_144030_114_0006_alto.xml-13-4	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator2	4.0	 	förhandling	2
bib19225758_18950221_144022_44_0002_alto.xml-245-13	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator2	4.0	 	förhandling	2
bib11653828_18290930_144028_226_0002_alto.xml-9-2	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator2	4.0	 	förhandling	2
bib13506739_18291001_144030_227_0002_alto.xml-1-48	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	4.0	 	förhandling	2
bib11653790_18990117_145648_4_0003_alto.xml-169-13	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator2	4.0	 	förhandling	2
bib19225758_18950518_144022_115_0002_alto.xml-233-27	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator2	4.0	 	förhandling	2
bib19277277_18290519_147682_114_0001_alto.xml-23-13	bib13506739_18290711_144030_157_0001_alto.xml-7-5	annotator2	4.0	 	förhandling	2
bib13506739_18300205_144030_29_0001_alto.xml-6-26	bib19277277_18950713_147683_187_0005_alto.xml-128-10	annotator2	4.0	 	förhandling	2
bib13506739_18300420_144030_89_0001_alto.xml-1-18	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator2	4.0	 	förhandling	2
bib15650814_18950417_146365_89_0003_alto.xml-147-10	bib13506739_18291130_144030_278_0004_alto.xml-12-27	annotator2	4.0	 	förhandling	2
bib15869824_18950223_145700_16_0003_alto.xml-69-18	bib19277277_18950710_147683_184_0003_alto.xml-24-17	annotator2	4.0	 	förhandling	2
bib15975090_18950613_148377_69_0002_alto.xml-4-17	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	4.0	 	förhandling	2
bib19277277_18290519_147682_114_0001_alto.xml-23-13	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib15873371_18950606_145112_151_0003_alto.xml-80-14	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib15760600_18950709_146401_80_0002_alto.xml-18-9	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator2	4.0	 	förhandling	2
bib19277277_18290520_147682_115_0001_alto.xml-21-23	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib19225772_18270904_148004_102_0002_alto.xml-6-22	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator2	4.0	 	förhandling	2
bib11653811_18961228_145317_199_0003_alto.xml-101-6	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator2	3.0	 	förhandling	2
bib19227462_18950520_147640_116_0003_alto.xml-23-15	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator2	4.0	 	förhandling	2
bib15650814_18950319_146365_67_0002_alto.xml-17-17	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	4.0	 	förhandling	2
bib13506739_18300416_144030_86_0001_alto.xml-12-23	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib11653830_18950626_146968_71_0004_alto.xml-8-6	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator2	4.0	 	förhandling	2
bib19277277_18950608_147683_153_0006_alto.xml-13-5	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator2	3.0	 	förhandling	2
bib13506739_18290217_144030_39_0002_alto.xml-9-8	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib19277277_18950928_147683_264_0005_alto.xml-24-3	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator2	4.0	 	förhandling	2
bib19227291_18970304_145289_27_0002_alto.xml-2-7	bib19277277_18950713_147683_187_0005_alto.xml-128-10	annotator2	4.0	 	förhandling	2
bib19225758_18950513_144022_110_0002_alto.xml-205-30	bib19225772_18290213_148004_18_0002_alto.xml-6-1	annotator2	4.0	 	förhandling	2
bib11653828_18291016_144028_240_0002_alto.xml-20-22	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator2	4.0	 	förhandling	2
bib19277330_18951224_0_152_0002_alto.xml-94-3	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator2	2.0	 	förhandling	2
bib11653830_18950626_146968_71_0004_alto.xml-8-6	bib15869824_18951130_145700_96_0002_alto.xml-118-13	annotator2	4.0	 	förhandling	2
bib19227291_18950803_145289_92_0002_alto.xml-26-34	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator2	4.0	 	förhandling	2
bib15650814_18951112_146365_265_0002_alto.xml-82-22	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib19225772_18290213_148004_18_0002_alto.xml-6-1	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator2	4.0	 	förhandling	2
bib15760690_18950610_145050_87_0002_alto.xml-43-11	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib19227462_18950812_147640_185_0003_alto.xml-157-14	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib15650837_18291114_146391_91_0002_alto.xml-15-8	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator2	4.0	 	förhandling	2
bib19225758_18950225_144022_47_0002_alto.xml-143-0	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib11653823_18300907_144010_206_0001_alto.xml-3-20	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib11653830_18960518_146968_40_0003_alto.xml-51-54	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib15650837_18950305_146391_54_0003_alto.xml-135-27	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator2	4.0	 	förhandling	2
bib19277277_18950310_147683_68_0005_alto.xml-100-14	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	4.0	 	förhandling	2
bib13506739_18301221_144030_296_0004_alto.xml-5-1	bib19277277_18280108_147682_6_0001_alto.xml-6-11	annotator2	4.0	 	förhandling	2
bib19225772_18291204_148004_139_0002_alto.xml-0-68	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator2	4.0	 	förhandling	2
bib15650814_18950919_146365_219_0002_alto.xml-160-10	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator2	4.0	 	förhandling	2
bib15760600_18950212_146401_18_0003_alto.xml-133-41	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator2	4.0	 	förhandling	2
bib19227291_18960723_145289_88_0002_alto.xml-92-3	bib19225758_18950219_144022_42_0002_alto.xml-82-36	annotator2	4.0	 	förhandling	2
bib11653828_18290930_144028_226_0001_alto.xml-5-62	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator2	4.0	 	förhandling	2
bib11653828_18290822_144028_193_0002_alto.xml-3-38	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib19227462_18951108_147640_261_0003_alto.xml-228-13	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib19225772_18290918_148004_106_0002_alto.xml-15-51	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib11653811_18990915_145317_141_0004_alto.xml-36-17	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator2	4.0	 	förhandling	2
bib15975087_18950524_145596_79_0002_alto.xml-159-15	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib19225758_18950226_144022_48_0003_alto.xml-214-14	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator2	4.0	 	förhandling	2
bib19225772_18300219_148004_20_0002_alto.xml-1-2	bib19277277_18950710_147683_184_0003_alto.xml-24-17	annotator2	4.0	 	förhandling	2
bib15650837_18290422_146391_32_0001_alto.xml-1-27	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator2	4.0	 	förhandling	2
bib13506739_18290711_144030_157_0001_alto.xml-7-5	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib19225772_18250831_148004_100_0001_alto.xml-6-12	bib19277277_18280108_147682_6_0001_alto.xml-6-11	annotator2	4.0	 	förhandling	2
bib19225772_18280723_148004_83_0002_alto.xml-5-29	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator2	4.0	 	förhandling	2
bib19225772_18281021_148004_121_0001_alto.xml-6-18	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib19225772_18231210_148004_142_0003_alto.xml-5-4	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib13506739_18290807_144030_180_0006_alto.xml-31-53	bib11653811_18990915_145317_141_0004_alto.xml-36-17	annotator2	4.0	 	förhandling	2
bib11653790_18981104_145648_85_0003_alto.xml-54-1	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib11653828_18290427_144028_95_0004_alto.xml-4-21	bib19277277_18280108_147682_6_0001_alto.xml-6-11	annotator2	4.0	 	förhandling	2
bib13506739_18300405_144030_78_0001_alto.xml-19-45	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator2	4.0	 	förhandling	2
bib19277277_18290929_147682_225_0001_alto.xml-9-1	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator2	4.0	 	förhandling	2
bib11653815_18950319_146944_33_0002_alto.xml-39-7	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator2	4.0	 	förhandling	2
bib19277277_18951001_147683_267_0005_alto.xml-122-16	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator2	4.0	 	förhandling	2
bib11653811_18961214_145317_193_0002_alto.xml-71-33	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator2	4.0	 	förhandling	2
bib19277277_18290307_147682_55_0002_alto.xml-26-7	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib13506739_18290721_144030_165_0002_alto.xml-2-43	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib13506739_18290706_144030_152_0001_alto.xml-7-16	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib15873371_18951216_145112_343_0005_alto.xml-24-14	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	3.0	 	förhandling	2
bib19225772_18271023_148004_123_0002_alto.xml-1-30	bib19277277_18950710_147683_184_0003_alto.xml-24-17	annotator2	3.0	 	förhandling	2
bib19225772_18270130_148004_12_0002_alto.xml-8-24	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator2	4.0	 	förhandling	2
bib19227291_18960723_145289_88_0002_alto.xml-92-3	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator2	4.0	 	förhandling	2
bib15869824_18951130_145700_96_0002_alto.xml-118-13	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator2	4.0	 	förhandling	2
bib19225772_18300604_148004_62_0001_alto.xml-4-11	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib11653830_18950906_146968_102_0002_alto.xml-150-2	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib11653838_19030410_147024_15_0003_alto.xml-98-20	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator2	4.0	 	förhandling	2
bib11653811_19030131_145317_18_0002_alto.xml-141-3	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator2	4.0	 	förhandling	2
bib19225772_18290825_148004_95_0003_alto.xml-0-10	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator2	4.0	 	förhandling	2
bib19227291_18290318_145289_12_0001_alto.xml-0-16	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator2	4.0	 	förhandling	2
bib11653830_18960127_146968_8_0002_alto.xml-136-10	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator2	4.0	 	förhandling	2
bib15760600_18951024_146401_126_0002_alto.xml-16-9	bib19277277_18950713_147683_187_0005_alto.xml-128-10	annotator3	4.0	 	förhandling	2
bib13506739_18300403_144030_77_0002_alto.xml-0-3	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator3	4.0	 	förhandling	2
bib19225758_18950225_144022_47_0002_alto.xml-143-0	bib19225772_18300324_148004_34_0001_alto.xml-1-9	annotator3	4.0	 	förhandling	2
bib19225758_18950816_144022_189_0002_alto.xml-18-3	bib19277277_18280108_147682_6_0001_alto.xml-6-11	annotator3	4.0	 	förhandling	2
bib19277277_18950928_147683_264_0005_alto.xml-24-3	bib19227291_18290318_145289_12_0001_alto.xml-0-16	annotator3	4.0	 	förhandling	2
bib13506739_18290119_144030_14_0001_alto.xml-14-17	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator3	4.0	 	förhandling	2
bib11653828_18290930_144028_226_0001_alto.xml-5-62	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	4.0	 	förhandling	2
bib15650814_18950919_146365_219_0002_alto.xml-160-10	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	4.0	 	förhandling	2
bib19227291_18960723_145289_88_0002_alto.xml-92-3	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	4.0	 	förhandling	2
bib13506739_18290119_144030_14_0001_alto.xml-27-4	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator3	4.0	 	förhandling	2
bib15869824_18961219_145700_101_0002_alto.xml-216-2	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator3	4.0	 	förhandling	2
bib19225772_18270613_148004_67_0001_alto.xml-2-7	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	4.0	 	förhandling	2
bib19225772_18290825_148004_95_0003_alto.xml-0-10	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator3	4.0	 	förhandling	2
bib13506739_18290126_144030_20_0001_alto.xml-7-7	bib11653811_19000829_145317_133_0002_alto.xml-22-1	annotator3	4.0	 	förhandling	2
bib15761570_18950911_146176_149_0002_alto.xml-42-28	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator3	3.0	 	förhandling	2
bib13506739_18301220_144030_295_0004_alto.xml-5-1	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator3	4.0	 	förhandling	2
bib15650837_18291114_146391_91_0002_alto.xml-15-8	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator3	4.0	 	förhandling	2
bib19227462_18951108_147640_261_0003_alto.xml-228-13	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator3	4.0	 	förhandling	2
bib19225772_18300817_148004_92_0001_alto.xml-4-2	bib19277277_18950713_147683_187_0005_alto.xml-128-10	annotator3	4.0	 	förhandling	2
bib19225772_18270905_148004_103_0001_alto.xml-9-3	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator3	4.0	 	förhandling	2
bib15869824_18950223_145700_16_0003_alto.xml-69-18	bib19277277_18950710_147683_184_0003_alto.xml-24-17	annotator3	4.0	 	förhandling	2
bib13506739_18281209_144030_288_0001_alto.xml-6-19	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator3	4.0	 	förhandling	2
bib19225758_18950227_144022_49_0003_alto.xml-183-48	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	4.0	 	förhandling	2
bib13506739_18270927_144030_226_0001_alto.xml-0-40	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator3	4.0	 	förhandling	2
bib13506739_18290519_144030_114_0006_alto.xml-13-4	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator3	4.0	 	förhandling	2
bib19225772_18290213_148004_18_0002_alto.xml-6-1	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator3	4.0	 	förhandling	2
bib11653815_18950319_146944_33_0002_alto.xml-39-7	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator3	4.0	 	förhandling	2
bib15760690_18950506_145050_69_0001_alto.xml-33-2	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator3	4.0	 	förhandling	2
bib19277277_18290309_147682_56_0001_alto.xml-9-12	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator3	4.0	 	förhandling	2
bib13506739_18290429_144030_97_0001_alto.xml-2-39	bib11653811_18971129_145317_185_0004_alto.xml-80-7	annotator3	4.0	 	förhandling	2
bib11653828_18290716_144028_161_0004_alto.xml-6-11	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	4.0	 	förhandling	2
bib11653830_18970902_146968_70_0004_alto.xml-22-7	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator3	4.0	 	förhandling	2
bib11653811_18961228_145317_199_0003_alto.xml-101-6	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator3	4.0	 	förhandling	2
bib15760600_18950917_146401_110_0002_alto.xml-1-20	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	4.0	 	förhandling	2
bib13506739_18290807_144030_180_0006_alto.xml-31-53	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	4.0	 	förhandling	2
bib15760600_18950212_146401_18_0003_alto.xml-133-41	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	4.0	 	förhandling	2
bib19225772_18280815_148004_93_0002_alto.xml-5-0	bib11653823_18301221_144010_296_0001_alto.xml-22-6	annotator3	4.0	 	förhandling	2
bib11653811_18970127_145317_14_0003_alto.xml-6-2	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	4.0	 	förhandling	2
bib15760600_18950709_146401_80_0002_alto.xml-8-11	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator3	4.0	 	förhandling	2
bib19227462_18950520_147640_116_0003_alto.xml-23-15	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator3	4.0	 	förhandling	2
bib19227462_18950220_147640_43_0002_alto.xml-9-42	bib15975090_18950806_148377_92_0002_alto.xml-71-36	annotator3	4.0	 	förhandling	2
bib15873371_18950808_145112_213_0001_alto.xml-24-28	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator3	4.0	 	förhandling	2
bib19225758_18950226_144022_48_0003_alto.xml-214-14	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	4.0	 	förhandling	2
bib13506739_18301230_144030_303_0004_alto.xml-13-1	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator3	4.0	 	förhandling	2
bib11653830_18960206_146968_11_0003_alto.xml-65-40	bib13506739_18291130_144030_278_0004_alto.xml-12-27	annotator3	4.0	 	förhandling	2
bib19277277_18290519_147682_114_0001_alto.xml-23-13	bib13506739_18290711_144030_157_0001_alto.xml-7-5	annotator3	4.0	 	förhandling	2
bib15650814_18951112_146365_265_0002_alto.xml-82-22	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	4.0	 	förhandling	2
bib19225758_18950914_144022_214_0003_alto.xml-35-1	bib15873371_18950913_145112_249_0002_alto.xml-107-3	annotator3	4.0	 	förhandling	2
bib19225758_18950315_144022_63_0003_alto.xml-97-51	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator3	4.0	 	förhandling	2
bib11653828_18290427_144028_95_0004_alto.xml-4-21	bib19277277_18280108_147682_6_0001_alto.xml-6-11	annotator3	3.0	 	förhandling	2
bib15650814_18950417_146365_89_0003_alto.xml-147-10	bib13506739_18291130_144030_278_0004_alto.xml-12-27	annotator3	4.0	 	förhandling	2
bib19225772_18270904_148004_102_0002_alto.xml-6-22	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator3	3.0	 	förhandling	2
bib11653823_18301206_144010_283_0002_alto.xml-15-10	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator3	4.0	 	förhandling	2
bib15873371_18950216_145112_47_0003_alto.xml-87-1	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	3.0	 	förhandling	2
bib15975087_18950405_145596_53_0002_alto.xml-36-5	bib19227462_18950909_147640_209_0003_alto.xml-18-1	annotator3	4.0	 	förhandling	2
bib11653828_18291020_144028_243_0001_alto.xml-4-31	bib19225758_18950223_144022_46_0002_alto.xml-83-8	annotator3	3.0	 	förhandling	2
bib19277277_18950508_147683_124_0007_alto.xml-15-11	bib19227462_18951105_147640_258_0003_alto.xml-133-30	annotator3	4.0	 	förhandling	2
bib19225758_18950722_144022_167_0001_alto.xml-35-17	bib19225772_18231121_148004_134_0002_alto.xml-12-10	annotator3	3.0	 	förhandling	2
bib13506739_18290721_144030_165_0002_alto.xml-2-43	bib11653811_18961228_145317_199_0003_alto.xml-101-6	annotator3	4.0	 	förhandling	2
bib11653830_18950220_146968_22_0002_alto.xml-99-21	bib19227291_18290722_145289_30_0001_alto.xml-3-4	annotator3	4.0	 	förhandling	2
bib19277277_18290519_147682_114_0001_alto.xml-1-18	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	3.0	 	förhandling	2
bib11653830_18960127_146968_8_0002_alto.xml-136-10	bib19277277_18950826_147683_231_0006_alto.xml-65-4	annotator3	4.0	 	förhandling	2
bib19277277_18290929_147682_225_0001_alto.xml-9-1	bib19225772_18270327_148004_36_0001_alto.xml-0-11	annotator3	4.0	 	förhandling	2
bib11653830_18950626_146968_71_0004_alto.xml-8-6	bib15869824_18951130_145700_96_0002_alto.xml-118-13	annotator3	4.0	 	förhandling	2
bib11653790_19020819_145648_64_0002_alto.xml-55-5	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	3.0	 	förhandling	2
bib15650837_18950305_146391_54_0003_alto.xml-135-27	bib19225758_18950215_144022_39_0002_alto.xml-137-7	annotator3	4.0	 	förhandling	2
bib11653790_19020805_145648_60_0002_alto.xml-1-10	bib19277277_18950713_147683_187_0005_alto.xml-128-10	annotator3	4.0	 	förhandling	2
bib19225772_18290918_148004_106_0002_alto.xml-15-51	bib13506739_18300129_144030_23_0001_alto.xml-13-10	annotator3	3.0	 	förhandling	2
bib19277277_18271231_147682_305_0001_alto.xml-19-109	bib19277277_18290521_147682_116_0001_alto.xml-22-35	annotator3	4.0	 	förhandling	2
